entry_bar,exit_bar,hold_bars,entry_price,exit_price,pnl_pct,exit_type,direction,slack,model,symbol
1101,1147,46,1.734,1.3319265811489107,-0.2318762507791749,sl,long,0.6774193548386118,Trend (+40/-20%),META
1105,1147,42,1.734,1.3142886460963328,-0.24204807030199954,sl,short,0.7668539325845025,Trend (+40/-20%),META
1129,1147,18,1.734,1.2749456806216275,-0.2647372084073659,sl,short,0.7055702917774369,Trend (+40/-20%),META
1177,1236,59,1.734,1.716843716381415,-0.009894050529749142,time,long,0.7841845140033186,Trend (+40/-20%),META
1248,1307,59,1.734,1.7615236904544032,0.01587294720553816,time,long,0.6490066225168327,Trend (+40/-20%),META
1275,1334,59,1.734,1.7593915570750518,0.014643343180537375,time,short,0.7571288102260874,Trend (+40/-20%),META
1308,1367,59,1.734,1.6157848221343862,-0.06817484305975419,time,long,0.7645051194538156,Trend (+40/-20%),META
1360,1419,59,1.734,1.751304684317717,0.009979633401220833,time,long,0.7197062423501593,Trend (+40/-20%),META
1387,1446,59,1.734,1.563207224142517,-0.0984964105291136,time,short,0.7255594817433165,Trend (+40/-20%),META
1409,1468,59,1.734,1.470886865847294,-0.15173767828875778,time,short,0.6757164404222004,Trend (+40/-20%),META
1461,1520,59,1.734,1.6658794183079546,-0.03928522588929953,time,long,0.7359198998749074,Trend (+40/-20%),META
1564,1623,59,1.734,1.7752976713768558,0.023816419479155596,time,long,0.6627218934910544,Trend (+40/-20%),META
1593,1652,59,1.734,1.5921233997908344,-0.08182041534553956,time,long,0.7989717223649833,Trend (+40/-20%),META
