date,sym,setup,side,gap_pct,ep,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,hit_+0.25%,hit_+0.50%,hit_+0.75%,open_pos
2026-02-24,,C1,short,-0.062,681.77,0.25961834636314035,0.4370975548938818,0.25961834636314035,0.5412382475028316,0.25961834636314035,0.6955424850022679,True,False,False,-0.167
2026-02-24,,C2,long,-0.062,681.24,0.6194586342551857,0.18202102049204527,0.6194586342551857,0.18202102049204527,0.7738829193822933,0.18202102049204527,True,True,True,-0.167
2026-02-26,,C2,long,0.035,692.6301,0.03030477595473565,0.2699998166409429,0.03030477595473565,0.44108680809568124,0.03030477595473565,1.1391506086726466,False,False,False,-0.4
2026-02-27,,C1,short,-0.902,683.06,0.20788803326207933,0.17421602787457247,0.20788803326207933,0.20056803209088583,0.20788803326207933,0.35575205692033846,False,False,False,0.112
2026-03-05,,C1,short,-0.38,684.065,0.2784823079678227,0.05628120134782381,0.2784823079678227,0.21416093499885508,0.6936475334946246,0.21416093499885508,True,True,False,0.225
2026-03-06,,C1,short,-1.148,672.82,0.37008412353972964,0.06391010968757617,0.4548021759163014,0.06391010968757617,0.4548021759163014,0.32400939329983497,True,False,False,0.212
2026-03-11,,C1,long,0.043,678.12,0.05603727953754431,0.14304252934584252,0.2890343891936584,0.29345838494661847,0.2890343891936584,0.4313395859139908,True,False,False,1.159
2026-03-11,,C2,short,0.043,677.78,0.12540942488713488,0.10622915990439778,0.243441824780899,0.3393431496946012,0.38139219215673564,0.3393431496946012,True,False,False,1.159
2026-03-12,,C1,short,-0.728,670.66,0.20576745295678817,0.14761578146900203,0.36933766737243545,0.14761578146900203,0.4100438374138908,0.14761578146900203,True,False,False,0.289
2026-03-17,,C1,long,0.495,672.65,0.2661116479595744,0.045372779305733066,0.2661116479595744,0.045372779305733066,0.2661116479595744,0.16204564037761568,True,False,False,1.097
2026-03-17,,C2,short,0.495,673.46,0.040091467941671635,0.14551717993645027,0.07127372078520151,0.14551717993645027,0.28212514477475886,0.14551717993645027,True,False,False,1.097
2026-03-18,,C1,short,-0.377,667.98,0.014970508099048286,0.26048684092338226,0.014970508099048286,0.26048684092338226,0.33833348303841293,0.26048684092338226,True,False,False,0.231
2026-03-19,,C1,short,-0.682,655.83,0.07776405470929827,0.27751094033513807,0.07776405470929827,0.5092783190765775,0.07776405470929827,0.5550218806702936,False,False,False,0.171
2026-03-24,,C1,short,-0.531,652.2371,0.3613869864195182,0.12309940664214111,0.3613869864195182,0.12309940664214111,0.3613869864195182,0.20676530053257003,True,False,False,0.08
2026-04-02,,C2,short,-1.357,646.62,0.23352200674275322,0.11289474498159943,0.23352200674275322,0.5379047972534124,0.23352200674275322,0.8907859330054733,False,False,False,1.296
2026-04-09,,C2,short,-0.145,674.66,0.03409124596093117,0.16747695135327728,0.03409124596093117,0.16747695135327728,0.10820265022381914,0.16747695135327728,False,False,False,1.539
2026-04-10,,C1,long,0.216,681.55,0.055755263737069245,0.1525933533856597,0.055755263737069245,0.22331450370478095,0.055755263737069245,0.22331450370478095,False,False,False,0.713
2026-04-15,,C1,long,0.154,695.44,0.13085240998504086,0.1783043828367665,0.13085240998504086,0.1783043828367665,0.23007017140226463,0.1783043828367665,False,False,False,1.367
2026-04-15,,C2,short,0.154,695.13,0.1337879245608663,0.17550673974652617,0.1337879245608663,0.17550673974652617,0.1337879245608663,0.27908448779365796,False,False,False,1.367
2026-04-16,,C1,long,0.214,700.93,0.029960195739950693,0.11698743098454002,0.029960195739950693,0.34240223702794537,0.029960195739950693,0.34240223702794537,False,False,False,0.848
2026-04-22,,C1,long,0.79,708.94,0.07758061331000571,0.10156007560583791,0.13823454735237178,0.10156007560583791,0.24825796259203753,0.10156007560583791,False,False,False,0.703
2026-04-23,,C1,short,-0.205,709.72,0.047906216536103226,0.22050949670291675,0.08313137575382289,0.22050949670291675,0.08313137575382289,0.22050949670291675,False,False,False,0.101
2026-04-28,,C2,short,-0.438,710.96,0.025317880049519476,0.2700573871947731,0.025317880049519476,0.2700573871947731,0.025317880049519476,0.2700573871947731,False,False,False,1.151
2026-04-29,,C1,short,-0.066,710.48,0.1154149307510486,0.029557482265515758,0.1154149307510486,0.07600495439702225,0.1154149307510486,0.1646774011935535,False,False,False,-0.15
2026-04-29,,C2,long,-0.066,710.41,0.03237567038752526,0.10557283822018272,0.08586590841908387,0.10557283822018272,0.21466477104770165,0.10557283822018272,False,False,False,-0.15
2026-05-05,,C1,long,0.563,721.85,0.09835838470595314,0.04989956362126163,0.1302209600332397,0.04989956362126163,0.252129943894152,0.04989956362126163,True,False,False,1.075
2026-05-05,,C2,short,0.563,721.78,0.011083709717632416,0.1163789520352506,0.011083709717632416,0.13993183518523525,0.011083709717632416,0.26185264207930203,False,False,False,1.075
2026-05-13,,C1,long,0.111,737.64,0.0067783742747232,0.29418144352257997,0.0067783742747232,0.29418144352257997,0.15047990889865162,0.29418144352257997,False,False,False,0.772
2026-05-14,,C2,long,0.163,744.17,0.21634841501270058,0.03359447438085384,0.23045809425266162,0.03359447438085384,0.2956313745515199,0.03359447438085384,True,False,False,-1.105
2026-05-15,,C2,short,-0.85,740.97,0.39677719745739426,0.0,0.40622427358732344,0.0040487469128267966,0.40622427358732344,0.23077857403132687,True,False,False,2.145
2026-05-19,,C1,short,-0.473,734.65,0.2109848227046831,0.1374804328591834,0.21234601510922826,0.22459674675015004,0.396106989722993,0.22459674675015004,True,False,False,0.182
2026-05-20,,C2,long,0.326,735.54,0.2297631671968968,0.17266226173967178,0.2297631671968968,0.17266226173967178,0.46768360660195973,0.22432498572477055,True,False,False,-0.727
2026-05-27,,C2,long,0.065,750.98,0.042610988308601605,0.2330288423127114,0.042610988308601605,0.2330288423127114,0.05326373538575958,0.2330288423127114,False,False,False,-0.145
2026-06-03,,C1,short,-0.186,758.58,0.4956629491945465,0.0065912626222619265,0.5062089693901806,0.0065912626222619265,0.5062089693901806,0.0065912626222619265,True,True,False,0.266
2026-06-05,,C1,short,-0.621,751.91,0.2713090662446255,0.12102512268756659,0.49008524956443533,0.12102512268756659,0.49008524956443533,0.12102512268756659,True,False,False,-0.079
2026-06-05,,C2,long,-0.621,752.54,0.03720732452761134,0.3694155792383093,0.03720732452761134,0.5733914476306828,0.03720732452761134,0.5733914476306828,False,False,False,-0.079
2026-06-09,,C1,long,0.612,743.7,0.30791986015866124,0.0389942180987061,0.4302810272959434,0.0389942180987061,0.4302810272959434,0.5755008740083483,True,False,False,1.299
2026-06-09,,C2,short,0.612,743.75,0.045714285714289996,0.4235294117647028,0.045714285714289996,0.4235294117647028,0.5821848739495854,0.4235294117647028,True,True,False,1.299
2026-06-12,,C1,long,0.443,739.46,0.02704676385469556,0.5828577610688961,0.02704676385469556,0.5990858193817196,0.22854515457224742,0.5990858193817196,False,False,False,0.757
