sym,side,level,gap_regime,gap_pct,touch_lbl,bounced,date,mfe15,mfe30,mfe60,hit_>=0.50%,hit_>=0.75%
META,short,PDH,Gap Down,-0.602,3rd+,True,2026-02-19,0.0963017039188411,0.0963017039188411,0.0963017039188411,False,False
META,short,PDH,Gap Down,-0.602,3rd+,True,2026-02-19,0.09474992233611369,0.09474992233611369,0.09474992233611369,False,False
META,short,PDH,Gap Down,-0.602,3rd+,True,2026-02-19,0.09164621454532887,0.09164621454532887,0.09164621454532887,False,False
META,short,PDH,Gap Down,-0.602,3rd+,True,2026-02-19,0.08989981970341539,0.08989981970341539,0.08989981970341539,False,False
META,short,PDH,Gap Down,-0.602,3rd+,True,2026-02-19,0.06367180825449978,0.06367180825449978,0.17319850257079533,False,False
META,short,PDH,Gap Down,-0.602,3rd+,False,2026-02-19,0.07607969810381882,0.07607969810381882,0.2717686705076639,False,False
META,short,PDH,Gap Down,-0.602,3rd+,True,2026-02-19,0.29349007671522365,0.29349007671522365,0.423952542162316,False,False
META,short,PDH,Gap Down,-0.602,3rd+,True,2026-02-19,0.2726135596005816,0.4030878289097123,0.4030878289097123,False,False
META,short,PDH,Gap Down,-0.602,3rd+,True,2026-02-19,0.3814095841780938,0.3814095841780938,0.3814095841780938,False,False
META,long,PML,Gap Down,-0.683,1st,True,2026-02-20,1.4034486518481581,1.894110500163549,2.2601442390068405,True,True
META,long,1H_Sup,Gap Down,-0.683,1st,True,2026-02-20,0.6223591549295772,1.0316438102298058,1.3868143068940024,True,True
META,long,1H_Sup,Gap Down,-0.683,2nd,True,2026-02-20,0.739041699522241,1.4873911900675674,1.50438332019111,True,True
META,long,4H_Sup,Gap Down,-0.683,1st,True,2026-02-20,0.5408420711524695,1.3046779158854813,1.3386416066785591,True,True
META,long,4H_Sup,Gap Down,-0.683,2nd,True,2026-02-20,0.44551845342706686,1.2086300989732768,1.3551012857275118,True,True
META,long,4H_Sup,Gap Down,-0.683,3rd+,True,2026-02-20,0.8446745128981991,1.1729124703917027,1.3840579821818515,True,True
META,long,PML,Gap Down,-0.766,1st,True,2026-02-24,0.6795534813319792,0.6795534813319792,0.6795534813319792,True,False
META,long,PML,Gap Down,-0.766,2nd,True,2026-02-24,0.4642443484325847,0.5794375416194626,0.7861540937767406,True,True
META,long,PDL,Gap Down,-0.766,1st,True,2026-02-24,0.13015116352002873,0.13015116352002873,0.13015116352002873,False,False
META,long,PDL,Gap Down,-0.766,2nd,True,2026-02-24,0.09089199523601217,0.09089199523601217,0.191186610668844,False,False
META,long,PDL,Gap Down,-0.766,3rd+,True,2026-02-24,0.1607944027860536,0.2808019326702795,0.4635584977880851,False,False
META,long,PDL,Gap Down,-0.766,3rd+,True,2026-02-24,0.3508661763436155,0.3681347577296568,0.6271634785202403,True,False
META,long,1H_Sup,Gap Down,-0.766,1st,True,2026-02-24,0.12664066103297275,0.2181033606679094,0.23530147512918057,False,False
META,long,1H_Sup,Gap Down,-0.766,2nd,True,2026-02-24,0.16344213835493673,0.25493845504168094,0.2721428906579929,False,False
META,long,1H_Sup,Gap Down,-0.766,3rd+,True,2026-02-24,0.034404028398948114,0.19391361461233056,0.25490257404685135,False,False
META,long,1H_Sup,Gap Down,-0.766,3rd+,True,2026-02-24,0.14386914163290837,0.2533347928753506,0.2533347928753506,False,False
META,long,1H_Sup,Gap Down,-0.766,3rd+,True,2026-02-24,0.16326977009430163,0.16326977009430163,0.16326977009430163,False,False
META,long,1H_Sup,Gap Down,-0.766,3rd+,True,2026-02-24,0.0564672169482973,0.0564672169482973,0.0564672169482973,False,False
META,long,1H_Sup,Gap Down,-0.766,3rd+,True,2026-02-24,0.05467041549514355,0.05467041549514355,0.05467041549514355,False,False
META,short,PMH,Gap Down,-0.766,1st,True,2026-02-24,0.9105803768353351,0.9105803768353351,0.9105803768353351,True,True
META,short,PMH,Gap Down,-0.766,2nd,True,2026-02-24,0.18897340199367654,0.18897340199367654,0.18897340199367654,False,False
META,long,PML,Flat,-0.299,1st,True,2026-02-26,1.3930187955504336,1.4192558496355965,1.4192558496355965,True,True
META,long,PML,Flat,-0.299,2nd,True,2026-02-26,0.33970210738274476,0.8115959850592516,1.0124506202253332,True,True
META,long,1H_Sup,Flat,-0.299,1st,True,2026-02-26,0.7479736854218525,0.7479736854218525,0.7479736854218525,True,False
META,long,1H_Sup,Flat,-0.299,2nd,True,2026-02-26,0.27029709774217653,0.27029709774217653,0.27029709774217653,False,False
META,long,1H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.10842674322713458,0.10842674322713458,0.15729513454078567,False,False
META,long,1H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.3507161836117624,0.3507161836117624,0.3507161836117624,False,False
META,long,1H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.11449332885537203,0.11449332885537203,0.11449332885537203,False,False
META,long,1H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.13436550471042638,0.13436550471042638,0.13436550471042638,False,False
META,long,1H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.053439193831576304,0.07252462020000137,0.07252462020000137,False,False
META,long,1H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.045029230839674424,0.045029230839674424,0.33886404225116046,False,False
META,long,1H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.27457859812372337,0.27457859812372337,0.556784379528654,True,False
META,long,4H_Sup,Flat,-0.299,1st,True,2026-02-26,0.7479736854218525,0.7479736854218525,0.7479736854218525,True,False
META,long,4H_Sup,Flat,-0.299,2nd,True,2026-02-26,0.27029709774217653,0.27029709774217653,0.27029709774217653,False,False
META,long,4H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.10842674322713458,0.10842674322713458,0.15729513454078567,False,False
META,long,4H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.3507161836117624,0.3507161836117624,0.3507161836117624,False,False
META,long,4H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.11449332885537203,0.11449332885537203,0.11449332885537203,False,False
META,long,4H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.13436550471042638,0.13436550471042638,0.13436550471042638,False,False
META,long,4H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.053439193831576304,0.07252462020000137,0.07252462020000137,False,False
META,long,4H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.045029230839674424,0.045029230839674424,0.33886404225116046,False,False
META,long,4H_Sup,Flat,-0.299,3rd+,True,2026-02-26,0.27457859812372337,0.27457859812372337,0.556784379528654,True,False
META,short,PMH,Flat,-0.299,1st,True,2026-02-26,0.3156031098452705,0.3156031098452705,0.3156031098452705,False,False
META,short,PMH,Flat,-0.299,2nd,True,2026-02-26,0.15372199377425927,0.15372199377425927,0.15372199377425927,False,False
META,short,PDH,Flat,-0.299,1st,True,2026-02-26,0.6069244562968468,0.7617208454028579,0.7617208454028579,True,True
META,long,PML,Gap Down,-2.062,1st,True,2026-02-27,0.7868150286326256,0.7868150286326256,0.7868150286326256,True,True
META,long,PML,Gap Down,-2.062,2nd,True,2026-02-27,0.6711358304721481,0.6929016421458257,0.7387325803595003,True,False
META,long,PML,Gap Down,-2.062,3rd+,True,2026-02-27,0.17332369560317565,0.17332369560317565,0.17332369560317565,False,False
META,long,PML,Gap Down,-2.062,3rd+,True,2026-02-27,0.9023783615731485,0.9023783615731485,0.9023783615731485,True,True
META,long,PDL,Gap Down,-2.062,1st,True,2026-02-27,0.02080219424626576,0.02080219424626576,0.02080219424626576,False,False
META,short,PMH,Gap Down,-2.062,1st,True,2026-02-27,1.04582514658787,1.04582514658787,1.04582514658787,True,True
META,short,PMH,Gap Down,-2.062,2nd,True,2026-02-27,0.3258636932248172,0.3258636932248172,0.591496656422301,True,False
META,short,PMH,Gap Down,-2.062,3rd+,True,2026-02-27,0.2920019941599717,0.2920019941599717,0.5577251992576593,True,False
META,short,PMH,Gap Down,-2.062,3rd+,True,2026-02-27,0.21021067437439347,0.2364870086711861,0.5085243519792382,True,False
META,short,PMH,Gap Down,-2.062,3rd+,True,2026-02-27,0.22569176070488836,0.3099397124748795,0.499304374710159,False,False
META,short,PMH,Gap Down,-2.062,3rd+,True,2026-02-27,0.2334028904861258,0.5054486436355352,0.5069943581420645,True,False
META,short,PMH,Gap Down,-2.062,3rd+,True,2026-02-27,0.4464699521087574,0.559246099181215,0.5607909779082335,True,False
META,short,PMH,Gap Down,-2.062,3rd+,True,2026-02-27,0.5062175885494495,0.5062175885494495,0.5402230448794745,True,False
META,long,PML,Gap Down,-0.794,1st,True,2026-03-03,0.38765120732333985,0.5028567870097775,1.5770709759780792,True,True
META,long,PML,Gap Down,-0.794,2nd,True,2026-03-03,0.39032734624057086,0.8241971852888684,1.744809890366228,True,True
META,long,1H_Sup,Gap Down,-0.794,1st,True,2026-03-03,0.32271813919503206,0.32271813919503206,0.32271813919503206,False,False
META,long,1H_Sup,Gap Down,-0.794,2nd,True,2026-03-03,0.3532923189376942,0.3532923189376942,0.3532923189376942,False,False
META,long,1H_Sup,Gap Down,-0.794,3rd+,True,2026-03-03,0.06997900629809879,0.06997900629809879,0.06997900629809879,False,False
META,long,1H_Sup,Gap Down,-0.794,3rd+,True,2026-03-03,0.13211355794060456,0.13211355794060456,0.13211355794060456,False,False
META,short,PMH,Gap Down,-0.794,1st,True,2026-03-03,0.6374735672279925,0.7748468056863231,1.3937981385154385,True,True
META,short,PMH,Gap Down,-0.794,2nd,True,2026-03-03,0.6089362162496238,1.225600049456741,1.2657836576356492,True,True
META,short,PDH,Gap Down,-0.794,1st,True,2026-03-03,0.0486758643768632,0.4396039001536311,0.5993063689326245,True,False
META,short,PDH,Gap Down,-0.794,2nd,True,2026-03-03,0.42803800734647546,0.65268206793966,0.8120427430861308,True,True
META,short,PDH,Gap Down,-0.794,3rd+,True,2026-03-03,0.3176340065958497,0.6434748248453681,0.6732625115883317,True,False
META,long,1H_Sup,Flat,0.38,1st,True,2026-03-04,1.5194523292703277,1.5194523292703277,2.023406548368986,True,True
META,long,1H_Sup,Flat,0.38,2nd,True,2026-03-04,1.3225869983486456,1.3225869983486456,1.825563955338063,True,True
META,long,4H_Sup,Flat,0.38,1st,True,2026-03-04,0.13846454856043117,0.6577066056619968,1.1573830200322164,True,True
META,long,4H_Sup,Flat,0.38,2nd,True,2026-03-04,0.8686815182517152,1.2167806767964107,1.719232399055635,True,True
META,long,4H_Sup,Flat,0.38,3rd+,True,2026-03-04,1.2872936543995155,1.2872936543995155,1.7900954111767458,True,True
META,long,PML,Gap Down,-0.76,1st,True,2026-03-05,0.19802578870195744,0.19802578870195744,0.19802578870195744,False,False
META,long,PDL,Gap Down,-0.76,1st,True,2026-03-05,0.21619694268482031,0.21619694268482031,0.3876645298334711,False,False
META,long,PDL,Gap Down,-0.76,2nd,True,2026-03-05,0.235207527126486,0.4067076409439183,0.4067076409439183,False,False
META,long,PDL,Gap Down,-0.76,3rd+,True,2026-03-05,0.15768962484456808,0.3290571073302337,0.3290571073302337,False,False
META,long,PDL,Gap Down,-0.76,3rd+,True,2026-03-05,0.39908952959028765,0.39908952959028765,0.39908952959028765,False,False
META,long,PDL,Gap Down,-0.76,3rd+,True,2026-03-05,0.3183933530857876,0.3183933530857876,0.3183933530857876,False,False
META,long,PDL,Gap Down,-0.76,3rd+,True,2026-03-05,0.09480542135321467,0.09480542135321467,0.09480542135321467,False,False
META,long,PDL,Gap Down,-0.76,3rd+,True,2026-03-05,0.04780441166428473,0.04780441166428473,0.04780441166428473,False,False
META,long,PDL,Gap Down,-0.76,3rd+,True,2026-03-05,0.08727791565157621,0.3817460136760678,0.3817460136760678,False,False
META,long,PDL,Gap Down,-0.76,3rd+,True,2026-03-05,0.39012690509442743,0.39012690509442743,0.39012690509442743,False,False
META,long,PDL,Gap Down,-0.76,3rd+,True,2026-03-05,0.25316071915836535,0.25316071915836535,0.25316071915836535,False,False
META,short,PMH,Gap Down,-0.76,1st,True,2026-03-05,0.44098590911150143,0.44098590911150143,0.8774711914578626,True,True
META,short,PMH,Gap Down,-0.76,2nd,True,2026-03-05,0.38328934002485116,0.862873046262831,0.862873046262831,True,True
META,long,PML,Gap Down,-1.891,1st,True,2026-03-06,0.12332927374474975,0.12332927374474975,0.12332927374474975,False,False
META,long,PML,Gap Down,-1.891,2nd,True,2026-03-06,0.12294385666845863,0.12294385666845863,0.23586377326433006,False,False
META,long,PML,Gap Down,-1.891,3rd+,True,2026-03-06,0.20598755487349812,0.23334032983645692,0.23334032983645692,False,False
META,long,PML,Gap Down,-1.891,3rd+,True,2026-03-06,0.1342737641411888,0.1616069637152162,0.1616069637152162,False,False
META,long,PML,Gap Down,-1.891,3rd+,True,2026-03-06,0.18839371197379684,0.21574168442507632,0.21574168442507632,False,False
META,long,PML,Gap Down,-1.891,3rd+,True,2026-03-06,0.20180026837735796,0.20180026837735796,0.20180026837735796,False,False
META,long,PML,Gap Down,-1.891,3rd+,True,2026-03-06,0.10675860154098617,0.10675860154098617,0.10675860154098617,False,False
META,long,PML,Gap Up,0.842,1st,True,2026-03-10,1.0139339099442373,1.3288679274269264,1.4394788994208294,True,True
META,short,PMH,Gap Up,0.842,1st,True,2026-03-10,0.6460304338507742,0.6460304338507742,0.6460304338507742,True,False
META,short,PMH,Gap Up,0.842,2nd,True,2026-03-10,0.6186451059659384,0.6186451059659384,0.6186451059659384,True,False
META,short,PMH,Gap Up,0.842,3rd+,True,2026-03-10,0.5942899154515371,0.5942899154515371,0.5942899154515371,True,False
META,short,PMH,Gap Up,0.842,3rd+,True,2026-03-10,0.11782528193906472,0.24024115927834866,0.24024115927834866,False,False
META,short,PMH,Gap Up,0.842,3rd+,True,2026-03-10,0.05894736842105124,0.18143540669855623,0.18143540669855623,False,False
META,short,PMH,Gap Up,0.842,3rd+,True,2026-03-10,0.23408096447476712,0.2570300786389569,0.2570300786389569,False,False
META,short,PMH,Gap Up,0.842,3rd+,True,2026-03-10,0.23795132326948942,0.23795132326948942,0.23795132326948942,False,False
META,short,PMH,Gap Up,0.842,3rd+,True,2026-03-10,0.08724267238081426,0.08724267238081426,0.08724267238081426,False,False
META,long,PML,Flat,0.067,1st,True,2026-03-11,0.03821519741970986,0.04127241321328388,0.04127241321328388,False,False
META,long,PML,Flat,0.067,2nd,True,2026-03-11,0.1910263463536891,0.1910263463536891,0.1910263463536891,False,False
META,long,PML,Flat,0.067,3rd+,True,2026-03-11,0.2155304188321565,0.2155304188321565,0.2155304188321565,False,False
META,long,PDL,Flat,0.067,1st,True,2026-03-11,0.1245521504466879,0.15376808697122998,0.15376808697122998,False,False
META,long,PDL,Flat,0.067,2nd,True,2026-03-11,0.18303749961547583,0.18303749961547583,0.49297074476267283,False,False
META,long,PDL,Flat,0.067,3rd+,True,2026-03-11,0.12454066021926216,0.12454066021926216,0.4543427789480221,False,False
META,long,PDL,Flat,0.067,3rd+,True,2026-03-11,0.11303431783404926,0.11303431783404926,0.4775123222785286,False,False
META,long,PDL,Flat,0.067,3rd+,True,2026-03-11,0.09615458580450618,0.21307856214278434,0.6423126331740944,True,False
META,long,PDL,Flat,0.067,3rd+,True,2026-03-11,0.4850573185241582,0.5573437475007466,0.6534693179483319,True,False
META,long,1H_Sup,Flat,0.067,1st,True,2026-03-11,0.20066889632107784,0.20066889632107784,0.20066889632107784,False,False
META,long,1H_Sup,Flat,0.067,2nd,True,2026-03-11,0.0926333692730579,0.0926333692730579,0.0926333692730579,False,False
META,short,PMH,Flat,0.067,1st,True,2026-03-11,0.3991069790201256,0.3991069790201256,0.832696189369386,True,True
META,short,PMH,Flat,0.067,2nd,True,2026-03-11,0.28446456427981737,0.6851619612761168,0.8411586578166579,True,True
META,short,PMH,Flat,0.067,3rd+,True,2026-03-11,0.18191824380101215,0.4540312471336453,0.4769621182009975,False,False
META,short,PMH,Flat,0.067,3rd+,True,2026-03-11,0.14527130360310103,0.4144491343977544,0.5153850859484927,True,False
META,short,PMH,Flat,0.067,3rd+,True,2026-03-11,0.4357664903214004,0.4357664903214004,0.5366808354484559,True,False
META,short,PMH,Flat,0.067,3rd+,True,2026-03-11,0.031167838581487264,0.031167838581487264,0.031167838581487264,False,False
META,short,PMH,Gap Down,-0.991,1st,True,2026-03-12,0.3983817575447796,0.6239100111373864,0.6239100111373864,True,False
META,short,PMH,Gap Down,-0.991,2nd,True,2026-03-12,0.7817132999083579,0.9064793635390419,0.9203422594980125,True,True
META,long,PML,Gap Down,-2.343,1st,True,2026-03-13,0.20400998377356336,0.33836387351860797,0.6326468755922872,True,False
META,long,PML,Gap Down,-2.343,2nd,True,2026-03-13,0.2688817400489851,0.40332261007347764,0.6977961300235335,True,False
META,long,PML,Gap Down,-2.343,3rd+,True,2026-03-13,0.3472055552888781,0.374405990495853,0.6687947007152074,True,False
META,long,PDL,Flat,0.217,1st,True,2026-03-17,0.0871393510117075,0.0871393510117075,0.1606881610399337,False,False
META,long,1H_Sup,Flat,0.217,1st,True,2026-03-17,0.9371432195864468,0.9371432195864468,0.9371432195864468,True,True
META,long,1H_Sup,Flat,0.217,2nd,True,2026-03-17,0.10793650793649999,0.15873015873015872,0.15873015873015872,False,False
META,long,1H_Sup,Flat,0.217,3rd+,True,2026-03-17,0.17946478202175742,0.21440482807909517,0.21440482807909517,False,False
META,long,1H_Sup,Flat,0.217,3rd+,True,2026-03-17,0.23667610734125383,0.23667610734125383,0.23667610734125383,False,False
META,long,1H_Sup,Flat,0.217,3rd+,True,2026-03-17,0.2048562036492931,0.2048562036492931,0.2048562036492931,False,False
META,long,4H_Sup,Flat,0.217,1st,True,2026-03-17,0.9371432195864468,0.9371432195864468,0.9371432195864468,True,True
META,long,4H_Sup,Flat,0.217,2nd,True,2026-03-17,0.10793650793649999,0.15873015873015872,0.15873015873015872,False,False
META,long,4H_Sup,Flat,0.217,3rd+,True,2026-03-17,0.17946478202175742,0.21440482807909517,0.21440482807909517,False,False
META,long,4H_Sup,Flat,0.217,3rd+,True,2026-03-17,0.23667610734125383,0.23667610734125383,0.23667610734125383,False,False
META,long,4H_Sup,Flat,0.217,3rd+,True,2026-03-17,0.2048562036492931,0.2048562036492931,0.2048562036492931,False,False
META,long,4H_Sup,Flat,0.217,3rd+,True,2026-03-17,0.025412153362340484,0.025412153362340484,0.025412153362340484,False,False
META,short,PMH,Flat,0.217,1st,True,2026-03-17,0.28369246461814457,0.46378936631392353,0.46378936631392353,False,False
META,short,PDH,Flat,0.217,1st,True,2026-03-17,0.5942173164684943,0.6742779541111977,0.7611129534005971,True,True
META,long,PML,Gap Down,-0.972,1st,True,2026-03-18,0.6653768941846975,0.6653768941846975,0.6653768941846975,True,False
META,long,PML,Gap Down,-0.972,2nd,True,2026-03-18,0.35278374761770703,0.8069421353554231,0.961015368395439,True,True
META,long,PML,Gap Down,-0.972,3rd+,True,2026-03-18,0.24484765935366554,0.24484765935366554,0.24484765935366554,False,False
META,long,PML,Gap Down,-0.972,3rd+,True,2026-03-18,0.0388991539434032,0.0388991539434032,0.0388991539434032,False,False
META,long,PML,Gap Down,-0.972,3rd+,True,2026-03-18,0.03282821118671736,0.03282821118671736,0.03282821118671736,False,False
META,short,PMH,Gap Down,-0.972,1st,True,2026-03-18,0.5895178874263066,0.5895178874263066,0.5895178874263066,True,False
META,short,PMH,Gap Down,-0.972,2nd,True,2026-03-18,0.3471661553366668,0.3471661553366668,0.4165993864039928,False,False
META,short,PMH,Gap Down,-0.972,3rd+,True,2026-03-18,0.34233855991732276,0.34233855991732276,0.41177515461752623,False,False
META,short,PMH,Gap Down,-0.972,3rd+,True,2026-03-18,0.26318763825424174,0.3907448371627521,0.6959133256906752,True,False
META,short,PMH,Gap Down,-0.972,3rd+,True,2026-03-18,0.3533111806414491,0.5522003120780622,0.5522003120780622,True,False
META,long,PML,Gap Down,-0.602,1st,True,2026-03-19,0.1822237838809595,0.1822237838809595,0.1822237838809595,False,False
META,long,PML,Gap Down,-0.602,2nd,True,2026-03-19,0.39552232694873996,0.39552232694873996,0.39552232694873996,False,False
META,short,PMH,Gap Down,-0.602,1st,True,2026-03-19,0.44213072685963417,0.5540935911475763,0.8548405550742723,True,True
META,short,PMH,Gap Down,-0.602,2nd,True,2026-03-19,0.5792814948567439,0.7868097031693078,0.8799522848528905,True,True
META,short,PMH,Gap Down,-0.602,3rd+,True,2026-03-19,0.5818351202929009,0.8597018828451868,0.8597018828451868,True,True
META,short,PMH,Gap Down,-0.993,1st,True,2026-03-24,0.46281599304940296,0.646605737581662,1.0810178610215413,True,True
META,long,PML,Gap Up,0.901,1st,True,2026-03-25,0.4091748307579585,0.4091748307579585,0.4091748307579585,False,False
META,long,PML,Gap Up,0.901,2nd,True,2026-03-25,0.08829606425167426,0.08829606425167426,0.09331156063586149,False,False
META,long,PML,Gap Up,0.901,3rd+,True,2026-03-25,0.08665735057106551,0.08665735057106551,0.08665735057106551,False,False
META,long,PML,Gap Up,0.901,3rd+,True,2026-03-25,0.3697904520771419,0.3697904520771419,0.3697904520771419,False,False
META,long,PML,Gap Up,0.901,3rd+,True,2026-03-25,0.17822342888552892,0.17822342888552892,0.17822342888552892,False,False
META,long,PML,Gap Up,0.901,3rd+,True,2026-03-25,0.2199560087982487,0.2199560087982487,0.2199560087982487,False,False
META,long,1H_Sup,Gap Up,0.901,1st,True,2026-03-25,0.9515368406970034,0.9515368406970034,0.9515368406970034,True,True
META,long,1H_Sup,Gap Up,0.901,2nd,True,2026-03-25,0.2744035070106727,0.45845463976173895,0.508650403239313,True,False
META,long,1H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.48333757313661213,0.4950528190228956,0.5335457697920882,True,False
META,long,1H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.48031061201948094,0.5305172962027133,0.5305172962027133,True,False
META,long,1H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.3733029780538055,0.3733029780538055,0.4402631534894614,False,False
META,long,1H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.21906720848173805,0.3244201408050203,0.33612602217428234,False,False
META,long,1H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.29282821860044844,0.3681269033834285,0.3681269033834285,False,False
META,long,1H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.2660687093157379,0.8316738901253222,0.8316738901253222,True,True
META,long,1H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.08120484550150499,0.28379837757742504,0.28379837757742504,False,False
META,long,1H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.31151082751344245,0.31151082751344245,0.31151082751344245,False,False
META,long,4H_Sup,Gap Up,0.901,1st,True,2026-03-25,0.5747892439438759,0.5747892439438759,0.5747892439438759,True,False
META,long,4H_Sup,Gap Up,0.901,2nd,True,2026-03-25,0.2672010688042791,0.31730126920509205,0.31730126920509205,False,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.2779470314756362,0.2779470314756362,0.2779470314756362,False,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.30230149981627175,0.30230149981627175,0.30230149981627175,False,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.07463872321051762,0.07463872321051762,0.14139965631472365,False,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.005007176953628988,0.14353907267083046,0.14353907267083046,False,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.17697933014992243,0.17697933014992243,0.17697933014992243,False,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.05931148554387265,0.21469087020810512,0.21469087020810512,False,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.15528728147073148,0.15528728147073148,0.15528728147073148,False,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.12536118543942185,0.12536118543942185,0.37908821855246594,False,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.18205201008802496,0.18205201008802496,0.6396873381991761,True,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.11691999331884613,0.11691999331884613,0.6447302488725404,True,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.5098385580734581,0.5098385580734581,0.5098385580734581,True,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.06848285423173398,0.06848285423173398,0.06848285423173398,False,False
META,long,4H_Sup,Gap Up,0.901,3rd+,True,2026-03-25,0.03674444240309109,0.03674444240309109,0.03674444240309109,False,False
META,short,PMH,Gap Up,0.901,1st,True,2026-03-25,0.8655094820751189,0.981962147560168,0.981962147560168,True,True
META,short,PMH,Gap Up,0.901,2nd,True,2026-03-25,0.3109555326437672,0.41407523198190854,0.8247081517943236,True,True
META,short,PDH,Gap Up,0.901,1st,True,2026-03-25,0.595526048009083,0.7122958613441843,0.7122958613441843,True,False
META,short,PDH,Gap Up,0.901,2nd,True,2026-03-25,0.3385985688789507,0.3385985688789507,0.9841042149683881,True,True
META,short,PDH,Gap Up,0.901,3rd+,True,2026-03-25,0.2110144540730771,0.38116049609247404,0.9766716431603824,True,True
META,short,PDH,Gap Up,0.901,3rd+,True,2026-03-25,0.23514500608708172,0.43860380568016866,1.0006170471790938,True,True
META,short,PDH,Gap Up,0.901,3rd+,True,2026-03-25,0.1705058339741202,0.20393835043964215,0.7672762528835598,True,True
META,short,PDH,Gap Up,0.901,3rd+,True,2026-03-25,0.4550530895270956,0.7217508709349303,1.0501225142933268,True,True
META,short,PDH,Gap Up,0.901,3rd+,True,2026-03-25,0.27173460031674507,0.5783612569809078,0.6151537884471209,True,False
META,short,PDH,Gap Up,0.901,3rd+,True,2026-03-25,0.5219762806291711,0.5219762806291711,0.5587896782372309,True,False
META,long,PML,Gap Down,-1.267,1st,True,2026-03-27,0.11586490771040474,0.11586490771040474,0.11586490771040474,False,False
META,short,PMH,Gap Down,-1.267,1st,True,2026-03-27,0.40530239648984884,1.130384665439612,1.4947849852194701,True,True
META,long,PML,Gap Up,1.453,1st,True,2026-04-01,1.282916948008097,1.282916948008097,1.282916948008097,True,True
META,long,PML,Gap Up,1.453,2nd,True,2026-04-01,0.11404327388358794,0.11404327388358794,0.2885904880409208,False,False
META,long,PML,Gap Up,1.453,3rd+,True,2026-04-01,0.28388671536890414,0.458730048817644,0.7963161721427868,True,True
META,long,PML,Gap Up,1.453,3rd+,True,2026-04-01,0.27469908751376293,0.5745110442898059,0.912486243381656,True,True
META,long,PML,Gap Up,1.453,3rd+,True,2026-04-01,0.39432152050128744,0.5884575717393389,0.9264796373815948,True,True
META,long,PML,Gap Up,1.453,3rd+,True,2026-04-01,0.495263659191259,0.495263659191259,0.890120356740841,True,True
META,long,PML,Gap Up,1.453,3rd+,True,2026-04-01,0.5196341653531076,0.5196341653531076,0.9145866172420515,True,True
META,long,PML,Gap Up,1.453,3rd+,True,2026-04-01,0.6534365924491724,0.7104826441709331,0.9300235098879814,True,True
META,long,PML,Gap Up,1.453,3rd+,True,2026-04-01,0.28763259540381386,0.6584137255550919,0.9720010000694804,True,True
META,short,PMH,Gap Up,1.453,1st,True,2026-04-01,0.4812602787154805,0.6630312472950624,0.6630312472950624,True,False
META,short,PMH,Gap Up,1.453,2nd,True,2026-04-01,0.9852982614707844,0.9852982614707844,0.9852982614707844,True,True
META,short,PMH,Gap Up,1.453,3rd+,True,2026-04-01,0.39338831567688437,0.5676524379723381,0.5676524379723381,True,False
META,short,PMH,Gap Up,1.453,3rd+,True,2026-04-01,0.505852698456556,0.505852698456556,0.505852698456556,True,False
META,short,PMH,Gap Up,1.453,3rd+,True,2026-04-01,0.2760524499654973,0.5549171842650183,0.5549171842650183,True,False
META,short,PMH,Gap Up,1.453,3rd+,True,2026-04-01,0.3812714806307243,0.45358456676050757,0.45358456676050757,False,False
