date,sym,level,setup,direction,exit_cfg,tp,sl,entry_px,result,pnl_pts,bars_held,time_bucket
2026-03-09,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24399.25,SL,-12.0,0,09:30-09:45
2026-03-09,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24399.25,SL,-20.0,0,09:30-09:45
2026-03-09,NQ,OR15Low,reject,short,TP25_SL12,25,12,24384.0,TP,25.0,0,09:30-09:45
2026-03-09,NQ,OR15Low,reject,short,TP40_SL20,40,20,24384.0,TP,40.0,1,09:30-09:45
2026-03-09,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,24568.25,TP,25.0,2,10:30-11:00
2026-03-09,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,24568.25,SL,-20.0,9,10:30-11:00
2026-03-09,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,24910.0,TP,25.0,0,14:00-close
2026-03-09,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,24910.0,SL,-20.0,0,14:00-close
2026-03-09,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,24955.0,SL,-12.0,0,14:00-close
2026-03-09,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,24955.0,SL,-20.0,0,14:00-close
2026-03-10,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25066.5,TP,25.0,0,09:30-09:45
2026-03-10,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25066.5,TP,40.0,0,09:30-09:45
2026-03-10,NQ,OR15High,reject,short,TP25_SL12,25,12,25066.5,TP,25.0,0,09:30-09:45
2026-03-10,NQ,OR15High,reject,short,TP40_SL20,40,20,25066.5,TP,40.0,0,09:30-09:45
2026-03-10,NQ,VWAP,reject,short,TP25_SL12,25,12,25066.5,TP,25.0,0,09:30-09:45
2026-03-10,NQ,VWAP,reject,short,TP40_SL20,40,20,25066.5,TP,40.0,0,09:30-09:45
2026-03-10,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25004.0,TP,25.0,0,09:30-09:45
2026-03-10,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25004.0,SL,-20.0,7,09:30-09:45
2026-03-10,NQ,OR15Low,reject,short,TP25_SL12,25,12,25012.75,SL,-12.0,0,09:45-10:00
2026-03-10,NQ,OR15Low,reject,short,TP40_SL20,40,20,25012.75,SL,-20.0,0,09:45-10:00
2026-03-10,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,24923.5,SL,-12.0,0,10:00-10:30
2026-03-10,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,24923.5,SL,-20.0,0,10:00-10:30
2026-03-10,NQ,GlobexHigh,breakout,long,TP25_SL12,25,12,25171.5,SL,-12.0,1,11:00-12:00
2026-03-10,NQ,GlobexHigh,breakout,long,TP40_SL20,40,20,25171.5,SL,-20.0,1,11:00-12:00
2026-03-10,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25168.75,TP,25.0,1,11:00-12:00
2026-03-10,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25168.75,TP,40.0,4,11:00-12:00
2026-03-11,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25088.25,SL,-12.0,0,09:30-09:45
2026-03-11,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25088.25,SL,-20.0,11,09:30-09:45
2026-03-11,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25081.25,SL,-12.0,0,09:30-09:45
2026-03-11,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25081.25,SL,-20.0,3,09:30-09:45
2026-03-11,NQ,OR15High,reject,short,TP25_SL12,25,12,25081.25,SL,-12.0,0,09:30-09:45
2026-03-11,NQ,OR15High,reject,short,TP40_SL20,40,20,25081.25,SL,-20.0,3,09:30-09:45
2026-03-11,NQ,VWAP,reject,short,TP25_SL12,25,12,25081.25,SL,-12.0,0,09:30-09:45
2026-03-11,NQ,VWAP,reject,short,TP40_SL20,40,20,25081.25,SL,-20.0,3,09:30-09:45
2026-03-11,NQ,OR15Low,reject,short,TP25_SL12,25,12,25029.0,SL,-12.0,1,09:45-10:00
2026-03-11,NQ,OR15Low,reject,short,TP40_SL20,40,20,25029.0,SL,-20.0,2,09:45-10:00
2026-03-11,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,24934.5,SL,-12.0,0,11:00-12:00
2026-03-11,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,24934.5,SL,-20.0,1,11:00-12:00
2026-03-11,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,24895.0,SL,-12.0,0,11:00-12:00
2026-03-11,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,24895.0,SL,-20.0,0,11:00-12:00
2026-03-12,NQ,VWAP,reject,short,TP25_SL12,25,12,24773.25,SL,-12.0,0,09:30-09:45
2026-03-12,NQ,VWAP,reject,short,TP40_SL20,40,20,24773.25,SL,-20.0,0,09:30-09:45
2026-03-12,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24793.0,TP,25.0,0,09:30-09:45
2026-03-12,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24793.0,TP,40.0,4,09:30-09:45
2026-03-12,NQ,OR15Low,reject,short,TP25_SL12,25,12,24813.5,SL,-12.0,3,09:30-09:45
2026-03-12,NQ,OR15Low,reject,short,TP40_SL20,40,20,24813.5,SL,-20.0,3,09:30-09:45
2026-03-12,NQ,OR15High,reject,short,TP25_SL12,25,12,24816.5,SL,-12.0,2,09:30-09:45
2026-03-12,NQ,OR15High,reject,short,TP40_SL20,40,20,24816.5,TP,40.0,6,09:30-09:45
2026-03-13,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24662.0,TP,25.0,0,09:30-09:45
2026-03-13,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24662.0,SL,-20.0,2,09:30-09:45
2026-03-13,NQ,VWAP,reject,short,TP25_SL12,25,12,24662.0,SL,-12.0,0,09:30-09:45
2026-03-13,NQ,VWAP,reject,short,TP40_SL20,40,20,24662.0,SL,-20.0,0,09:30-09:45
2026-03-13,NQ,OR15Low,reject,short,TP25_SL12,25,12,24676.75,SL,-12.0,1,09:30-09:45
2026-03-13,NQ,OR15Low,reject,short,TP40_SL20,40,20,24676.75,SL,-20.0,1,09:30-09:45
2026-03-13,NQ,GlobexHigh,breakout,long,TP25_SL12,25,12,24796.0,SL,-12.0,0,09:45-10:00
2026-03-13,NQ,GlobexHigh,breakout,long,TP40_SL20,40,20,24796.0,SL,-20.0,1,09:45-10:00
2026-03-13,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,24787.25,TP,25.0,2,09:45-10:00
2026-03-13,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,24787.25,TP,40.0,3,09:45-10:00
2026-03-13,NQ,OR15High,reject,short,TP25_SL12,25,12,24787.25,TP,25.0,2,09:45-10:00
2026-03-13,NQ,OR15High,reject,short,TP40_SL20,40,20,24787.25,TP,40.0,3,09:45-10:00
2026-03-13,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,24585.0,SL,-12.0,0,10:30-11:00
2026-03-13,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,24585.0,SL,-20.0,0,10:30-11:00
2026-03-13,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,24568.25,SL,-12.0,0,10:30-11:00
2026-03-13,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,24568.25,SL,-20.0,1,10:30-11:00
2026-03-13,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,24449.5,TP,25.0,1,11:00-12:00
2026-03-13,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,24449.5,SL,-20.0,4,11:00-12:00
2026-03-13,NQ,GlobexLow,reject,short,TP25_SL12,25,12,24434.0,SL,-12.0,0,11:00-12:00
2026-03-13,NQ,GlobexLow,reject,short,TP40_SL20,40,20,24434.0,TP,40.0,8,11:00-12:00
2026-03-16,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24685.75,TP,25.0,2,09:30-09:45
2026-03-16,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24685.75,SL,-20.0,10,09:30-09:45
2026-03-16,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,24691.25,SL,-12.0,0,09:30-09:45
2026-03-16,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,24691.25,SL,-20.0,0,09:30-09:45
2026-03-16,NQ,OR15High,reject,short,TP25_SL12,25,12,24691.25,SL,-12.0,0,09:30-09:45
2026-03-16,NQ,OR15High,reject,short,TP40_SL20,40,20,24691.25,SL,-20.0,0,09:30-09:45
2026-03-16,NQ,VWAP,reject,short,TP25_SL12,25,12,24691.25,SL,-12.0,0,09:30-09:45
2026-03-16,NQ,VWAP,reject,short,TP40_SL20,40,20,24691.25,SL,-20.0,0,09:30-09:45
2026-03-16,NQ,OR15Low,reject,short,TP25_SL12,25,12,24660.25,SL,-12.0,0,10:30-11:00
2026-03-16,NQ,OR15Low,reject,short,TP40_SL20,40,20,24660.25,SL,-20.0,0,10:30-11:00
2026-03-16,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,24770.25,TP,25.0,0,14:00-close
2026-03-16,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,24770.25,TP,40.0,1,14:00-close
2026-03-17,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24840.75,SL,-12.0,0,09:30-09:45
2026-03-17,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24840.75,TP,40.0,13,09:30-09:45
2026-03-17,NQ,PriorRTHHigh,breakout,long,TP25_SL12,25,12,24849.75,SL,-12.0,0,09:30-09:45
2026-03-17,NQ,PriorRTHHigh,breakout,long,TP40_SL20,40,20,24849.75,SL,-20.0,2,09:30-09:45
2026-03-17,NQ,VWAP,breakout,long,TP25_SL12,25,12,24849.75,SL,-12.0,0,09:30-09:45
2026-03-17,NQ,VWAP,breakout,long,TP40_SL20,40,20,24849.75,SL,-20.0,2,09:30-09:45
2026-03-17,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,24838.75,SL,-12.0,0,09:30-09:45
2026-03-17,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,24838.75,SL,-20.0,10,09:30-09:45
2026-03-17,NQ,OR15High,reject,short,TP25_SL12,25,12,24838.75,SL,-12.0,0,09:30-09:45
2026-03-17,NQ,OR15High,reject,short,TP40_SL20,40,20,24838.75,SL,-20.0,10,09:30-09:45
2026-03-17,NQ,VWAP,reject,short,TP25_SL12,25,12,24838.75,SL,-12.0,0,09:30-09:45
2026-03-17,NQ,VWAP,reject,short,TP40_SL20,40,20,24838.75,SL,-20.0,10,09:30-09:45
2026-03-17,NQ,OR15Low,reject,short,TP25_SL12,25,12,24744.75,SL,-12.0,1,11:00-12:00
2026-03-17,NQ,OR15Low,reject,short,TP40_SL20,40,20,24744.75,SL,-20.0,1,11:00-12:00
2026-03-18,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24724.25,TP,25.0,3,09:30-09:45
2026-03-18,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24724.25,TP,40.0,6,09:30-09:45
2026-03-18,NQ,VWAP,breakout,long,TP25_SL12,25,12,24753.25,SL,-12.0,0,09:30-09:45
2026-03-18,NQ,VWAP,breakout,long,TP40_SL20,40,20,24753.25,SL,-20.0,4,09:30-09:45
2026-03-18,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,24744.5,SL,-12.0,0,09:30-09:45
2026-03-18,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,24744.5,SL,-20.0,0,09:30-09:45
2026-03-18,NQ,OR15High,reject,short,TP25_SL12,25,12,24744.5,SL,-12.0,0,09:30-09:45
2026-03-18,NQ,OR15High,reject,short,TP40_SL20,40,20,24744.5,SL,-20.0,0,09:30-09:45
2026-03-18,NQ,VWAP,reject,short,TP25_SL12,25,12,24744.5,SL,-12.0,0,09:30-09:45
2026-03-18,NQ,VWAP,reject,short,TP40_SL20,40,20,24744.5,SL,-20.0,0,09:30-09:45
2026-03-18,NQ,OR15Low,reject,short,TP25_SL12,25,12,24675.75,SL,-12.0,0,10:00-10:30
2026-03-18,NQ,OR15Low,reject,short,TP40_SL20,40,20,24675.75,SL,-20.0,1,10:00-10:30
2026-03-19,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24135.75,SL,-12.0,2,09:30-09:45
2026-03-19,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24135.75,SL,-20.0,3,09:30-09:45
2026-03-19,NQ,VWAP,reject,short,TP25_SL12,25,12,24135.75,SL,-12.0,0,09:30-09:45
2026-03-19,NQ,VWAP,reject,short,TP40_SL20,40,20,24135.75,SL,-20.0,0,09:30-09:45
2026-03-19,NQ,GlobexLow,reject,short,TP25_SL12,25,12,24147.75,TP,25.0,1,09:30-09:45
2026-03-19,NQ,GlobexLow,reject,short,TP40_SL20,40,20,24147.75,SL,-20.0,4,09:30-09:45
2026-03-19,NQ,OR15Low,reject,short,TP25_SL12,25,12,24170.75,SL,-12.0,0,09:30-09:45
2026-03-19,NQ,OR15Low,reject,short,TP40_SL20,40,20,24170.75,SL,-20.0,0,09:30-09:45
2026-03-19,NQ,OR15High,reject,short,TP25_SL12,25,12,24223.75,SL,-12.0,1,09:30-09:45
2026-03-19,NQ,OR15High,reject,short,TP40_SL20,40,20,24223.75,TP,40.0,3,09:30-09:45
2026-03-19,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,24414.5,SL,-12.0,0,14:00-close
2026-03-19,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,24414.5,SL,-20.0,0,14:00-close
2026-03-19,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,24414.5,SL,-12.0,0,14:00-close
2026-03-19,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,24414.5,SL,-20.0,0,14:00-close
2026-03-23,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,24465.75,SL,-12.0,0,09:30-09:45
2026-03-23,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,24465.75,SL,-20.0,0,09:30-09:45
2026-03-23,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24465.75,TP,25.0,0,09:30-09:45
2026-03-23,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24465.75,SL,-20.0,2,09:30-09:45
2026-03-23,NQ,VWAP,reject,short,TP25_SL12,25,12,24465.75,SL,-12.0,0,09:30-09:45
2026-03-23,NQ,VWAP,reject,short,TP40_SL20,40,20,24465.75,SL,-20.0,0,09:30-09:45
2026-03-23,NQ,OR15High,reject,short,TP25_SL12,25,12,24516.0,TP,25.0,0,09:30-09:45
2026-03-23,NQ,OR15High,reject,short,TP40_SL20,40,20,24516.0,TP,40.0,0,09:30-09:45
2026-03-23,NQ,OR15Low,reject,short,TP25_SL12,25,12,24465.75,TP,25.0,0,11:00-12:00
2026-03-23,NQ,OR15Low,reject,short,TP40_SL20,40,20,24465.75,TP,40.0,1,11:00-12:00
2026-03-24,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,24289.5,SL,-12.0,1,09:30-09:45
2026-03-24,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,24289.5,SL,-20.0,2,09:30-09:45
2026-03-24,NQ,OR15High,reject,short,TP25_SL12,25,12,24289.5,SL,-12.0,1,09:30-09:45
2026-03-24,NQ,OR15High,reject,short,TP40_SL20,40,20,24289.5,SL,-20.0,2,09:30-09:45
2026-03-24,NQ,VWAP,reject,short,TP25_SL12,25,12,24289.5,SL,-12.0,1,09:30-09:45
2026-03-24,NQ,VWAP,reject,short,TP40_SL20,40,20,24289.5,SL,-20.0,2,09:30-09:45
2026-03-24,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,24247.0,SL,-12.0,0,09:30-09:45
2026-03-24,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,24247.0,SL,-20.0,2,09:30-09:45
2026-03-24,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24178.5,SL,-12.0,0,09:30-09:45
2026-03-24,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24178.5,SL,-20.0,0,09:30-09:45
2026-03-24,NQ,GlobexLow,reject,short,TP25_SL12,25,12,24142.0,SL,-12.0,0,09:30-09:45
2026-03-24,NQ,GlobexLow,reject,short,TP40_SL20,40,20,24142.0,SL,-20.0,0,09:30-09:45
2026-03-24,NQ,OR15Low,reject,short,TP25_SL12,25,12,24174.25,SL,-12.0,0,09:30-09:45
2026-03-24,NQ,OR15Low,reject,short,TP40_SL20,40,20,24174.25,SL,-20.0,1,09:30-09:45
2026-03-25,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24460.25,SL,-12.0,0,09:30-09:45
2026-03-25,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24460.25,SL,-20.0,0,09:30-09:45
2026-03-25,NQ,VWAP,reject,short,TP25_SL12,25,12,24460.25,TP,25.0,0,09:30-09:45
2026-03-25,NQ,VWAP,reject,short,TP40_SL20,40,20,24460.25,SL,-20.0,2,09:30-09:45
2026-03-25,NQ,PriorRTHHigh,breakout,long,TP25_SL12,25,12,24437.75,TP,25.0,0,09:30-09:45
2026-03-25,NQ,PriorRTHHigh,breakout,long,TP40_SL20,40,20,24437.75,TP,40.0,1,09:30-09:45
2026-03-25,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,24503.5,TP,25.0,0,09:30-09:45
2026-03-25,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,24503.5,TP,40.0,5,09:30-09:45
2026-03-25,NQ,OR15High,reject,short,TP25_SL12,25,12,24503.5,TP,25.0,0,09:30-09:45
2026-03-25,NQ,OR15High,reject,short,TP40_SL20,40,20,24503.5,TP,40.0,5,09:30-09:45
2026-03-25,NQ,OR15Low,reject,short,TP25_SL12,25,12,24379.75,SL,-12.0,0,09:45-10:00
2026-03-25,NQ,OR15Low,reject,short,TP40_SL20,40,20,24379.75,SL,-20.0,0,09:45-10:00
2026-03-25,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,24377.25,SL,-12.0,1,09:45-10:00
2026-03-25,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,24377.25,SL,-20.0,1,09:45-10:00
2026-03-25,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,24291.5,TP,25.0,0,11:00-12:00
2026-03-25,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,24291.5,TP,40.0,2,11:00-12:00
2026-03-26,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24103.0,SL,-12.0,0,09:30-09:45
2026-03-26,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24103.0,SL,-20.0,6,09:30-09:45
2026-03-26,NQ,VWAP,reject,short,TP25_SL12,25,12,24103.0,SL,-12.0,1,09:30-09:45
2026-03-26,NQ,VWAP,reject,short,TP40_SL20,40,20,24103.0,SL,-20.0,1,09:30-09:45
2026-03-26,NQ,OR15Low,reject,short,TP25_SL12,25,12,24080.75,SL,-12.0,0,09:30-09:45
2026-03-26,NQ,OR15Low,reject,short,TP40_SL20,40,20,24080.75,SL,-20.0,0,09:30-09:45
2026-03-26,NQ,OR15High,reject,short,TP25_SL12,25,12,24172.25,TP,25.0,1,09:45-10:00
2026-03-26,NQ,OR15High,reject,short,TP40_SL20,40,20,24172.25,SL,-20.0,1,09:45-10:00
2026-03-26,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,23860.75,TP,25.0,1,14:00-close
2026-03-26,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,23860.75,TP,40.0,3,14:00-close
2026-03-26,NQ,GlobexLow,reject,short,TP25_SL12,25,12,23817.75,SL,-12.0,3,14:00-close
2026-03-26,NQ,GlobexLow,reject,short,TP40_SL20,40,20,23817.75,SL,-20.0,5,14:00-close
2026-03-27,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,23607.0,SL,-12.0,0,09:30-09:45
2026-03-27,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,23607.0,SL,-20.0,0,09:30-09:45
2026-03-27,NQ,OR15High,reject,short,TP25_SL12,25,12,23607.0,TP,25.0,0,09:30-09:45
2026-03-27,NQ,OR15High,reject,short,TP40_SL20,40,20,23607.0,TP,40.0,1,09:30-09:45
2026-03-27,NQ,VWAP,reject,short,TP25_SL12,25,12,23607.0,TP,25.0,0,09:30-09:45
2026-03-27,NQ,VWAP,reject,short,TP40_SL20,40,20,23607.0,TP,40.0,1,09:30-09:45
2026-03-27,NQ,OR15Low,breakout,long,TP25_SL12,25,12,23564.75,SL,-12.0,0,09:30-09:45
2026-03-27,NQ,OR15Low,breakout,long,TP40_SL20,40,20,23564.75,SL,-20.0,0,09:30-09:45
2026-03-27,NQ,GlobexLow,reject,short,TP25_SL12,25,12,23554.0,SL,-12.0,0,09:30-09:45
2026-03-27,NQ,GlobexLow,reject,short,TP40_SL20,40,20,23554.0,SL,-20.0,1,09:30-09:45
2026-03-27,NQ,OR15Low,reject,short,TP25_SL12,25,12,23525.75,TP,25.0,0,09:45-10:00
2026-03-27,NQ,OR15Low,reject,short,TP40_SL20,40,20,23525.75,TP,40.0,1,09:45-10:00
2026-03-30,NQ,OR15High,reject,short,TP25_SL12,25,12,23504.75,TP,25.0,1,09:30-09:45
2026-03-30,NQ,OR15High,reject,short,TP40_SL20,40,20,23504.75,TP,40.0,1,09:30-09:45
2026-03-30,NQ,VWAP,reject,short,TP25_SL12,25,12,23504.75,TP,25.0,1,09:30-09:45
2026-03-30,NQ,VWAP,reject,short,TP40_SL20,40,20,23504.75,TP,40.0,1,09:30-09:45
2026-03-30,NQ,OR15Low,breakout,long,TP25_SL12,25,12,23433.5,SL,-12.0,0,09:30-09:45
2026-03-30,NQ,OR15Low,breakout,long,TP40_SL20,40,20,23433.5,SL,-20.0,0,09:30-09:45
2026-03-30,NQ,OR15Low,reject,short,TP25_SL12,25,12,23363.25,SL,-12.0,0,09:45-10:00
2026-03-30,NQ,OR15Low,reject,short,TP40_SL20,40,20,23363.25,SL,-20.0,0,09:45-10:00
2026-03-30,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,23316.0,SL,-12.0,0,09:45-10:00
2026-03-30,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,23316.0,SL,-20.0,1,09:45-10:00
2026-03-30,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,23274.25,SL,-12.0,0,10:30-11:00
2026-03-30,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,23274.25,SL,-20.0,1,10:30-11:00
2026-03-31,NQ,OR15Low,breakout,long,TP25_SL12,25,12,23389.5,TP,25.0,0,09:30-09:45
2026-03-31,NQ,OR15Low,breakout,long,TP40_SL20,40,20,23389.5,TP,40.0,1,09:30-09:45
2026-03-31,NQ,VWAP,reject,short,TP25_SL12,25,12,23389.5,SL,-12.0,0,09:30-09:45
2026-03-31,NQ,VWAP,reject,short,TP40_SL20,40,20,23389.5,SL,-20.0,0,09:30-09:45
2026-03-31,NQ,OR15High,reject,short,TP25_SL12,25,12,23427.25,TP,25.0,0,09:30-09:45
2026-03-31,NQ,OR15High,reject,short,TP40_SL20,40,20,23427.25,SL,-20.0,1,09:30-09:45
2026-03-31,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,23513.0,SL,-12.0,2,09:45-10:00
2026-03-31,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,23513.0,SL,-20.0,2,09:45-10:00
2026-03-31,NQ,OR15Low,reject,short,TP25_SL12,25,12,23381.25,SL,-12.0,0,10:30-11:00
2026-03-31,NQ,OR15Low,reject,short,TP40_SL20,40,20,23381.25,SL,-20.0,0,10:30-11:00
2026-04-01,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24123.75,TP,25.0,1,09:30-09:45
2026-04-01,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24123.75,TP,40.0,3,09:30-09:45
2026-04-01,NQ,VWAP,breakout,long,TP25_SL12,25,12,24142.0,TP,25.0,2,09:30-09:45
2026-04-01,NQ,VWAP,breakout,long,TP40_SL20,40,20,24142.0,TP,40.0,4,09:30-09:45
2026-04-01,NQ,VWAP,reject,short,TP25_SL12,25,12,24164.25,SL,-12.0,0,09:30-09:45
2026-04-01,NQ,VWAP,reject,short,TP40_SL20,40,20,24164.25,SL,-20.0,1,09:30-09:45
2026-04-01,NQ,OR15High,reject,short,TP25_SL12,25,12,24157.5,TP,25.0,1,09:30-09:45
2026-04-01,NQ,OR15High,reject,short,TP40_SL20,40,20,24157.5,TP,40.0,1,09:30-09:45
2026-04-01,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,24187.5,SL,-12.0,0,10:30-11:00
2026-04-01,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,24187.5,SL,-20.0,1,10:30-11:00
2026-04-02,NQ,OR15High,reject,short,TP25_SL12,25,12,23776.75,SL,-12.0,0,09:30-09:45
2026-04-02,NQ,OR15High,reject,short,TP40_SL20,40,20,23776.75,TP,40.0,2,09:30-09:45
2026-04-02,NQ,VWAP,reject,short,TP25_SL12,25,12,23776.75,SL,-12.0,0,09:30-09:45
2026-04-02,NQ,VWAP,reject,short,TP40_SL20,40,20,23776.75,TP,40.0,2,09:30-09:45
2026-04-02,NQ,OR15Low,breakout,long,TP25_SL12,25,12,23718.25,SL,-12.0,0,09:30-09:45
2026-04-02,NQ,OR15Low,breakout,long,TP40_SL20,40,20,23718.25,SL,-20.0,0,09:30-09:45
2026-04-02,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,23689.25,TP,25.0,1,09:30-09:45
2026-04-02,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,23689.25,TP,40.0,1,09:30-09:45
2026-04-02,NQ,OR15Low,reject,short,TP25_SL12,25,12,23706.0,SL,-12.0,2,09:30-09:45
2026-04-02,NQ,OR15Low,reject,short,TP40_SL20,40,20,23706.0,SL,-20.0,2,09:30-09:45
2026-04-02,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,24018.25,SL,-12.0,0,10:30-11:00
2026-04-02,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,24018.25,SL,-20.0,0,10:30-11:00
2026-04-02,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,24156.5,SL,-12.0,0,10:30-11:00
2026-04-02,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,24156.5,SL,-20.0,0,10:30-11:00
2026-04-06,NQ,PriorRTHHigh,breakout,long,TP25_SL12,25,12,24316.5,TP,25.0,0,09:30-09:45
2026-04-06,NQ,PriorRTHHigh,breakout,long,TP40_SL20,40,20,24316.5,TP,40.0,0,09:30-09:45
2026-04-06,NQ,OR15High,reject,short,TP25_SL12,25,12,24316.5,SL,-12.0,0,09:30-09:45
2026-04-06,NQ,OR15High,reject,short,TP40_SL20,40,20,24316.5,SL,-20.0,0,09:30-09:45
2026-04-06,NQ,VWAP,reject,short,TP25_SL12,25,12,24354.5,TP,25.0,0,09:30-09:45
2026-04-06,NQ,VWAP,reject,short,TP40_SL20,40,20,24354.5,TP,40.0,1,09:30-09:45
2026-04-06,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24253.0,TP,25.0,0,09:30-09:45
2026-04-06,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24253.0,TP,40.0,2,09:30-09:45
2026-04-06,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,24266.75,SL,-12.0,0,09:30-09:45
2026-04-06,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,24266.75,SL,-20.0,0,09:30-09:45
2026-04-06,NQ,OR15Low,reject,short,TP25_SL12,25,12,24290.25,SL,-12.0,0,09:30-09:45
2026-04-06,NQ,OR15Low,reject,short,TP40_SL20,40,20,24290.25,SL,-20.0,0,09:30-09:45
