entry_bar,exit_bar,hold_bars,entry_price,exit_price,pnl_pct,exit_type,direction,slack,model,symbol
1895,1924,29,1.734,1.5415535174097499,-0.11098413067488472,time,short,0.7368421052631752,Balanced (+30/-15%),META
1905,1934,29,1.734,1.607923827957703,-0.07270828837502706,time,short,0.7616974972796284,Balanced (+30/-15%),META
1983,2012,29,1.734,1.607683749701103,-0.07284674181020591,time,short,0.6823104693140379,Balanced (+30/-15%),META
2081,2110,29,1.734,1.8989578958422166,0.09513142782134755,time,short,0.7418622255867229,Balanced (+30/-15%),META
2115,2144,29,1.734,1.842675732689338,0.06267343292349363,time,long,0.6807610993658016,Balanced (+30/-15%),META
2145,2174,29,1.734,1.6962826401481943,-0.021751649280164757,time,long,0.7466666666664736,Balanced (+30/-15%),META
2148,2177,29,1.734,1.7208611428199954,-0.007577195605539,time,long,0.6149019607842429,Balanced (+30/-15%),META
2181,2210,29,1.734,1.8199291893911065,0.04955547254389071,time,long,0.6111111111109624,Balanced (+30/-15%),META
2202,2231,29,1.734,1.8272978740809236,0.05380500235347382,time,long,0.6487804878050428,Balanced (+30/-15%),META
2299,2328,29,1.734,1.6535971504984173,-0.046368425318098455,time,long,0.7528809218951202,Balanced (+30/-15%),META
2322,2351,29,1.734,2.00533489316829,0.15647917714434253,time,long,0.7035728307812894,Balanced (+30/-15%),META
2372,2401,29,1.734,1.6398469373404596,-0.05429819069177646,time,short,0.7135922330096652,Balanced (+30/-15%),META
2406,2435,29,1.734,1.7861310777164516,0.030064058660006717,time,long,0.6298811544991445,Balanced (+30/-15%),META
2414,2443,29,1.734,1.7222738134979958,-0.006762506633220408,time,short,0.764757709251238,Balanced (+30/-15%),META
2441,2470,29,1.734,1.7627264428968894,0.016566576065103467,time,long,0.6809954751132293,Balanced (+30/-15%),META
2452,2481,29,1.734,1.8331128753713226,0.05715852097538791,time,long,0.731848983543002,Balanced (+30/-15%),META
2514,2543,29,1.734,1.6927319988369522,-0.023799308629208617,time,short,0.694074969770413,Balanced (+30/-15%),META
2566,2595,29,1.734,1.637827022503675,-0.05546307814090249,time,short,0.689855072464077,Balanced (+30/-15%),META
2605,2634,29,1.734,1.743180182133991,0.005294222683962495,time,long,0.7196261682244119,Balanced (+30/-15%),META
2609,2638,29,1.734,1.7763240815663588,0.024408351537692507,time,long,0.6225769669329023,Balanced (+30/-15%),META
2698,2727,29,1.734,1.758344467928235,0.014039485541081297,time,long,0.7909319899244086,Balanced (+30/-15%),META
2715,2744,29,1.734,1.7273602097730723,-0.0038291754480552095,time,short,0.7203234105108874,Balanced (+30/-15%),META
2725,2754,29,1.734,1.8267912657232745,0.053512840670861914,time,long,0.7093980077956291,Balanced (+30/-15%),META
2748,2777,29,1.734,1.754736523993543,0.011958779696391631,time,short,0.6091228070176405,Balanced (+30/-15%),META
2751,2780,29,1.734,1.8406038535796518,0.06147857761225597,time,long,0.6115155526142242,Balanced (+30/-15%),META
2875,2904,29,1.734,1.6957344421090188,-0.022067795784879576,time,short,0.6004184100416456,Balanced (+30/-15%),META
2973,3002,29,1.734,1.5815209350314376,-0.08793487022408439,time,long,0.6859437751002866,Balanced (+30/-15%),META
3001,3030,29,1.734,1.5811647358633971,-0.0881402907362185,time,long,0.6942148760330796,Balanced (+30/-15%),META
3042,3071,29,1.734,1.5745310297872348,-0.09196595744680806,time,short,0.6691176470589512,Balanced (+30/-15%),META
3084,3113,29,1.734,2.050853102012491,0.18272958593569258,time,long,0.7649748513946363,Balanced (+30/-15%),META
3098,3127,29,1.734,1.7814694475138135,0.02737569060773561,time,short,0.6555712270803282,Balanced (+30/-15%),META
3107,3136,29,1.734,1.7419660584588124,0.004594036020076341,time,short,0.6719344454199896,Balanced (+30/-15%),META
3134,3163,29,1.734,1.5855945230225503,-0.08558562686127431,time,short,0.7549019607843422,Balanced (+30/-15%),META
3141,3170,29,1.734,1.6422925716811418,-0.05288779026462407,time,long,0.6322127446060453,Balanced (+30/-15%),META
3143,3148,5,1.734,1.4259173054283807,-0.17767168083715068,sl,short,0.648079957916982,Balanced (+30/-15%),META
3172,3201,29,1.734,1.6639157576652335,-0.04041767147333709,time,short,0.6927502876871039,Balanced (+30/-15%),META
3186,3215,29,1.734,1.7624844742685153,0.016427032450124165,time,short,0.6683417085425826,Balanced (+30/-15%),META
3189,3218,29,1.734,1.6727816560635251,-0.035304696618497604,time,short,0.7441285537699865,Balanced (+30/-15%),META
3201,3230,29,1.734,1.6384774950317782,-0.055087949808663085,time,short,0.695652173912936,Balanced (+30/-15%),META
3255,3284,29,1.734,1.650308115761529,-0.048265215823801076,time,short,0.7258347978909583,Balanced (+30/-15%),META
3379,3408,29,1.734,1.579041755087324,-0.08936461644329646,time,long,0.6839080459769361,Balanced (+30/-15%),META
3469,3498,29,1.734,1.9156800818143733,0.10477513368764321,time,short,0.664074650077645,Balanced (+30/-15%),META
3474,3503,29,1.734,1.8700666736717644,0.07846982334011787,time,short,0.6001478196600533,Balanced (+30/-15%),META
3513,3542,29,1.734,1.5500736548198426,-0.10607055662062133,time,short,0.6461538461538306,Balanced (+30/-15%),META
3703,3732,29,1.734,1.6005844727694092,-0.07694090382387013,time,short,0.6905829596409435,Balanced (+30/-15%),META
3706,3735,29,1.734,1.6334516105948378,-0.05798638374000127,time,long,0.6865671641791342,Balanced (+30/-15%),META
3718,3747,29,1.734,1.6601502273518767,-0.0425892575825394,time,short,0.7457943925232939,Balanced (+30/-15%),META
3753,3782,29,1.734,1.6981906773662974,-0.020651281795676255,time,long,0.6145038167938873,Balanced (+30/-15%),META
3827,3856,29,1.734,1.6411763066803988,-0.05353154170680575,time,long,0.7616974972796284,Balanced (+30/-15%),META
3852,3881,29,1.734,1.5375685647480222,-0.11328225793078306,time,short,0.7329842931937033,Balanced (+30/-15%),META
3881,3910,29,1.734,1.7157437489793517,-0.010528403126094762,time,long,0.7420886075950247,Balanced (+30/-15%),META
3907,3936,29,1.734,1.7772109090909087,0.024919786096256485,time,short,0.727863525588933,Balanced (+30/-15%),META
3912,3941,29,1.734,1.9437125161462174,0.1209414741327667,time,long,0.6045581767292623,Balanced (+30/-15%),META
3916,3945,29,1.734,1.8557000069766274,0.07018454842942758,time,long,0.7164855072462968,Balanced (+30/-15%),META
3929,3958,29,1.734,1.8907647959395926,0.0904064567125678,time,long,0.7503671071953132,Balanced (+30/-15%),META
3948,3977,29,1.734,1.8067455283234297,0.041952438479486584,time,long,0.7377450980391121,Balanced (+30/-15%),META
3966,3995,29,1.734,1.6265799275600945,-0.06194929206453603,time,short,0.70707070707067,Balanced (+30/-15%),META
3970,3999,29,1.734,1.6534257110862234,-0.04646729464462319,time,long,0.6313725490196549,Balanced (+30/-15%),META
