sym,level,date,gap_regime,outcome,bars,pnl,ep,side,touch_num
AMZN,PDH,2026-02-10,Flat,win,56,1.0,211.95,short,1
AMZN,PDL,2026-02-12,Flat,loss,4,-0.5,203.535,long,1
AMZN,PML,2026-02-13,Flat,loss,8,-0.5,199.08,long,1
AMZN,PDL,2026-02-13,Flat,loss,5,-0.5,198.33,long,1
AMZN,1H_Sup,2026-02-13,Flat,timeout,60,0.26195644038620153,200.415,long,1
AMZN,4H_Sup,2026-02-13,Flat,timeout,60,-0.3262277119234989,200.78,long,1
AMZN,PMH,2026-02-13,Flat,timeout,60,-0.3173963423850045,198.49,short,1
AMZN,PML,2026-02-18,Flat,win,23,1.0,203.185,long,1
AMZN,1H_Sup,2026-02-18,Flat,win,13,1.0,202.86,long,1
AMZN,4H_Sup,2026-02-18,Flat,win,13,1.0,202.86,long,1
AMZN,PML,2026-02-19,Flat,loss,7,-0.5,204.205,long,1
AMZN,PMH,2026-02-19,Flat,loss,12,-0.5,203.39,short,1
AMZN,PML,2026-02-20,Flat,win,30,1.0,206.19,long,1
AMZN,1H_Sup,2026-02-20,Flat,win,30,1.0,206.19,long,1
AMZN,4H_Sup,2026-02-20,Flat,win,30,1.0,206.19,long,1
AMZN,PML,2026-02-24,Flat,win,46,1.0,205.725,long,1
AMZN,PDL,2026-02-24,Flat,win,4,1.0,204.18,long,1
AMZN,1H_Sup,2026-02-24,Flat,loss,17,-0.5,205.89,long,1
AMZN,4H_Sup,2026-02-24,Flat,loss,17,-0.5,205.89,long,1
AMZN,PMH,2026-02-24,Flat,loss,8,-0.5,204.14,short,1
AMZN,PML,2026-02-25,Gap Up,timeout,60,0.09287041005857655,209.97,long,1
AMZN,1H_Sup,2026-02-25,Gap Up,timeout,60,-0.12159649039149084,209.71,long,1
AMZN,4H_Sup,2026-02-25,Gap Up,loss,3,-0.5,210.88,long,1
AMZN,PMH,2026-02-25,Gap Up,loss,21,-0.5,209.88,short,1
AMZN,PDH,2026-02-25,Gap Up,loss,20,-0.5,209.93,short,1
AMZN,PDL,2026-02-26,Flat,loss,25,-0.5,209.37,long,1
AMZN,PMH,2026-02-26,Flat,win,40,1.0,210.04,short,1
AMZN,PML,2026-02-27,Gap Down,timeout,60,0.4872165943077621,207.3,long,1
AMZN,PDL,2026-02-27,Gap Down,loss,3,-0.5,206.34,long,1
AMZN,1H_Sup,2026-02-27,Gap Down,loss,24,-0.5,208.88,long,1
AMZN,4H_Sup,2026-02-27,Gap Down,loss,24,-0.5,208.88,long,1
AMZN,PMH,2026-02-27,Gap Down,loss,39,-0.5,206.5,short,1
AMZN,PML,2026-03-03,Gap Down,loss,4,-0.5,204.2304,long,1
AMZN,PDL,2026-03-03,Gap Down,loss,3,-0.5,204.3,long,1
AMZN,PMH,2026-03-03,Gap Down,loss,1,-0.5,203.44,short,1
AMZN,1H_Sup,2026-03-05,Flat,loss,33,-0.5,218.84,long,1
AMZN,4H_Sup,2026-03-05,Flat,loss,33,-0.5,218.84,long,1
AMZN,PMH,2026-03-05,Flat,loss,9,-0.5,216.01,short,1
AMZN,PDH,2026-03-05,Flat,timeout,60,-0.034606067597193244,216.725,short,1
AMZN,PML,2026-03-06,Gap Down,loss,58,-0.5,213.7,long,1
AMZN,PDL,2026-03-06,Gap Down,loss,12,-0.5,216.445,long,1
AMZN,PMH,2026-03-06,Gap Down,loss,5,-0.5,214.505,short,1
AMZN,PML,2026-03-10,Flat,loss,9,-0.5,214.12,long,1
AMZN,PMH,2026-03-10,Flat,loss,10,-0.5,213.055,short,1
AMZN,PDH,2026-03-10,Flat,loss,10,-0.5,213.055,short,1
AMZN,1H_Res,2026-03-10,Flat,loss,10,-0.5,213.055,short,1
AMZN,1H_Res,2026-03-10,Flat,loss,10,-0.5,213.055,short,1
AMZN,4H_Res,2026-03-10,Flat,loss,10,-0.5,213.055,short,1
AMZN,4H_Res,2026-03-10,Flat,loss,10,-0.5,213.055,short,1
AMZN,PML,2026-03-11,Gap Up,loss,30,-0.5,215.07,long,1
AMZN,PDL,2026-03-11,Gap Up,timeout,60,-0.10342398196421282,212.91,long,1
AMZN,1H_Sup,2026-03-11,Gap Up,loss,25,-0.5,215.31,long,1
AMZN,4H_Sup,2026-03-11,Gap Up,loss,12,-0.5,216.5,long,1
AMZN,PMH,2026-03-11,Gap Up,loss,9,-0.5,215.0301,short,1
AMZN,PDH,2026-03-11,Gap Up,loss,6,-0.5,214.785,short,1
AMZN,PML,2026-03-12,Gap Down,loss,13,-0.5,211.17,long,1
AMZN,PMH,2026-03-12,Gap Down,timeout,60,0.34524487471525817,210.72,short,1
AMZN,PML,2026-03-13,Flat,loss,12,-0.5,210.26,long,1
AMZN,PDL,2026-03-13,Flat,timeout,60,0.349587108245686,208.9894,long,1
AMZN,PMH,2026-03-13,Flat,timeout,60,0.5448016741177582,210.26,short,1
AMZN,PML,2026-03-17,Flat,timeout,60,-0.16348264748470004,214.09,long,1
AMZN,1H_Sup,2026-03-17,Flat,timeout,60,-0.16348264748470004,214.09,long,1
AMZN,4H_Sup,2026-03-17,Flat,timeout,60,-0.16348264748470004,214.09,long,1
AMZN,PMH,2026-03-17,Flat,loss,3,-0.5,213.255,short,1
AMZN,PML,2026-03-18,Gap Down,loss,27,-0.5,213.4,long,1
AMZN,PDL,2026-03-18,Gap Down,loss,3,-0.5,212.81,long,1
AMZN,PMH,2026-03-18,Gap Down,win,57,1.0,213.74,short,1
AMZN,PML,2026-03-19,Gap Down,win,17,1.0,206.88,long,1
AMZN,PMH,2026-03-19,Gap Down,loss,8,-0.5,207.86,short,1
AMZN,PDL,2026-03-20,Gap Down,loss,12,-0.5,206.7747,long,1
AMZN,PML,2026-03-24,Gap Down,timeout,60,0.24305722674110575,207.77,long,1
AMZN,PMH,2026-03-24,Gap Down,timeout,60,0.3981505881225677,208.715,short,1
AMZN,PML,2026-03-25,Gap Up,timeout,60,0.4215611974232599,211.12,long,1
AMZN,PMH,2026-03-25,Gap Up,loss,14,-0.5,211.51,short,1
AMZN,PML,2026-03-26,Flat,win,30,1.0,210.21,long,1
AMZN,PDL,2026-03-26,Flat,timeout,60,0.8316108846117366,210.94,long,1
AMZN,1H_Sup,2026-03-26,Flat,timeout,60,-0.11316930618400453,212.16,long,1
AMZN,PMH,2026-03-26,Flat,loss,19,-0.5,208.47,short,1
AMZN,PDH,2026-03-26,Flat,timeout,60,0.09418856550815534,212.34,short,1
AMZN,PMH,2026-03-27,Flat,win,18,1.0,204.9,short,1
AMZN,PML,2026-03-31,Gap Up,win,19,1.0,205.27,long,1
AMZN,PMH,2026-03-31,Gap Up,loss,1,-0.5,204.54,short,1
AMZN,PML,2026-04-01,Gap Up,win,48,1.0,209.103,long,1
AMZN,1H_Sup,2026-04-01,Gap Up,win,24,1.0,208.71,long,1
AMZN,1H_Sup,2026-04-01,Gap Up,loss,10,-0.5,210.09,long,1
AMZN,4H_Sup,2026-04-01,Gap Up,loss,2,-0.5,210.8,long,1
AMZN,PMH,2026-04-01,Gap Up,loss,6,-0.5,209.67,short,1
AMZN,PDH,2026-04-01,Gap Up,loss,23,-0.5,209.18,short,1
AMZN,1H_Res,2026-04-01,Gap Up,loss,23,-0.5,209.18,short,1
AMZN,PML,2026-04-02,Gap Down,win,21,1.0,205.9,long,1
AMZN,PDL,2026-04-02,Gap Down,win,23,1.0,208.74,long,1
AMZN,PMH,2026-04-02,Gap Down,loss,12,-0.5,205.13,short,1
AMZN,PML,2026-04-07,Gap Down,loss,26,-0.5,211.56,long,1
AMZN,PDL,2026-04-07,Gap Down,timeout,60,-0.11909298780487805,209.92,long,1
AMZN,1H_Sup,2026-04-07,Gap Down,timeout,13,0.0,213.59,long,1
AMZN,4H_Sup,2026-04-07,Gap Down,timeout,13,0.0,213.59,long,1
AMZN,PMH,2026-04-07,Gap Down,win,25,1.0,211.875,short,1
AMZN,PDH,2026-04-07,Gap Down,timeout,60,-0.12002824193929108,212.45,short,1
AMZN,PMH,2026-04-08,Gap Up,win,25,1.0,221.855,short,1
AMZN,PML,2026-04-09,Gap Up,timeout,60,0.2221925965426832,225.03,long,1
AMZN,PMH,2026-04-09,Gap Up,loss,11,-0.5,224.41,short,1
AMZN,PDH,2026-04-09,Gap Up,loss,3,-0.5,225.31,short,1
AMZN,PML,2026-04-14,Gap Up,win,5,1.0,243.6,long,1
AMZN,PMH,2026-04-15,Flat,loss,18,-0.5,247.665,short,1
AMZN,PML,2026-04-16,Flat,timeout,60,0.23785527111468452,248.05,long,1
AMZN,PDL,2026-04-16,Flat,timeout,60,0.457956746287924,247.84,long,1
AMZN,PMH,2026-04-16,Flat,win,26,1.0,246.9,short,1
AMZN,PML,2026-04-17,Gap Up,timeout,60,0.6291292771915981,253.525,long,1
AMZN,PMH,2026-04-17,Gap Up,loss,3,-0.5,252.45,short,1
AMZN,1H_Sup,2026-04-21,Gap Up,timeout,12,0.12816918332199367,249.67,long,1
AMZN,4H_Sup,2026-04-21,Gap Up,timeout,12,0.12816918332199367,249.67,long,1
AMZN,PDH,2026-04-21,Gap Up,timeout,15,-0.26068821689259875,249.34,short,1
AMZN,PML,2026-04-22,Gap Up,timeout,60,-0.185675344684549,253.13,long,1
AMZN,1H_Sup,2026-04-22,Gap Up,timeout,60,0.598981135079199,251.26,long,1
AMZN,1H_Sup,2026-04-22,Gap Up,timeout,60,0.05150146581095946,252.42,long,1
AMZN,4H_Sup,2026-04-22,Gap Up,loss,47,-0.5,253.595,long,1
AMZN,PMH,2026-04-22,Gap Up,timeout,60,0.05148820722024036,252.485,short,1
AMZN,PDH,2026-04-22,Gap Up,timeout,60,0.011784115012962972,254.58,short,1
AMZN,PML,2026-04-23,Flat,timeout,60,0.4459396025661032,255.64,long,1
AMZN,4H_Sup,2026-04-23,Flat,timeout,60,0.46437212206352835,256.26,long,1
AMZN,PMH,2026-04-23,Flat,loss,8,-0.5,254.22,short,1
AMZN,PDH,2026-04-23,Flat,loss,11,-0.5,254.95,short,1
AMZN,1H_Res,2026-04-23,Flat,loss,8,-0.5,254.22,short,1
AMZN,PML,2026-04-24,Gap Up,loss,3,-0.5,260.61,long,1
AMZN,PMH,2026-04-24,Gap Up,loss,2,-0.5,258.7375,short,1
AMZN,PML,2026-04-28,Gap Down,win,34,1.0,258.4,long,1
AMZN,PMH,2026-04-28,Gap Down,loss,1,-0.5,256.695,short,1
AMZN,PML,2026-04-29,Gap Down,win,11,1.0,258.235,long,1
AMZN,1H_Sup,2026-04-29,Gap Down,win,16,1.0,260.35,long,1
AMZN,4H_Sup,2026-04-29,Gap Down,win,19,1.0,261.455,long,1
AMZN,PMH,2026-04-29,Gap Down,loss,3,-0.5,258.05,short,1
AMZN,PDH,2026-04-29,Gap Down,loss,2,-0.5,260.41,short,1
AMZN,PDL,2026-04-30,Gap Up,loss,0,-0.5,260.78,long,1
AMZN,1H_Sup,2026-04-30,Gap Up,timeout,56,0.3273972861982207,264.205,long,1
AMZN,4H_Sup,2026-04-30,Gap Up,timeout,45,0.20792378648117776,264.52,long,1
AMZN,PDH,2026-04-30,Gap Up,win,2,1.0,263.1,short,1
AMZN,1H_Res,2026-04-30,Gap Up,win,1,1.0,262.43,short,1
AMZN,4H_Res,2026-04-30,Gap Up,win,1,1.0,262.43,short,1
AMZN,PML,2026-05-01,Flat,win,17,1.0,264.1399,long,1
AMZN,1H_Sup,2026-05-01,Flat,win,8,1.0,267.305,long,1
AMZN,4H_Sup,2026-05-01,Flat,win,8,1.0,267.305,long,1
AMZN,PMH,2026-05-01,Flat,loss,2,-0.5,263.31,short,1
AMZN,PML,2026-05-05,Gap Up,loss,33,-0.5,274.11,long,1
AMZN,1H_Sup,2026-05-05,Gap Up,timeout,60,0.34279848215431513,272.755,long,1
AMZN,4H_Sup,2026-05-05,Gap Up,timeout,60,0.34400557450397484,272.67,long,1
AMZN,PMH,2026-05-05,Gap Up,loss,38,-0.5,275.7011,short,1
AMZN,PDH,2026-05-05,Gap Up,loss,29,-0.5,275.64,short,1
AMZN,PDL,2026-05-06,Flat,loss,34,-0.5,273.95,long,1
AMZN,1H_Sup,2026-05-06,Flat,loss,2,-0.5,275.205,long,1
AMZN,4H_Sup,2026-05-06,Flat,timeout,60,0.23735323959995278,275.96,long,1
AMZN,PMH,2026-05-06,Flat,loss,14,-0.5,272.35,short,1
AMZN,PDL,2026-05-07,Flat,timeout,60,-0.031169783645023666,272.7,long,1
AMZN,PMH,2026-05-07,Flat,timeout,60,0.4384820189200852,274.3328,short,1
AMZN,PML,2026-05-08,Flat,timeout,60,-0.07797807440024852,272.5125,long,1
AMZN,PDL,2026-05-08,Flat,timeout,60,0.05525879535827375,271.45,long,1
AMZN,1H_Sup,2026-05-08,Flat,timeout,60,0.05525879535827375,271.45,long,1
AMZN,1H_Sup,2026-05-08,Flat,loss,45,-0.5,273.22,long,1
AMZN,4H_Sup,2026-05-08,Flat,timeout,60,0.05525879535827375,271.45,long,1
AMZN,4H_Sup,2026-05-08,Flat,timeout,11,-0.33271178384701405,273.51,long,1
AMZN,PMH,2026-05-08,Flat,timeout,60,-0.2693435646402612,272.106,short,1
AMZN,PML,2026-05-12,Gap Down,loss,3,-0.5,266.89,long,1
AMZN,PMH,2026-05-12,Gap Down,win,29,1.0,267.0,short,1
AMZN,PML,2026-05-13,Flat,timeout,60,-0.10177157934415328,265.3,long,1
AMZN,1H_Sup,2026-05-13,Flat,timeout,60,0.8631665668064734,267.04,long,1
AMZN,4H_Sup,2026-05-13,Flat,timeout,60,0.8631665668064734,267.04,long,1
AMZN,PMH,2026-05-13,Flat,timeout,60,-0.06411948855279143,265.13,short,1
AMZN,PML,2026-05-14,Flat,loss,36,-0.5,269.705,long,1
AMZN,PMH,2026-05-14,Flat,timeout,60,0.4509234435507941,268.56,short,1
AMZN,PDH,2026-05-14,Flat,win,47,1.0,269.89,short,1
AMZN,PML,2026-05-15,Gap Down,loss,1,-0.5,263.07,long,1
AMZN,PMH,2026-05-15,Gap Down,loss,15,-0.5,262.505,short,1
AMZN,1H_Sup,2026-05-20,Flat,win,7,1.0,260.44,long,1
AMZN,4H_Sup,2026-05-20,Flat,loss,3,-0.5,261.42,long,1
AMZN,PDH,2026-05-20,Flat,loss,2,-0.5,261.57,short,1
AMZN,PML,2026-05-21,Gap Down,timeout,60,0.36071611641637596,263.365,long,1
AMZN,1H_Sup,2026-05-21,Gap Down,timeout,60,0.3874426303513648,265.82,long,1
AMZN,4H_Sup,2026-05-21,Gap Down,timeout,60,0.3874426303513648,265.82,long,1
AMZN,PMH,2026-05-21,Gap Down,loss,20,-0.5,261.52,short,1
AMZN,PDH,2026-05-21,Gap Down,timeout,60,-0.10323771114788587,265.1163,short,1
AMZN,PML,2026-05-22,Flat,loss,28,-0.5,269.255,long,1
AMZN,PMH,2026-05-22,Flat,timeout,60,0.18422032005954767,268.7,short,1
AMZN,PDH,2026-05-22,Flat,timeout,60,0.18422032005954767,268.7,short,1
AMZN,1H_Res,2026-05-22,Flat,timeout,60,0.11551647041287906,268.36,short,1
AMZN,1H_Sup,2026-05-27,Flat,win,26,1.0,266.9909,long,1
AMZN,4H_Sup,2026-05-27,Flat,win,26,1.0,266.9909,long,1
AMZN,PML,2026-05-28,Flat,timeout,60,0.33793711431090795,272.24,long,1
AMZN,1H_Sup,2026-05-28,Flat,timeout,60,0.40389205067008105,272.35,long,1
AMZN,4H_Sup,2026-05-28,Flat,timeout,60,0.5095307917888513,272.8,long,1
AMZN,PMH,2026-05-28,Flat,win,18,1.0,270.41,short,1
AMZN,PDH,2026-05-28,Flat,win,18,1.0,270.41,short,1
AMZN,PML,2026-05-29,Gap Down,loss,29,-0.5,273.97,long,1
AMZN,PMH,2026-05-29,Gap Down,loss,44,-0.5,271.16,short,1
AMZN,PDH,2026-05-29,Gap Down,win,55,1.0,273.42,short,1
AMZN,PML,2026-06-02,Gap Down,win,24,1.0,257.8333,long,1
AMZN,PMH,2026-06-02,Gap Down,timeout,60,-0.15907503685883764,257.74,short,1
AMZN,PML,2026-06-03,Gap Down,loss,39,-0.5,255.61,long,1
AMZN,PDL,2026-06-03,Gap Down,loss,1,-0.5,256.85,long,1
AMZN,PMH,2026-06-03,Gap Down,win,49,1.0,255.0895,short,1
AMZN,PML,2026-06-04,Gap Up,timeout,60,-0.23985530040892783,254.32,long,1
AMZN,PMH,2026-06-04,Gap Up,loss,21,-0.5,253.01,short,1
AMZN,PML,2026-06-05,Flat,timeout,60,0.4076624713053119,252.66,long,1
AMZN,PDL,2026-06-05,Flat,timeout,60,0.4989308624376413,252.54,long,1
AMZN,1H_Sup,2026-06-05,Flat,loss,1,-0.5,255.22,long,1
AMZN,4H_Sup,2026-06-05,Flat,loss,4,-0.5,255.8,long,1
AMZN,PMH,2026-06-05,Flat,win,24,1.0,255.01,short,1
AMZN,PDH,2026-06-05,Flat,loss,4,-0.5,254.495,short,1
AMZN,PML,2026-06-09,Gap Up,loss,16,-0.5,245.67,long,1
AMZN,PDL,2026-06-09,Gap Up,timeout,60,0.5019360390075984,244.055,long,1
AMZN,4H_Sup,2026-06-09,Gap Up,loss,44,-0.5,248.38,long,1
AMZN,PMH,2026-06-09,Gap Up,win,30,1.0,247.13,short,1
AMZN,PDH,2026-06-09,Gap Up,win,48,1.0,248.58,short,1
AMZN,PML,2026-06-10,Flat,loss,10,-0.5,242.59,long,1
AMZN,PDL,2026-06-10,Flat,loss,1,-0.5,241.64,long,1
AMZN,4H_Sup,2026-06-10,Flat,loss,1,-0.5,241.64,long,1
AMZN,PMH,2026-06-10,Flat,win,19,1.0,243.105,short,1
AMZN,PML,2026-06-11,Flat,loss,7,-0.5,238.62,long,1
AMZN,PDL,2026-06-11,Flat,loss,7,-0.5,238.62,long,1
AMZN,1H_Sup,2026-06-11,Flat,loss,22,-0.5,239.465,long,1
AMZN,4H_Sup,2026-06-11,Flat,timeout,57,0.44522115424624187,240.33,long,1
AMZN,PMH,2026-06-11,Flat,timeout,60,-0.3032737161384755,239.025,short,1
AMZN,PDL,2026-06-12,Gap Up,timeout,60,0.4364406779661022,236.0,long,1
AMZN,PMH,2026-06-12,Gap Up,win,8,1.0,238.93,short,1
AMZN,PDH,2026-06-12,Gap Up,win,8,1.0,238.93,short,1
LLY,PML,2025-12-16,Flat,loss,5,-0.5,1062.055,long,1
LLY,PDH,2025-12-16,Flat,loss,1,-0.5,1057.955,short,1
LLY,PML,2025-12-17,Gap Up,loss,34,-0.5,1056.87,long,1
LLY,PDL,2025-12-17,Gap Up,timeout,60,0.5177856482907404,1039.04,long,1
LLY,1H_Sup,2025-12-17,Gap Up,loss,4,-0.5,1057.6,long,1
LLY,4H_Sup,2025-12-17,Gap Up,timeout,60,0.22259373801191934,1055.735,long,1
LLY,PMH,2025-12-17,Gap Up,loss,22,-0.5,1053.8,short,1
LLY,1H_Res,2025-12-17,Gap Up,loss,2,-0.5,1051.61,short,1
LLY,4H_Res,2025-12-17,Gap Up,loss,2,-0.5,1051.61,short,1
LLY,1H_Sup,2025-12-18,Flat,win,5,1.0,1061.2801,long,1
LLY,4H_Sup,2025-12-18,Flat,win,5,1.0,1064.01,long,1
LLY,PDH,2025-12-18,Flat,loss,4,-0.5,1058.36,short,1
LLY,1H_Sup,2025-12-19,Flat,loss,16,-0.5,1069.53,long,1
LLY,4H_Sup,2025-12-19,Flat,loss,15,-0.5,1072.49,long,1
LLY,PMH,2025-12-19,Flat,loss,12,-0.5,1063.3,short,1
LLY,PDL,2025-12-23,Gap Down,win,7,1.0,1073.0,long,1
LLY,1H_Sup,2025-12-23,Gap Down,loss,5,-0.5,1085.61,long,1
LLY,4H_Sup,2025-12-23,Gap Down,loss,5,-0.5,1085.61,long,1
LLY,PMH,2025-12-23,Gap Down,loss,1,-0.5,1070.755,short,1
LLY,PDH,2025-12-23,Gap Down,timeout,60,0.5727382165015439,1079.9,short,1
LLY,PML,2025-12-24,Flat,loss,21,-0.5,1079.35,long,1
LLY,1H_Sup,2025-12-24,Flat,loss,21,-0.5,1079.35,long,1
LLY,4H_Sup,2025-12-24,Flat,loss,21,-0.5,1079.35,long,1
LLY,PML,2025-12-30,Flat,timeout,60,-0.18578146355022188,1079.225,long,1
LLY,PDL,2025-12-30,Flat,timeout,60,-0.04041173519631489,1076.42,long,1
LLY,PML,2025-12-31,Flat,timeout,60,-0.07133616706707951,1082.2,long,1
LLY,1H_Sup,2025-12-31,Flat,timeout,60,-0.07133616706707951,1082.2,long,1
LLY,PMH,2025-12-31,Flat,timeout,60,0.24208816082430412,1080.185,short,1
LLY,PML,2026-01-06,Flat,win,4,1.0,1044.265,long,1
LLY,1H_Sup,2026-01-06,Flat,win,8,1.0,1050.7,long,1
LLY,4H_Sup,2026-01-06,Flat,win,8,1.0,1050.7,long,1
LLY,PMH,2026-01-06,Flat,loss,3,-0.5,1041.771,short,1
LLY,4H_Res,2026-01-06,Flat,loss,5,-0.5,1044.16,short,1
LLY,PDL,2026-01-08,Gap Up,loss,6,-0.5,1078.165,long,1
LLY,4H_Sup,2026-01-08,Gap Up,win,1,1.0,1121.735,long,1
LLY,PMH,2026-01-08,Gap Up,win,51,1.0,1107.71,short,1
LLY,PDH,2026-01-08,Gap Up,win,32,1.0,1115.5,short,1
LLY,PML,2026-01-09,Flat,win,34,1.0,1091.33,long,1
LLY,PDL,2026-01-09,Flat,loss,37,-0.5,1071.54,long,1
LLY,4H_Sup,2026-01-09,Flat,loss,8,-0.5,1103.915,long,1
LLY,PMH,2026-01-09,Flat,loss,1,-0.5,1091.05,short,1
LLY,1H_Res,2026-01-09,Flat,timeout,60,0.09950707145159879,1085.35,short,1
LLY,PML,2026-01-13,Flat,loss,9,-0.5,1085.885,long,1
LLY,4H_Sup,2026-01-13,Flat,loss,8,-0.5,1086.22,long,1
LLY,PMH,2026-01-13,Flat,timeout,60,0.1052565572183249,1086.0131,short,1
LLY,PDH,2026-01-13,Flat,loss,12,-0.5,1076.85,short,1
LLY,PDL,2026-01-14,Flat,loss,9,-0.5,1072.705,long,1
LLY,1H_Sup,2026-01-14,Flat,loss,0,-0.5,1082.95,long,1
LLY,PMH,2026-01-14,Flat,win,6,1.0,1075.5,short,1
LLY,PML,2026-01-16,Gap Down,timeout,60,0.2810567734682494,1031.82,long,1
LLY,1H_Sup,2026-01-16,Gap Down,timeout,60,0.1315297269249754,1035.8875,long,1
LLY,PMH,2026-01-16,Gap Down,loss,34,-0.5,1034.99,short,1
LLY,4H_Res,2026-01-16,Gap Down,loss,47,-0.5,1034.2,short,1
LLY,1H_Sup,2026-01-21,Flat,win,8,1.0,1049.11,long,1
LLY,4H_Sup,2026-01-21,Flat,win,8,1.0,1049.11,long,1
LLY,PML,2026-01-22,Flat,loss,4,-0.5,1081.215,long,1
LLY,1H_Sup,2026-01-22,Flat,win,39,1.0,1083.8,long,1
LLY,4H_Sup,2026-01-22,Flat,win,39,1.0,1083.8,long,1
LLY,PMH,2026-01-22,Flat,loss,3,-0.5,1077.375,short,1
LLY,PML,2026-01-23,Flat,loss,5,-0.5,1084.2,long,1
LLY,PDL,2026-01-23,Flat,timeout,60,0.22834554121613088,1075.125,long,1
LLY,PML,2026-01-27,Flat,loss,4,-0.5,1063.48,long,1
LLY,PDL,2026-01-27,Flat,loss,15,-0.5,1045.64,long,1
LLY,1H_Sup,2026-01-27,Flat,loss,4,-0.5,1070.335,long,1
LLY,4H_Sup,2026-01-27,Flat,loss,3,-0.5,1072.72,long,1
LLY,PMH,2026-01-27,Flat,loss,52,-0.5,1059.87,short,1
LLY,PDH,2026-01-27,Flat,win,28,1.0,1064.565,short,1
LLY,PML,2026-01-29,Flat,win,23,1.0,1026.49,long,1
LLY,1H_Sup,2026-01-29,Flat,timeout,60,0.4922377887163891,1029.99,long,1
LLY,4H_Sup,2026-01-29,Flat,timeout,60,0.4922377887163891,1029.99,long,1
LLY,PMH,2026-01-29,Flat,timeout,60,0.20235906788048935,1025.405,short,1
LLY,PDH,2026-01-29,Flat,timeout,60,-0.03551741082940541,1027.665,short,1
LLY,PML,2026-01-30,Gap Up,win,52,1.0,1022.04,long,1
LLY,1H_Sup,2026-01-30,Gap Up,loss,2,-0.5,1037.53,long,1
LLY,4H_Sup,2026-01-30,Gap Up,loss,2,-0.5,1037.53,long,1
LLY,PMH,2026-01-30,Gap Up,loss,18,-0.5,1024.47,short,1
LLY,PDH,2026-01-30,Gap Up,win,10,1.0,1036.065,short,1
LLY,4H_Res,2026-01-30,Gap Up,timeout,60,0.35245331816568704,1028.505,short,1
LLY,PDL,2026-02-03,Flat,timeout,60,-0.026896697469786623,1041.02,long,1
LLY,PMH,2026-02-03,Flat,loss,17,-0.5,1041.02,short,1
LLY,PMH,2026-02-04,Gap Up,loss,0,-0.5,1082.98,short,1
LLY,PML,2026-02-05,Gap Down,loss,0,-0.5,1057.3795,long,1
LLY,4H_Sup,2026-02-06,Gap Up,win,13,1.0,1043.45,long,1
LLY,PML,2026-02-10,Flat,loss,0,-0.5,1051.67,long,1
LLY,PDL,2026-02-10,Flat,loss,15,-0.5,1048.205,long,1
LLY,PMH,2026-02-10,Flat,loss,7,-0.5,1045.26,short,1
LLY,PML,2026-02-11,Flat,loss,2,-0.5,1027.43,long,1
LLY,PDL,2026-02-11,Flat,loss,12,-0.5,1026.25,long,1
LLY,PML,2026-02-12,Gap Up,loss,0,-0.5,1023.595,long,1
LLY,PDL,2026-02-12,Gap Up,loss,8,-0.5,1017.1689,long,1
LLY,1H_Sup,2026-02-12,Gap Up,win,14,1.0,1023.675,long,1
LLY,4H_Sup,2026-02-12,Gap Up,loss,0,-0.5,1029.43,long,1
LLY,PMH,2026-02-12,Gap Up,loss,1,-0.5,1018.87,short,1
LLY,PDH,2026-02-12,Gap Up,loss,2,-0.5,1017.0,short,1
LLY,1H_Res,2026-02-12,Gap Up,loss,19,-0.5,1016.56,short,1
LLY,PML,2026-02-13,Flat,timeout,60,0.3439074436213515,1038.07,long,1
LLY,1H_Sup,2026-02-13,Flat,win,8,1.0,1053.0,long,1
LLY,1H_Sup,2026-02-13,Flat,loss,1,-0.5,1062.32,long,1
LLY,4H_Sup,2026-02-13,Flat,loss,1,-0.5,1062.32,long,1
LLY,PMH,2026-02-13,Flat,timeout,60,0.17350792768267917,1043.18,short,1
LLY,PDH,2026-02-13,Flat,loss,2,-0.5,1048.93,short,1
LLY,1H_Res,2026-02-13,Flat,loss,35,-0.5,1040.17,short,1
LLY,1H_Res,2026-02-13,Flat,loss,2,-0.5,1048.93,short,1
LLY,4H_Res,2026-02-13,Flat,loss,2,-0.5,1048.93,short,1
LLY,PML,2026-02-19,Gap Down,loss,1,-0.5,1013.76,long,1
LLY,PDL,2026-02-19,Gap Down,loss,1,-0.5,1013.76,long,1
LLY,1H_Sup,2026-02-19,Gap Down,timeout,9,-0.09665986467619034,1024.21,long,1
LLY,4H_Sup,2026-02-19,Gap Down,timeout,9,-0.09665986467619034,1024.21,long,1
LLY,PMH,2026-02-19,Gap Down,timeout,60,0.020982667608280235,1016.5533,short,1
LLY,PML,2026-02-20,Flat,loss,10,-0.5,1024.62,long,1
LLY,PDL,2026-02-20,Flat,timeout,60,0.6615460852328994,1009.0,long,1
LLY,1H_Sup,2026-02-20,Flat,loss,0,-0.5,1028.075,long,1
LLY,PMH,2026-02-20,Flat,win,29,1.0,1021.67,short,1
LLY,PDH,2026-02-20,Flat,win,29,1.0,1021.67,short,1
LLY,4H_Res,2026-02-20,Flat,win,29,1.0,1021.67,short,1
LLY,PDL,2026-02-24,Gap Down,win,42,1.0,1038.969,long,1
LLY,PMH,2026-02-24,Gap Down,win,4,1.0,1045.205,short,1
LLY,PML,2026-02-25,Gap Down,loss,49,-0.5,1046.6,long,1
LLY,1H_Sup,2026-02-25,Gap Down,loss,14,-0.5,1049.895,long,1
