sym,date,level,entry_time,gap_pct,gapped_up,open_above,max_30m,max_1hr,max_2hr,max_3hr,max_eod,ret_30m,ret_1hr,ret_2hr,ret_3hr,ret_eod,rr_1_05,rr_2_1
CPRT,2026-05-18,PDH,09:57,0.155,True,False,0.496,0.781,0.781,0.947,1.187,0.376,0.406,0.316,0.736,0.481,True,
CPRT,2026-05-18,PMH,09:40,0.155,True,False,1.617,2.075,2.319,2.487,2.731,1.556,1.663,2.014,2.289,2.014,True,True
CPRT,2026-05-19,PDH,09:55,0.688,True,False,0.856,0.856,0.856,0.856,0.856,0.501,0.145,-0.596,-1.366,-1.914,False,False
CPRT,2026-05-19,PMH,09:56,0.688,True,False,0.785,0.785,0.785,0.785,0.785,0.415,-0.03,-0.725,-1.436,-1.984,False,False
CPRT,2026-05-20,PMH,10:53,-0.257,False,False,0.195,0.27,0.3,0.3,0.3,0.104,0.149,-0.198,-0.002,-0.318,False,
CPRT,2026-05-21,PMH,10:13,-0.106,False,False,0.076,0.076,0.076,0.076,4.494,-0.772,-0.726,-1.12,-0.711,4.07,False,False
CPRT,2026-05-22,PDH,09:33,-0.611,False,False,3.228,3.228,3.228,3.228,3.228,1.259,0.043,-0.637,-1.636,-2.243,True,True
CPRT,2026-05-22,PMH,09:32,-0.611,False,False,3.302,3.302,3.302,3.302,3.302,1.101,-0.348,-0.565,-1.492,-2.173,True,True
CPRT,2026-05-27,PDH,10:28,0.406,True,False,0.0,0.0,0.0,0.0,0.0,-0.91,-1.336,-1.85,-2.57,-3.583,False,False
CPRT,2026-05-27,PMH,09:37,0.406,True,False,0.566,1.43,1.43,1.43,1.43,0.521,1.192,0.164,-0.968,-2.204,False,False
CPRT,2026-05-28,PMH,09:53,0.152,True,False,0.454,0.454,0.454,0.545,0.818,-0.045,-0.015,0.197,0.439,0.818,False,
CPRT,2026-05-29,PDH,10:07,-0.481,False,False,0.285,0.781,0.781,0.781,0.781,0.285,0.406,-0.391,-0.796,-1.577,False,False
CPRT,2026-05-29,PMH,10:07,-0.481,False,False,0.285,0.781,0.781,0.781,0.781,0.285,0.406,-0.391,-0.796,-1.577,False,False
CPRT,2026-06-04,PMH,09:31,1.746,True,False,2.141,2.254,2.254,2.254,2.254,1.932,0.467,0.885,-0.113,-0.998,True,True
CPRT,2026-06-05,PMH,09:33,0.78,True,False,0.32,0.32,0.32,0.32,0.32,-0.64,-1.488,-1.328,-1.36,-0.912,False,False
CPRT,2026-06-08,PMH,10:14,-1.05,False,False,0.176,0.192,0.192,0.497,0.497,-0.433,0.064,0.048,0.176,-1.138,False,False
CPRT,2026-06-09,PDH,09:47,0.357,True,False,0.717,0.717,0.717,0.717,0.717,0.446,-0.048,-0.454,-0.064,-0.319,False,
CPRT,2026-06-09,PMH,09:41,0.357,True,False,0.975,1.023,1.023,1.023,1.023,0.927,0.288,-0.24,0.176,-0.016,True,
CPRT,2026-06-10,PMH,10:45,-0.128,False,False,0.255,0.639,0.75,0.75,0.75,-0.096,0.575,0.431,0.495,0.096,,
CRM,2025-12-16,PMH,10:06,-0.228,False,True,0.268,0.358,0.358,0.358,0.732,-0.327,0.299,0.106,-0.516,0.394,False,
CRM,2025-12-22,PDH,10:06,0.366,True,False,0.95,0.95,0.95,0.95,0.965,0.419,0.374,0.32,0.458,0.881,,
CRM,2025-12-22,PMH,10:01,0.366,True,False,1.128,1.128,1.128,1.128,1.143,0.802,0.319,0.61,0.751,1.059,True,
CRM,2025-12-24,PDH,09:32,-0.072,False,False,0.261,0.541,0.645,0.711,0.711,0.14,0.511,0.575,0.507,0.223,,
CRM,2025-12-24,PMH,09:39,-0.072,False,False,0.132,0.465,0.574,0.582,0.582,-0.026,0.434,0.468,0.359,0.094,False,
CRM,2025-12-26,PDH,09:35,-0.079,False,False,0.548,0.548,0.548,0.548,0.548,-0.33,-0.079,-0.075,-0.034,-0.139,False,
CRM,2025-12-26,PMH,09:34,-0.079,False,False,0.652,0.652,0.652,0.652,0.652,-0.282,0.045,0.058,0.081,-0.036,,
CRM,2025-12-29,PDH,09:47,-0.515,False,False,0.127,0.127,0.127,0.127,0.127,-0.446,-0.844,-1.034,-0.905,-0.937,False,False
CRM,2025-12-29,PMH,09:34,-0.515,False,False,0.621,0.621,0.621,0.621,0.621,0.213,0.015,-0.415,-0.512,-0.449,False,
CRM,2025-12-30,PMH,09:54,0.154,True,False,0.348,0.348,0.348,0.348,0.348,0.032,-0.181,-0.202,-0.209,-0.497,False,
CRM,2026-01-05,PMH,09:39,0.0,False,False,0.807,1.238,1.238,1.7,1.7,0.704,0.85,1.097,0.874,0.4,True,
CRM,2026-01-06,PDH,10:59,-0.328,False,False,0.412,0.412,0.42,1.229,1.522,0.375,0.048,0.335,1.04,1.179,True,
CRM,2026-01-06,PMH,09:36,-0.328,False,False,0.912,1.134,1.562,1.562,2.684,0.649,1.05,1.171,1.407,2.338,True,True
CRM,2026-01-12,PDH,11:29,-0.362,False,False,0.128,0.199,0.199,0.199,0.199,0.073,0.019,-0.283,-0.41,-0.636,False,
CRM,2026-01-12,PMH,10:38,-0.362,False,False,0.237,0.483,0.609,0.609,0.609,0.021,0.437,0.244,0.067,-0.229,,
CRM,2026-01-13,PMH,09:33,-0.663,False,False,0.244,0.244,0.244,0.244,0.244,-2.48,-4.441,-4.472,-6.001,-7.39,False,False
CRM,2026-01-20,PMH,09:32,-1.563,False,False,0.558,0.558,0.558,0.558,0.558,-0.342,-0.037,-0.364,-0.704,-2.914,False,False
CRM,2026-01-21,PMH,09:35,0.036,False,False,0.049,0.049,0.126,0.126,0.477,-0.576,-0.247,-0.378,-0.555,-0.328,False,False
CRM,2026-01-22,PDH,09:34,0.289,True,False,0.615,0.615,1.303,1.303,2.233,-0.127,0.118,0.91,1.218,1.956,False,True
CRM,2026-01-22,PMH,09:35,0.289,True,False,0.263,0.263,0.949,0.949,1.875,-0.508,-0.0,0.554,0.824,1.599,False,False
CRM,2026-01-23,PDH,09:31,-0.579,False,False,0.444,0.444,0.444,0.444,0.444,-0.322,-0.312,-0.37,0.069,-0.779,False,False
CRM,2026-01-23,PMH,09:31,-0.579,False,False,0.444,0.444,0.444,0.444,0.444,-0.322,-0.312,-0.37,0.069,-0.779,False,False
CRM,2026-01-26,PMH,09:31,0.61,True,False,0.265,0.265,0.265,0.265,0.299,-0.79,-0.017,-0.578,0.148,-0.387,False,False
CRM,2026-01-27,PDH,09:50,1.12,True,True,0.236,0.236,0.236,0.236,0.236,-1.182,-1.124,-0.68,-1.141,-1.05,False,False
CRM,2026-01-28,PMH,09:33,0.376,True,False,0.828,0.984,0.984,0.984,0.984,0.753,0.605,-0.07,0.279,-0.675,False,
CRM,2026-01-30,PMH,09:36,0.065,False,False,0.373,0.373,0.373,0.373,0.373,-0.582,-0.303,-0.601,-1.434,-1.132,False,False
CRM,2026-02-02,PDH,09:45,0.956,True,False,0.482,0.482,0.482,0.482,0.482,0.046,-0.412,-0.76,-1.489,-2.344,False,False
CRM,2026-02-02,PMH,09:45,0.956,True,False,0.482,0.482,0.482,0.482,0.482,0.046,-0.412,-0.76,-1.489,-2.344,False,False
CRM,2026-02-04,PMH,10:26,-1.558,False,False,1.206,1.206,1.206,1.206,1.679,0.117,0.127,-1.391,-0.352,1.018,False,False
CRM,2026-02-06,PMH,09:42,0.895,True,False,0.129,0.129,0.129,0.129,0.154,-2.756,-2.115,-1.971,-2.506,-1.539,False,False
CRM,2026-02-09,PDH,11:00,-1.051,False,False,0.036,0.036,0.036,0.036,0.149,-0.264,-0.364,-1.072,-0.703,-0.487,False,False
CRM,2026-02-09,PMH,10:36,-1.051,False,False,0.809,0.809,0.809,0.809,0.922,0.473,0.411,0.292,0.129,0.281,False,
CRM,2026-02-10,PDH,09:45,-1.062,False,False,1.779,1.779,1.779,1.779,1.779,0.759,0.399,0.115,0.02,-1.135,True,False
CRM,2026-02-10,PMH,09:45,-1.062,False,False,1.779,1.779,1.779,1.779,1.779,0.759,0.399,0.115,0.02,-1.135,True,False
CRM,2026-02-12,PMH,09:36,0.557,True,False,0.202,0.202,0.202,0.202,0.202,-0.45,-1.514,-3.267,-3.299,-1.325,False,False
CRM,2026-02-13,PDH,09:38,0.399,True,False,1.533,2.422,2.422,2.422,2.422,1.104,1.321,0.911,1.347,0.442,False,True
CRM,2026-02-13,PMH,09:33,0.399,True,False,2.392,3.289,3.289,3.289,3.289,1.93,2.985,1.61,2.397,1.292,True,True
CRM,2026-02-17,PMH,09:31,0.664,True,False,0.198,0.198,0.198,0.198,0.317,-3.633,-4.449,-3.966,-3.88,-4.205,False,False
CRM,2026-02-18,PMH,10:22,-0.016,False,False,0.07,0.369,0.369,0.369,0.491,-0.147,-0.849,-0.403,-0.134,0.288,False,
CRM,2026-02-20,PDH,09:36,0.011,False,False,2.188,2.409,2.409,2.409,2.409,1.634,0.545,0.2,-0.182,-1.074,True,True
CRM,2026-02-20,PMH,09:35,0.011,False,False,2.534,2.755,2.755,2.755,2.755,2.224,0.616,0.45,0.3,-0.74,True,True
CRM,2026-02-24,PDH,09:36,-0.314,False,False,2.915,3.287,3.287,3.287,3.287,0.849,2.335,1.114,1.519,1.53,True,True
CRM,2026-02-24,PMH,09:34,-0.314,False,False,4.309,4.686,4.686,4.686,4.686,2.516,3.94,2.461,2.899,2.905,True,True
CRM,2026-02-25,PDH,09:54,-1.326,False,False,1.295,1.295,1.295,1.295,2.005,0.138,0.061,0.56,1.104,1.655,True,True
CRM,2026-02-25,PMH,09:40,-1.326,False,False,3.255,3.255,3.255,3.255,3.979,1.728,2.132,2.251,2.5,3.623,True,True
CRM,2026-02-26,PMH,09:56,2.511,True,False,0.855,1.157,1.157,1.157,1.764,-1.045,0.699,-0.742,-0.496,0.957,False,False
CRM,2026-03-02,PMH,09:33,-1.178,False,False,0.446,0.446,0.446,0.446,0.446,-1.446,-1.235,-1.748,-1.728,-1.082,False,False
CRM,2026-03-03,PMH,09:40,-1.145,False,False,0.747,0.909,2.059,2.514,3.82,-0.502,0.8,1.688,1.85,2.461,False,True
CRM,2026-03-05,PDH,09:36,0.679,True,False,2.708,2.931,3.174,3.651,3.651,2.284,1.83,2.561,2.966,2.104,True,True
CRM,2026-03-09,PMH,10:53,-1.752,False,False,0.007,0.007,0.007,0.007,0.03,-0.699,-0.801,-1.527,-2.121,-1.189,False,False
CRM,2026-03-11,PMH,09:48,0.77,True,True,0.41,0.41,0.41,0.41,0.41,-0.145,-0.878,-2.417,-2.122,-1.224,False,False
CRM,2026-03-12,PDH,09:40,0.021,False,False,0.734,1.767,2.239,2.239,2.239,-0.154,1.642,-0.094,0.068,-0.579,False,True
CRM,2026-03-12,PMH,09:31,0.021,False,False,3.521,3.942,5.067,5.067,5.067,2.648,2.736,2.534,2.418,2.172,True,True
CRM,2026-03-16,PMH,11:13,1.214,True,False,0.111,0.126,0.283,0.283,0.283,-0.146,-0.01,-0.131,-0.222,0.076,False,
CRM,2026-03-17,PDH,09:32,0.0,False,False,1.436,1.436,1.436,1.436,1.436,0.268,-0.524,-0.87,-1.566,-2.118,True,False
CRM,2026-03-17,PMH,09:33,0.0,False,False,1.119,1.119,1.119,1.119,1.119,0.13,-0.894,-1.16,-1.904,-2.423,True,False
CRM,2026-03-19,PDH,09:34,0.643,True,False,1.729,1.729,1.729,1.729,1.729,0.31,-0.68,-1.165,-1.366,-1.025,True,False
CRM,2026-03-19,PMH,09:32,0.643,True,True,2.559,2.559,2.559,2.559,2.559,1.031,-0.044,-0.253,-0.601,-0.218,True,True
CRM,2026-03-20,PMH,10:32,-0.903,False,False,0.192,0.212,0.212,0.212,0.212,-0.11,-0.73,-0.791,-0.322,0.049,False,False
CRM,2026-03-23,PDH,09:35,0.891,True,True,0.93,0.93,0.93,0.93,0.93,0.373,0.143,-0.383,-0.843,-0.291,False,False
CRM,2026-03-25,PMH,09:37,1.464,True,False,0.124,0.124,0.124,0.124,0.124,-2.006,-1.688,-3.032,-3.149,-2.802,False,False
CRM,2026-03-26,PMH,09:32,-0.401,False,False,2.426,2.678,2.678,2.678,2.678,2.166,2.311,1.651,0.898,1.616,True,True
CRM,2026-03-30,PDH,11:35,0.474,True,False,0.76,1.156,1.156,1.156,1.156,0.45,0.721,0.087,0.022,0.402,True,
CRM,2026-03-31,PDH,10:07,-0.054,False,False,0.616,0.616,0.616,1.013,1.013,-0.429,-0.064,-0.113,0.501,0.005,False,False
CRM,2026-03-31,PMH,10:13,-0.054,False,False,0.064,0.064,0.064,0.458,0.458,-0.911,-0.4,-0.556,-0.08,-0.544,False,False
CRM,2026-04-01,PDH,09:33,0.123,True,False,0.077,0.077,0.077,0.077,0.077,-2.032,-1.656,-1.11,-1.171,-1.338,False,False
CRM,2026-04-01,PMH,09:33,0.123,True,False,0.077,0.077,0.077,0.077,0.077,-2.032,-1.656,-1.11,-1.171,-1.338,False,False
CRM,2026-04-02,PMH,10:36,-0.494,False,False,0.736,0.736,0.736,0.736,0.736,0.041,-0.054,0.059,0.183,0.516,False,
CRM,2026-04-06,PDH,09:31,0.176,True,False,0.061,0.061,0.061,0.061,0.061,-0.402,-0.954,-1.689,-1.284,-1.604,False,False
CRM,2026-04-06,PMH,09:31,0.176,True,False,0.061,0.061,0.061,0.061,0.061,-0.402,-0.954,-1.689,-1.284,-1.604,False,False
CRM,2026-04-07,PMH,09:32,-0.032,False,False,0.027,0.027,0.027,0.027,0.204,-1.015,-1.16,-1.466,-1.015,-1.724,False,False
CRM,2026-04-13,PDH,10:27,1.267,True,False,0.394,0.394,0.881,1.241,1.241,-0.514,-0.058,0.881,0.768,0.914,False,
CRM,2026-04-13,PMH,09:31,1.267,True,True,2.64,3.186,3.198,3.978,4.068,2.225,3.156,3.018,3.822,3.732,False,True
CRM,2026-04-14,PDH,09:56,1.371,True,True,0.465,0.478,0.478,0.478,0.478,0.346,-0.152,-0.002,-0.054,-1.264,False,False
CRM,2026-04-14,PMH,09:32,1.371,True,True,1.163,1.163,1.163,1.163,1.163,-0.98,-0.769,-1.134,-0.872,-2.36,True,False
CRM,2026-04-15,PDH,11:29,1.693,True,False,-0.008,-0.008,0.166,0.463,1.166,-0.232,-0.152,-0.13,0.349,0.028,False,
CRM,2026-04-15,PMH,09:33,1.693,True,False,1.301,1.301,1.312,1.312,2.494,0.479,0.719,1.121,1.09,1.341,True,True
CRM,2026-04-16,PDH,09:55,3.604,True,True,0.228,0.632,0.632,1.071,1.127,-0.509,0.176,0.379,0.356,0.888,False,
CRM,2026-04-16,PMH,09:32,3.604,True,False,0.128,0.128,0.128,0.128,0.128,-2.665,-2.217,-2.141,-1.876,-1.505,False,False
CRM,2026-04-17,PDH,11:15,2.306,True,True,0.116,0.116,0.116,0.116,0.116,-0.652,-0.83,-1.068,-1.674,-1.442,False,False
CRM,2026-04-20,PDH,09:54,0.17,True,False,0.486,0.486,0.486,0.486,0.486,-0.875,-1.316,-1.215,-1.172,-0.954,False,False
CRM,2026-04-20,PMH,09:33,0.17,True,False,2.06,2.06,2.06,2.06,2.06,1.817,0.284,-0.086,0.078,0.597,True,True
CRM,2026-04-21,PDH,09:48,0.166,True,False,2.245,2.245,2.245,2.245,2.245,1.772,1.358,0.428,0.185,-1.115,True,True
CRM,2026-04-21,PMH,09:47,0.166,True,False,2.494,2.494,2.494,2.494,2.494,2.168,1.491,0.683,0.371,-0.874,True,True
CRM,2026-04-24,PMH,09:31,1.374,True,False,0.373,0.373,0.373,0.373,0.779,-1.0,-0.779,-1.05,-1.033,0.621,False,False
CRM,2026-04-27,PDH,09:31,0.051,False,False,2.169,2.509,2.509,2.509,2.509,1.118,2.147,1.396,1.371,0.261,False,False
CRM,2026-04-27,PMH,09:31,0.051,False,False,2.169,2.509,2.509,2.509,2.509,1.118,2.147,1.396,1.371,0.261,False,False
CRM,2026-04-28,PMH,09:32,1.209,True,False,0.13,0.13,0.13,0.13,0.245,-0.549,-0.419,-0.843,-0.848,-1.424,False,False
CRM,2026-05-01,PMH,09:39,3.206,True,False,0.859,0.859,0.859,0.859,0.936,-1.906,-1.188,-0.118,0.111,0.618,False,False
CRM,2026-05-04,PDH,09:32,0.261,True,False,0.869,2.087,2.087,2.087,2.087,-0.051,1.647,0.067,0.013,-0.44,False,True
CRM,2026-05-07,PDH,09:41,1.916,True,False,0.617,0.617,0.617,0.691,0.691,-0.125,-0.502,0.243,0.056,-0.553,False,False
CRM,2026-05-11,PDH,09:35,-1.026,False,False,0.198,0.198,0.198,0.198,0.198,-1.169,-1.414,-2.185,-2.394,-2.558,False,False
CRM,2026-05-11,PMH,09:35,-1.026,False,False,0.198,0.198,0.198,0.198,0.198,-1.169,-1.414,-2.185,-2.394,-2.558,False,False
CRM,2026-05-14,PMH,10:49,0.09,False,False,0.344,0.344,0.587,0.587,0.587,0.024,0.065,-0.137,-0.662,-0.445,False,
CRM,2026-05-18,PDH,09:40,-0.375,False,False,2.286,2.632,2.632,2.632,2.632,1.971,1.633,1.219,1.926,1.877,False,True
CRM,2026-05-18,PMH,09:39,-0.375,False,False,2.492,2.839,2.839,2.839,2.839,2.173,2.054,1.49,2.105,2.082,False,True
CRM,2026-05-19,PMH,09:32,3.093,True,False,0.856,0.856,0.856,0.856,0.856,0.317,0.312,-2.222,-3.309,-3.454,False,False
CRM,2026-05-22,PMH,09:33,2.008,True,False,1.298,1.298,1.298,1.298,1.298,-0.431,-1.774,-1.29,-0.702,-0.519,True,False
CRM,2026-05-26,PMH,10:02,-0.905,False,False,0.308,0.308,0.308,0.308,0.308,-0.203,-0.203,-0.129,-0.36,-1.469,False,False
CRM,2026-05-27,PDH,09:45,-0.631,False,False,0.476,0.596,0.596,0.596,0.596,0.022,-0.027,-1.034,-1.583,-2.85,False,False
CRM,2026-05-28,PMH,09:58,0.456,True,False,0.96,0.96,0.96,0.96,0.96,-0.418,-0.667,-0.589,-1.093,-2.52,False,False
CRM,2026-06-01,PMH,09:46,3.992,True,False,0.675,1.254,2.527,2.57,2.692,0.437,1.237,2.239,2.332,1.861,False,False
CRM,2026-06-05,PMH,09:36,0.535,True,False,0.195,0.195,0.195,0.195,0.195,-2.142,-2.017,-3.24,-3.578,-3.37,False,False
CRM,2026-06-10,PMH,09:47,-2.748,False,False,0.303,0.303,0.303,0.303,0.303,-0.846,-0.326,-0.274,-0.483,-2.291,False,False
CRM,2026-06-15,PDH,09:33,-0.012,False,False,1.764,1.764,1.764,1.764,1.764,1.072,0.174,0.338,0.473,-1.407,True,False
CRWD,2025-12-16,PMH,09:31,-0.185,False,False,0.502,0.502,0.502,0.502,0.612,0.172,-0.512,-0.479,-0.442,-0.014,False,False
CRWD,2025-12-18,PMH,09:31,2.057,True,False,-0.049,-0.049,-0.049,-0.049,0.125,-1.014,-0.755,-0.307,-0.596,-0.872,False,False
CRWD,2025-12-19,PDH,09:31,0.369,True,False,0.58,0.58,0.665,0.665,1.285,0.195,-0.052,0.524,0.261,-0.41,True,
CRWD,2025-12-19,PMH,09:31,0.369,True,False,0.58,0.58,0.665,0.665,1.285,0.195,-0.052,0.524,0.261,-0.41,True,
CRWD,2025-12-22,PMH,10:07,-0.258,False,False,0.22,0.22,0.22,0.42,0.42,-0.163,-0.099,-0.177,0.105,-0.167,,
CRWD,2025-12-26,PDH,09:45,0.118,True,False,0.0,0.27,0.609,0.609,0.848,-0.305,0.167,0.588,0.405,0.634,,
CRWD,2025-12-26,PMH,09:45,0.118,True,False,0.0,0.27,0.609,0.609,0.848,-0.305,0.167,0.588,0.405,0.634,,
CRWD,2025-12-29,PDH,09:42,-0.589,False,False,-0.05,-0.05,-0.05,-0.05,0.054,-0.876,-0.644,-1.353,-1.524,-1.462,False,False
CRWD,2025-12-29,PMH,09:36,-0.589,False,False,0.352,0.352,0.352,0.352,0.352,-0.655,-0.128,-1.108,-1.191,-1.168,False,False
CRWD,2025-12-30,PMH,11:32,0.006,False,False,-0.046,-0.046,-0.046,-0.046,0.0,-0.489,-0.245,-0.186,-0.257,-0.523,False,
CRWD,2026-01-05,PMH,09:44,1.12,True,False,1.37,1.588,1.588,1.588,1.588,1.178,0.941,1.148,0.169,-0.571,True,
CRWD,2026-01-07,PMH,09:31,0.903,True,False,2.066,2.066,3.146,3.826,4.186,1.567,1.358,3.034,3.756,2.522,True,True
CRWD,2026-01-09,PMH,09:36,1.833,True,False,0.708,0.708,0.708,0.708,0.708,-0.971,-0.115,-0.862,-0.107,-0.428,False,False
CRWD,2026-01-12,PMH,09:32,-2.201,False,False,0.004,0.004,0.004,0.004,0.478,-0.66,-0.467,-0.482,-0.538,0.094,False,False
CRWD,2026-01-13,PDH,09:36,0.191,True,False,1.331,1.331,1.331,1.331,1.331,0.306,-1.376,-0.313,-0.213,-0.507,True,False
CRWD,2026-01-13,PMH,09:36,0.191,True,False,1.331,1.331,1.331,1.331,1.331,0.306,-1.376,-0.313,-0.213,-0.507,True,False
CRWD,2026-01-14,PMH,09:32,-0.104,False,False,0.723,0.848,0.848,0.848,0.848,-0.679,-0.469,-4.157,-2.793,-2.617,False,False
CRWD,2026-01-15,PMH,09:32,0.538,True,False,1.089,1.089,1.089,1.089,1.089,0.503,-0.095,-0.309,-0.418,-2.584,False,False
CRWD,2026-01-20,PMH,09:34,-2.593,False,False,0.243,0.243,0.416,0.416,0.416,-1.356,0.002,-0.239,-1.324,-1.267,False,False
CRWD,2026-01-21,PDH,09:56,0.515,True,False,0.534,1.093,1.093,1.093,1.093,0.532,0.884,-1.891,-1.727,-1.146,True,False
CRWD,2026-01-21,PMH,09:35,0.515,True,False,1.604,1.722,2.224,2.224,2.224,0.854,1.722,0.586,-0.736,-0.039,False,True
CRWD,2026-01-23,PDH,09:51,-0.044,False,False,0.47,0.47,0.925,0.925,0.925,0.011,0.175,0.65,-0.084,-0.483,False,
CRWD,2026-01-23,PMH,10:00,-0.044,False,False,-0.002,0.431,0.548,0.548,0.548,-0.333,0.329,0.236,-0.651,-0.855,False,False
CRWD,2026-01-26,PDH,09:51,0.338,True,False,0.909,1.24,1.669,1.936,2.234,0.869,1.003,1.564,1.809,1.877,True,True
CRWD,2026-01-26,PMH,09:32,0.338,True,False,0.94,1.358,1.845,1.986,2.457,0.364,1.297,1.635,1.91,2.099,False,False
CRWD,2026-01-27,PMH,09:45,2.168,True,False,0.838,0.838,0.838,0.838,0.838,-0.326,-0.691,-0.302,-0.957,-1.316,False,False
CRWD,2026-01-28,PMH,09:34,0.56,True,False,0.606,0.606,0.606,0.606,0.606,-0.158,-0.741,-1.871,-1.668,-3.114,False,False
CRWD,2026-01-30,PMH,09:32,-0.933,False,False,0.961,0.961,0.961,0.961,0.961,-0.61,0.189,0.031,0.245,-0.7,False,False
CRWD,2026-02-02,PMH,09:36,-0.267,False,False,1.279,1.333,1.333,1.333,1.333,1.279,0.87,0.525,0.207,-0.599,True,False
CRWD,2026-02-06,PMH,09:41,2.294,True,False,1.261,1.261,1.261,1.261,1.261,-2.304,-2.256,-0.139,0.098,0.889,True,False
CRWD,2026-02-09,PDH,09:41,0.166,True,False,0.481,0.7,1.536,2.047,3.44,0.248,0.31,1.355,2.042,2.78,False,False
CRWD,2026-02-09,PMH,10:54,0.166,True,False,0.342,0.793,1.264,1.311,2.305,0.285,0.528,1.046,1.217,1.653,True,True
CRWD,2026-02-10,PDH,10:01,-1.698,False,False,0.738,1.436,1.436,1.514,1.974,0.622,0.988,0.889,1.344,0.692,True,
CRWD,2026-02-10,PMH,10:01,-1.698,False,False,0.738,1.436,1.436,1.514,1.974,0.622,0.988,0.889,1.344,0.692,True,
CRWD,2026-02-12,PDH,09:31,0.964,True,True,0.858,0.858,0.858,0.858,0.858,-1.782,-0.496,-3.209,-2.728,-1.295,False,False
CRWD,2026-02-12,PMH,09:36,0.964,True,False,0.021,0.021,0.021,0.021,0.143,-1.932,-1.395,-3.121,-3.297,-1.995,False,False
CRWD,2026-02-13,PDH,09:45,1.168,True,False,0.501,0.578,0.578,0.961,1.528,-0.459,-0.78,-0.032,0.745,0.775,False,False
CRWD,2026-02-13,PMH,09:43,1.168,True,False,2.16,2.239,2.239,2.628,3.205,1.515,0.683,1.472,2.432,2.439,False,True
CRWD,2026-02-18,PMH,10:12,-1.06,False,False,0.799,1.727,1.727,1.727,1.727,0.625,1.454,0.944,0.832,0.289,True,
CRWD,2026-02-19,PDH,10:00,0.438,True,False,0.142,0.142,0.142,0.142,0.491,-0.506,-0.314,-0.846,-0.903,0.045,False,False
CRWD,2026-02-19,PMH,09:50,0.438,True,False,0.952,0.952,0.952,0.952,0.952,-0.02,-0.176,-0.412,-0.205,0.505,False,
CRWD,2026-02-20,PDH,09:40,-0.713,False,False,1.722,1.722,1.722,1.722,1.722,1.302,-0.09,0.542,-0.37,-8.479,True,False
CRWD,2026-02-20,PMH,09:45,-0.713,False,False,1.136,1.136,1.136,1.136,1.136,-0.288,-0.029,-0.064,-1.071,-9.006,True,False
CRWD,2026-02-24,PMH,09:40,-0.345,False,False,0.6,1.608,1.608,1.608,1.608,-0.656,0.501,-0.793,-1.612,-1.391,False,False
CRWD,2026-02-25,PMH,09:32,-0.086,False,False,1.753,1.833,1.833,1.838,3.501,1.414,1.321,1.502,1.533,2.709,False,False
CRWD,2026-02-26,PMH,09:31,0.986,True,False,3.478,4.208,4.379,4.379,4.379,2.95,2.334,2.929,2.438,3.319,False,False
CRWD,2026-03-02,PMH,09:31,1.057,True,False,1.456,1.97,1.97,1.97,2.009,1.025,1.054,-0.07,0.194,1.364,True,True
CRWD,2026-03-03,PDH,11:24,-4.128,False,False,0.114,0.134,1.292,1.562,1.965,-0.361,0.103,1.25,1.371,1.136,False,
CRWD,2026-03-03,PMH,09:31,-4.128,False,False,0.13,0.13,0.482,0.897,2.34,-1.967,-2.146,-0.157,0.56,1.508,False,False
CRWD,2026-03-04,PDH,11:31,-1.41,False,False,0.66,0.909,2.505,3.001,3.243,0.278,0.177,1.844,2.806,3.036,True,True
CRWD,2026-03-04,PMH,11:41,-1.41,False,False,0.221,0.901,2.059,2.61,2.794,0.196,0.818,1.68,2.547,2.587,False,True
CRWD,2026-03-06,PDH,09:33,-0.124,False,False,0.385,0.392,0.69,0.69,0.69,-0.638,-0.002,-0.998,-0.504,-0.406,False,False
CRWD,2026-03-06,PMH,09:33,-0.124,False,False,0.385,0.392,0.69,0.69,0.69,-0.638,-0.002,-0.998,-0.504,-0.406,False,False
CRWD,2026-03-09,PDH,09:52,-0.796,False,False,0.304,0.497,0.681,0.681,0.681,-1.134,0.329,0.247,0.286,-0.273,False,False
CRWD,2026-03-09,PMH,10:14,-0.796,False,False,1.807,2.319,2.506,2.506,2.506,1.747,1.917,1.999,1.573,1.535,True,True
CRWD,2026-03-10,PDH,09:31,2.504,True,True,0.294,0.294,0.294,0.294,0.294,-2.284,-1.965,-0.868,-0.671,-1.245,False,False
CRWD,2026-03-11,PDH,09:34,1.557,True,False,0.544,0.544,0.544,0.544,0.544,-1.1,-1.698,-2.322,-2.57,-1.655,False,False
CRWD,2026-03-11,PMH,10:43,1.557,True,True,0.187,0.187,0.187,0.187,0.187,-0.847,-1.107,-0.973,-1.03,-0.143,False,False
CRWD,2026-03-12,PMH,11:51,-0.254,False,False,0.171,0.171,0.171,0.171,0.171,-0.217,-0.435,-0.743,-0.183,-0.442,False,False
CRWD,2026-03-13,PDH,09:47,0.514,True,False,0.074,0.074,0.074,0.074,0.074,-1.208,-2.73,-3.01,-2.6,-1.858,False,False
CRWD,2026-03-13,PMH,09:41,0.514,True,False,0.906,0.906,0.906,0.906,0.906,-0.581,-0.995,-2.251,-1.591,-1.042,False,False
CRWD,2026-03-18,PDH,09:34,-1.025,False,False,0.566,0.566,0.566,0.566,0.616,-0.164,-0.971,-0.995,-0.239,-0.928,False,False
