symbol,direction,entry,exit,exit_type,pnl_pct,bar,slack,tier,strategy,zz_trend
AMD,short,539.86,539.5900700000001,tp,0.0004999999999998725,45799,0.8670282226526072,core,boof23,up
AMD,short,536.255,535.9868725,tp,0.000499999999999984,45876,1.282775173822053,core,boof23,down
AMD,short,533.71,533.4431450000001,tp,0.0004999999999999327,45927,1.9521563005042835,core,boof23,up
AMD,long,530.55,530.8152749999999,tp,0.0004999999999999513,45975,0.6953412511507837,expanded,boof23,up
AMD,short,537.62,537.781286,sl,-0.00030000000000003396,46046,1.3972575654962474,core,boof23,down
AMD,short,543.28,543.00836,tp,0.0004999999999998785,46154,0.718288933817164,expanded,boof23,up
AMD,long,542.88,543.15144,tp,0.0004999999999999707,46161,0.7674701956488305,expanded,boof23,down
AMD,long,514.855,514.7005435,sl,-0.0003000000000000729,46181,1.1813168586760063,core,boof23,down
AMD,long,520.075,520.3350375,tp,0.0004999999999999097,46320,1.0007443336906472,core,boof23,up
AMD,long,521.06,521.32053,tp,0.0005000000000000328,46327,0.8717844821807075,core,boof23,up
AMD,long,523.57,523.4129290000001,sl,-0.00029999999999994945,46392,0.9026910086586374,core,boof23,up
AMD,short,523.51,523.248245,tp,0.0004999999999999881,46410,2.46564805053131,core,boof23,down
AMD,short,528.02,527.75599,tp,0.0004999999999999712,46502,0.8406878979825416,core,boof23,down
AMD,long,490.445,490.69022249999995,tp,0.000499999999999907,46588,1.2867730805177042,core,boof23,down
AMD,long,489.79,489.64306300000004,sl,-0.00029999999999995894,46664,0.7132341006915717,expanded,boof23,up
AMD,long,483.4,483.25498,sl,-0.0002999999999999755,46696,0.7185318055660809,expanded,boof23,down
AMD,short,479.65,479.410175,tp,0.0004999999999999921,46740,0.68517042016765,expanded,boof23,down
AMD,long,471.88,472.11593999999997,tp,0.0004999999999999384,46761,0.8176271563765393,core,boof23,down
TSLA,long,438.68,438.89934,tp,0.0004999999999999733,105,0.6460657813037836,expanded,boof23,down
TSLA,long,439.29,439.15821300000005,sl,-0.0002999999999999416,139,1.1023138342695666,core,boof23,down
TSLA,long,437.01,437.228505,tp,0.0004999999999999846,177,1.1663600354522083,core,boof23,down
TSLA,short,439.16,438.9404200000001,tp,0.000499999999999888,208,0.6424180493535911,expanded,boof23,up
TSLA,short,437.88,437.66106,tp,0.000499999999999943,314,0.5934413909458287,expanded,boof23,up
TSLA,short,447.97,447.74601500000006,tp,0.0004999999999999343,481,0.8014947621204692,core,boof23,down
TSLA,short,449.64,449.41518,tp,0.0004999999999999235,545,0.8675455237771844,core,boof23,up
TSLA,short,449.7,449.47515,tp,0.0005000000000000079,550,0.45544119860423765,expanded,boof23,up
TSLA,short,450.62,450.39469,tp,0.0004999999999999535,583,0.4484502658301042,expanded,boof23,down
TSLA,short,451.26,451.395378,sl,-0.0003000000000000064,596,0.6999461340821794,expanded,boof23,up
TSLA,short,452.27,452.043865,tp,0.0004999999999999985,606,0.7606236211370135,expanded,boof23,up
TSLA,long,447.635,447.8588175,tp,0.0004999999999999901,744,0.41071634911528737,expanded,boof23,up
TSLA,long,447.24,447.10582800000003,sl,-0.00029999999999995124,750,0.9225694886177523,core,boof23,down
TSLA,short,447.48,447.25626000000005,tp,0.0004999999999999192,767,0.42416569541851046,expanded,boof23,up
TSLA,short,447.28,447.05636,tp,0.0004999999999999754,776,0.8653194455431771,core,boof23,up
TSLA,long,445.13,445.35256499999997,tp,0.0004999999999999429,789,0.7834500120763609,expanded,boof23,down
TSLA,short,446.5,446.27675000000005,tp,0.000499999999999889,838,1.0025755455592407,core,boof23,down
TSLA,long,445.765,445.6312705,sl,-0.000299999999999907,911,0.6630207224192376,expanded,boof23,down
TSLA,long,444.95,445.17247499999996,tp,0.0004999999999999425,973,1.000448683391324,core,boof23,down
TSLA,short,445.26,445.03737,tp,0.0004999999999999574,1048,1.2614919519830428,core,boof23,down
TSLA,short,447.03,446.806485,tp,0.0004999999999999184,1058,1.3472271451605538,core,boof23,up
