symbol,date,time,window,direction,mfe,entry,LONG_SCORE,bar1_rvol,bar1_body_pct,bar2_body_pct,vwap_slope,is_runner
RIOT,2025-01-15,15:27:00,2:30-4PM,long,1.17,13.2,0,2.6,0.65,0.19,0.129,0
RIOT,2025-01-16,14:34:00,2:30-4PM,long,0.51,13.56,1,3.1,1.08,0.23,-0.257,0
RIOT,2025-01-17,14:32:00,2:30-4PM,long,0.77,14.02,2,4.2,0.69,0.94,0.369,0
RIOT,2025-01-17,14:33:00,2:30-4PM,long,0.27,14.09,3,8.1,0.94,0.5,0.709,0
RIOT,2025-01-21,14:30:00,2:30-4PM,long,0.56,14.24,4,16.3,1.25,0.67,0.675,0
RIOT,2025-01-22,14:30:00,2:30-4PM,long,-0.0,13.33,4,14.5,1.77,1.03,0.695,0
RIOT,2025-01-23,14:31:00,2:30-4PM,long,5.49,13.18,2,6.5,0.96,1.6,0.036,1
RIOT,2025-01-23,14:32:00,2:30-4PM,long,4.08,13.36,3,5.9,1.6,1.35,0.333,1
RIOT,2025-01-23,14:33:00,2:30-4PM,long,3.12,13.48,3,7.2,1.35,1.03,1.041,1
RIOT,2025-01-23,14:34:00,2:30-4PM,long,2.7,13.54,2,5.9,1.03,0.41,1.764,1
RIOT,2025-01-30,14:30:00,2:30-4PM,long,4.12,11.66,3,17.4,0.73,0.78,0.498,1
RIOT,2025-01-30,14:31:00,2:30-4PM,long,3.18,11.77,2,6.4,0.78,0.91,0.778,1
RIOT,2025-01-30,14:32:00,2:30-4PM,long,2.66,11.83,3,5.4,0.91,0.55,1.141,1
RIOT,2025-01-30,14:33:00,2:30-4PM,long,2.45,11.85,1,4.2,0.55,0.17,1.506,1
RIOT,2025-01-30,14:37:00,2:30-4PM,long,1.82,11.92,1,2.3,0.64,0.34,2.729,0
RIOT,2025-01-31,14:30:00,2:30-4PM,long,0.58,12.1,1,17.3,0.58,0.41,0.176,0
RIOT,2025-02-04,14:32:00,2:30-4PM,long,0.7,12.1,1,7.1,1.47,0.37,0.062,0
RIOT,2025-02-04,15:27:00,2:30-4PM,long,0.99,11.98,0,3.0,0.42,0.21,-0.08,0
RIOT,2025-02-06,14:32:00,2:30-4PM,long,1.17,11.91,0,2.1,0.46,0.17,-0.685,0
RIOT,2025-02-07,14:30:00,2:30-4PM,long,0.91,12.16,3,16.0,0.61,0.91,0.828,0
RIOT,2025-02-10,14:32:00,2:30-4PM,long,0.59,11.82,1,2.8,0.56,0.51,-0.949,0
RIOT,2025-02-10,14:33:00,2:30-4PM,long,-0.08,11.86,0,2.6,0.51,0.25,-0.891,0
RIOT,2025-02-20,14:30:00,2:30-4PM,long,1.69,11.81,3,15.0,0.42,0.63,0.376,0
RIOT,2025-02-20,14:31:00,2:30-4PM,long,1.54,11.83,1,4.6,0.63,0.1,0.454,0
RIOT,2025-02-20,14:33:00,2:30-4PM,long,0.68,11.93,1,3.9,0.68,0.08,0.754,0
RIOT,2025-02-25,14:32:00,2:30-4PM,long,2.2,9.75,2,4.1,1.79,0.63,-0.602,1
RIOT,2025-02-25,14:35:00,2:30-4PM,long,0.3,9.93,1,2.5,1.49,0.35,-0.138,0
RIOT,2025-02-27,14:32:00,2:30-4PM,long,0.53,9.64,2,5.1,1.37,0.04,1.196,0
RIOT,2025-02-28,14:35:00,2:30-4PM,long,2.74,8.75,3,3.3,0.94,0.86,1.291,1
RIOT,2025-05-08,15:20:00,2:30-4PM,long,2.63,8.47,0,5.4,0.58,0.26,0.117,1
RIOT,2025-05-16,15:10:00,2:30-4PM,long,0.44,9.32,0,2.2,0.59,0.2,0.066,0
RIOT,2025-05-21,14:42:00,2:30-4PM,long,2.36,8.99,0,2.3,0.48,0.2,-0.036,1
RIOT,2025-06-05,15:24:00,2:30-4PM,long,0.42,9.51,0,3.7,0.42,0.26,0.045,0
HUT,2025-01-14,14:33:00,2:30-4PM,long,0.61,24.46,1,2.2,0.56,0.33,1.439,0
HUT,2025-01-15,15:27:00,2:30-4PM,long,0.68,26.51,2,2.8,1.15,0.08,0.417,0
HUT,2025-01-16,14:30:00,2:30-4PM,long,1.6,26.21,3,16.6,1.78,0.96,-0.412,0
HUT,2025-01-16,14:34:00,2:30-4PM,long,0.49,26.5,0,2.1,0.63,0.29,0.109,0
HUT,2025-01-22,14:30:00,2:30-4PM,long,-0.03,26.01,2,17.4,1.06,0.46,-0.947,0
HUT,2025-01-23,14:30:00,2:30-4PM,long,3.53,25.46,1,15.2,0.86,0.39,-0.185,1
HUT,2025-01-23,14:32:00,2:30-4PM,long,2.29,25.77,1,4.3,0.67,0.78,0.132,1
HUT,2025-02-03,15:21:00,2:30-4PM,long,3.96,20.32,2,2.4,1.36,0.67,0.145,1
HUT,2025-02-06,14:30:00,2:30-4PM,long,1.9,21.37,2,16.3,0.47,0.91,0.029,0
HUT,2025-02-07,14:30:00,2:30-4PM,long,1.33,22.55,4,14.7,1.29,2.31,1.855,0
HUT,2025-02-07,14:31:00,2:30-4PM,long,0.79,22.67,4,9.2,2.31,0.51,2.965,0
HUT,2025-02-11,14:45:00,2:30-4PM,long,0.57,20.96,1,2.2,0.63,0.48,0.431,0
HUT,2025-02-27,14:34:00,2:30-4PM,long,0.1,16.11,1,2.2,0.6,0.43,2.528,0
HUT,2025-02-28,14:35:00,2:30-4PM,long,1.67,14.4,2,3.5,0.88,0.91,0.265,0
HUT,2025-03-03,14:30:00,2:30-4PM,long,3.25,16.9,3,17.3,1.64,0.9,0.022,1
HUT,2025-03-03,14:31:00,2:30-4PM,long,1.72,17.16,1,5.7,0.9,1.51,0.184,0
HUT,2025-03-03,14:32:00,2:30-4PM,long,0.29,17.38,3,4.7,1.51,1.61,0.486,0
HUT,2025-03-14,15:07:00,2:30-4PM,long,1.8,12.49,0,2.4,0.48,0.08,0.165,0
HUT,2025-03-31,09:31:00,9:30-11AM,long,20.94,12.32,4,10.6,2.0,6.02,1.965,1
HUT,2025-03-31,09:32:00,9:30-11AM,long,-0.07,14.7,3,5.1,6.02,19.32,2.756,0
HUT,2025-03-31,09:56:00,9:30-11AM,long,3.52,13.62,2,2.1,0.9,2.02,0.637,1
HUT,2025-03-31,09:57:00,9:30-11AM,long,0.07,14.01,3,2.0,2.02,3.01,0.928,0
HUT,2025-04-16,15:23:00,2:30-4PM,long,1.79,11.16,0,2.2,0.5,0.13,-0.048,0
HUT,2025-05-01,15:09:00,2:30-4PM,long,0.33,13.59,1,6.4,0.89,0.37,0.371,0
HUT,2025-05-02,14:54:00,2:30-4PM,long,0.25,14.23,1,2.7,0.44,0.6,0.164,0
HUT,2025-05-22,14:59:00,2:30-4PM,long,0.64,17.07,0,2.9,0.77,0.18,-0.04,0
HUT,2025-05-23,14:40:00,2:30-4PM,long,0.3,16.85,0,2.2,0.45,0.24,0.083,0
HUT,2025-05-23,15:09:00,2:30-4PM,long,0.39,16.76,0,2.5,0.46,0.09,0.071,0
HUT,2025-06-05,14:37:00,2:30-4PM,long,1.14,17.09,0,2.1,0.77,0.47,0.028,0
BITF,2025-01-17,14:32:00,2:30-4PM,long,1.44,1.74,1,3.8,0.62,0.54,0.081,0
BITF,2025-01-23,14:31:00,2:30-4PM,long,3.02,1.66,1,6.3,0.69,1.03,0.025,1
BITF,2025-01-31,14:30:00,2:30-4PM,long,0.01,1.52,3,17.6,0.67,0.65,0.303,0
BITF,2025-02-06,14:30:00,2:30-4PM,long,3.08,1.44,2,17.5,1.41,0.06,0.157,1
BITF,2025-02-06,14:32:00,2:30-4PM,long,1.73,1.46,2,9.0,0.5,0.34,0.998,0
BITF,2025-02-07,14:30:00,2:30-4PM,long,0.31,1.5,4,16.1,1.71,0.7,2.52,0
BITF,2025-02-19,14:30:00,2:30-4PM,long,1.05,1.42,1,14.3,0.71,0.35,-0.08,0
BITF,2025-02-27,14:31:00,2:30-4PM,long,0.83,1.2,3,9.8,0.85,1.27,0.363,0
BITF,2025-02-27,14:32:00,2:30-4PM,long,0.01,1.21,3,2.1,1.27,1.18,0.48,0
BITF,2025-02-28,14:35:00,2:30-4PM,long,2.76,1.09,2,2.8,0.92,1.39,0.064,1
BITF,2025-02-28,14:36:00,2:30-4PM,long,1.83,1.1,2,3.5,1.39,0.91,0.235,0
BITF,2025-03-04,14:35:00,2:30-4PM,long,0.94,1.11,1,2.1,0.6,1.33,-0.465,0
BITF,2025-03-07,14:38:00,2:30-4PM,long,6.12,1.11,0,2.6,0.47,0.19,-1.585,1
BITF,2025-03-24,15:16:00,2:30-4PM,long,0.0,1.1,2,5.7,0.91,1.85,0.13,0
BITF,2025-04-01,14:54:00,2:30-4PM,long,1.84,0.79,0,2.3,0.53,0.35,0.126,0
BITF,2025-04-14,14:36:00,2:30-4PM,long,1.9,0.83,0,2.3,0.62,0.05,0.136,0
BITF,2025-04-14,14:38:00,2:30-4PM,long,1.28,0.84,1,4.0,0.43,0.17,0.294,0
BITF,2025-04-25,14:54:00,2:30-4PM,long,0.48,1.04,2,2.5,0.97,1.46,0.073,0
BITF,2025-05-07,14:31:00,2:30-4PM,long,0.62,1.02,3,11.5,1.49,0.36,0.467,0
BITF,2025-05-19,14:55:00,2:30-4PM,long,0.44,1.12,1,3.4,0.45,0.69,0.019,0
BITF,2025-05-27,14:35:00,2:30-4PM,long,0.47,1.08,2,5.4,1.09,0.92,-0.038,0
BITF,2025-06-24,15:10:00,2:30-4PM,long,0.01,0.8,1,2.2,0.45,0.59,0.005,0
CLSK,2025-01-02,14:30:00,2:30-4PM,long,2.41,9.56,1,17.5,0.9,0.31,-0.026,1
CLSK,2025-01-03,14:30:00,2:30-4PM,long,4.48,9.6,3,17.0,0.42,1.37,0.345,1
CLSK,2025-01-03,14:32:00,2:30-4PM,long,3.62,9.68,2,3.9,0.42,0.65,0.745,1
CLSK,2025-01-03,14:33:00,2:30-4PM,long,3.3,9.71,1,4.7,0.65,0.21,1.072,1
CLSK,2025-01-03,14:38:00,2:30-4PM,long,2.34,9.85,2,3.3,1.25,0.41,1.861,1
CLSK,2025-01-13,15:15:00,2:30-4PM,long,1.69,9.95,2,2.1,0.55,0.82,0.577,0
CLSK,2025-01-17,14:31:00,2:30-4PM,long,1.35,11.82,2,3.0,0.51,0.6,0.839,0
CLSK,2025-01-17,14:32:00,2:30-4PM,long,0.84,11.88,2,2.2,0.6,0.51,0.879,0
CLSK,2025-01-23,14:31:00,2:30-4PM,long,3.89,11.04,1,4.8,0.81,1.28,-0.085,1
CLSK,2025-01-23,14:32:00,2:30-4PM,long,3.22,11.11,2,3.2,1.28,0.65,0.027,1
CLSK,2025-01-23,14:33:00,2:30-4PM,long,2.96,11.14,0,2.8,0.65,0.22,0.197,1
CLSK,2025-01-30,14:31:00,2:30-4PM,long,3.31,10.73,2,7.6,0.66,0.71,0.776,1
CLSK,2025-01-30,14:32:00,2:30-4PM,long,2.64,10.8,2,6.5,0.71,0.61,1.163,1
CLSK,2025-01-30,14:33:00,2:30-4PM,long,2.33,10.83,1,5.3,0.61,0.35,1.594,1
CLSK,2025-01-30,14:41:00,2:30-4PM,long,2.02,10.88,2,3.1,0.91,0.04,1.898,1
CLSK,2025-02-04,14:31:00,2:30-4PM,long,1.22,10.62,1,4.4,0.67,0.57,-0.144,0
CLSK,2025-02-04,14:32:00,2:30-4PM,long,0.56,10.69,0,7.7,0.57,0.47,0.194,0
CLSK,2025-02-06,14:30:00,2:30-4PM,long,2.05,10.72,4,18.0,1.25,0.57,0.262,1
CLSK,2025-02-06,14:31:00,2:30-4PM,long,1.47,10.78,2,7.1,0.57,0.58,0.481,0
CLSK,2025-02-06,14:32:00,2:30-4PM,long,1.02,10.83,1,5.1,0.58,0.37,0.698,0
CLSK,2025-02-07,14:30:00,2:30-4PM,long,2.76,12.14,4,15.3,2.64,2.41,2.516,1
CLSK,2025-02-07,14:31:00,2:30-4PM,long,1.26,12.31,4,8.9,2.41,1.52,4.228,0
CLSK,2025-02-10,15:22:00,2:30-4PM,long,0.15,11.38,0,3.4,0.89,0.06,0.084,0
CLSK,2025-02-27,14:32:00,2:30-4PM,long,0.72,8.33,1,6.6,1.34,0.45,0.144,0
CLSK,2025-02-28,14:35:00,2:30-4PM,long,3.03,7.59,3,2.7,1.15,1.18,1.587,1
CLSK,2025-03-14,15:02:00,2:30-4PM,long,2.38,7.89,0,3.3,0.51,0.24,-0.046,1
CLSK,2025-05-01,09:51:00,9:30-11AM,long,2.0,8.51,1,5.4,0.47,0.12,0.317,0
CLSK,2025-05-08,15:24:00,2:30-4PM,long,2.24,8.7,0,5.1,0.66,0.23,0.115,1
ARBK,2025-01-17,15:02:00,2:30-4PM,long,2.3,0.62,1,5.4,0.75,0.0,0.259,1
ARBK,2025-01-30,14:43:00,2:30-4PM,long,7.06,0.52,3,9.6,3.47,0.0,2.278,1
ARBK,2025-01-30,14:49:00,2:30-4PM,long,1.13,0.55,3,3.0,2.92,1.44,4.134,0
ARBK,2025-01-30,15:27:00,2:30-4PM,long,6.14,0.6,3,4.6,4.63,5.86,0.849,1
ARBK,2025-01-31,14:40:00,2:30-4PM,long,5.66,0.53,3,4.1,1.94,1.28,1.723,1
ARBK,2025-01-31,14:41:00,2:30-4PM,long,3.92,0.54,3,2.8,1.28,1.68,1.949,1
ARBK,2025-03-07,15:12:00,2:30-4PM,long,1.35,0.4,2,3.2,1.02,1.19,0.133,0
ARBK,2025-03-07,15:13:00,2:30-4PM,long,0.0,0.4,2,3.5,1.19,2.51,0.211,0
ARBK,2025-05-16,15:16:00,2:30-4PM,long,2.79,0.44,3,3.9,1.33,2.3,0.911,1
ARBK,2025-05-21,15:06:00,2:30-4PM,long,4.95,0.44,0,3.1,0.64,0.3,0.181,1
BTBT,2025-01-03,14:33:00,2:30-4PM,long,4.6,3.23,2,6.7,1.78,0.2,0.849,1
BTBT,2025-01-22,14:30:00,2:30-4PM,long,0.11,3.7,2,15.6,0.82,1.35,-0.056,0
BTBT,2025-01-23,14:32:00,2:30-4PM,long,2.5,3.67,1,2.4,0.97,0.5,-0.121,1
BTBT,2025-01-23,14:33:00,2:30-4PM,long,2.17,3.68,0,2.1,0.5,0.28,0.02,1
BTBT,2025-01-23,14:36:00,2:30-4PM,long,1.48,3.72,1,3.6,0.4,0.2,1.106,0
BTBT,2025-01-30,14:30:00,2:30-4PM,long,4.73,3.17,1,15.7,0.48,0.48,0.174,1
BTBT,2025-01-30,14:31:00,2:30-4PM,long,4.27,3.18,2,8.7,0.48,0.43,0.342,1
BTBT,2025-01-30,14:32:00,2:30-4PM,long,2.63,3.23,2,3.1,0.43,1.56,0.444,1
BTBT,2025-02-06,14:30:00,2:30-4PM,long,2.19,3.2,4,18.5,1.44,0.95,0.519,1
BTBT,2025-02-06,14:35:00,2:30-4PM,long,0.31,3.26,2,2.3,0.62,0.93,1.784,0
BTBT,2025-02-07,14:30:00,2:30-4PM,long,1.29,3.28,4,13.1,1.74,1.95,0.992,0
BTBT,2025-02-13,15:01:00,2:30-4PM,long,2.12,3.06,1,4.5,1.48,0.5,0.059,1
BTBT,2025-02-13,15:02:00,2:30-4PM,long,1.79,3.08,0,2.9,0.5,0.22,0.138,0
BTBT,2025-02-19,15:17:00,2:30-4PM,long,0.49,3.06,1,2.6,0.5,0.66,0.008,0
BTBT,2025-02-26,14:37:00,2:30-4PM,long,2.66,2.44,1,2.8,0.4,0.62,-0.312,1
BTBT,2025-02-26,15:02:00,2:30-4PM,long,1.8,2.5,2,2.6,0.4,0.6,0.888,0
BTBT,2025-02-26,15:07:00,2:30-4PM,long,1.8,2.5,1,3.1,0.81,0.2,0.938,0
BTBT,2025-02-27,14:31:00,2:30-4PM,long,1.13,2.62,2,5.4,0.78,1.18,1.364,0
BTBT,2025-02-28,14:44:00,2:30-4PM,long,4.8,2.4,2,2.7,0.42,1.05,1.666,1
BTBT,2025-03-06,15:07:00,2:30-4PM,long,1.64,2.44,2,4.5,0.62,0.62,0.462,0
BTBT,2025-03-07,14:42:00,2:30-4PM,long,3.29,2.43,1,2.6,0.42,0.76,0.059,1
BTBT,2025-03-07,14:50:00,2:30-4PM,long,2.02,2.46,1,2.0,0.61,0.21,1.589,1
BTBT,2025-03-07,15:00:00,2:30-4PM,long,1.0,2.48,2,2.5,0.82,1.43,1.175,0
BTBT,2025-03-17,15:22:00,2:30-4PM,long,0.0,2.36,1,3.0,0.69,0.64,0.023,0
BTBT,2025-03-18,15:13:00,2:30-4PM,long,0.53,2.35,0,2.2,0.41,0.32,-0.012,0
BTBT,2025-04-07,14:53:00,2:30-4PM,long,0.03,2.04,2,2.4,0.5,1.24,0.259,0
BTBT,2025-04-08,14:33:00,2:30-4PM,long,0.0,2.08,0,3.7,0.7,0.48,-0.013,0
BTBT,2025-04-16,15:24:00,2:30-4PM,long,0.28,1.78,1,2.1,0.75,0.62,0.055,0
BTBT,2025-05-08,15:24:00,2:30-4PM,long,0.95,2.11,0,4.1,0.48,0.24,0.02,0
BTBT,2025-06-03,14:50:00,2:30-4PM,long,0.4,2.43,0,2.5,0.61,0.22,0.06,0
SDIG,2025-01-06,14:48:00,2:30-4PM,long,0.69,4.34,0,2.3,0.46,0.0,-0.441,0
SDIG,2025-01-31,14:53:00,2:30-4PM,long,1.06,3.76,0,2.4,0.67,0.27,-0.528,0
WGMI,2025-01-17,14:35:00,2:30-4PM,long,0.56,26.02,1,2.9,0.54,0.17,1.604,0
WGMI,2025-01-22,14:30:00,2:30-4PM,long,-0.12,25.39,2,5.9,0.68,0.79,0.915,0
WGMI,2025-01-30,14:30:00,2:30-4PM,long,3.05,21.94,0,2.3,0.51,0.14,,1
WGMI,2025-02-27,14:30:00,2:30-4PM,long,2.11,18.51,2,6.5,0.98,0.22,3.255,1
WGMI,2025-02-27,14:32:00,2:30-4PM,long,0.96,18.72,2,4.4,0.97,0.21,3.928,0
WGMI,2025-03-03,14:32:00,2:30-4PM,long,0.31,19.33,0,2.0,0.82,0.31,-1.79,0
WGMI,2025-03-04,14:37:00,2:30-4PM,long,-0.25,16.27,0,2.1,0.49,0.0,-0.719,0
WGMI,2025-03-05,14:40:00,2:30-4PM,long,1.3,16.55,0,3.4,0.61,0.42,-1.64,0
WGMI,2025-03-07,14:39:00,2:30-4PM,long,3.3,15.76,1,2.3,0.45,0.45,0.651,1
RIVN,2025-01-03,14:31:00,2:30-4PM,long,6.77,14.47,2,7.6,2.86,1.83,0.226,1
RIVN,2025-01-03,14:32:00,2:30-4PM,long,6.32,14.55,2,7.4,1.83,0.48,1.004,1
RIVN,2025-01-03,14:33:00,2:30-4PM,long,5.93,14.66,2,4.3,0.48,0.72,1.528,1
RIVN,2025-01-03,14:34:00,2:30-4PM,long,5.06,14.81,2,3.6,0.72,1.08,2.021,1
RIVN,2025-01-07,14:31:00,2:30-4PM,long,1.9,16.04,3,9.8,0.96,0.22,0.311,0
RIVN,2025-01-07,14:47:00,2:30-4PM,long,0.06,16.28,2,2.8,0.93,0.31,0.371,0
RIVN,2025-01-16,14:34:00,2:30-4PM,long,1.16,14.26,1,2.2,0.66,0.81,-1.261,0
RIVN,2025-01-16,14:35:00,2:30-4PM,long,0.87,14.3,0,2.5,0.81,0.26,-1.199,0
RIVN,2025-01-17,14:31:00,2:30-4PM,long,1.59,15.1,2,7.0,1.34,1.04,-0.261,0
RIVN,2025-01-17,14:32:00,2:30-4PM,long,1.19,15.16,1,5.1,1.04,0.41,-0.098,0
RIVN,2025-01-24,14:30:00,2:30-4PM,long,0.78,12.79,2,16.0,0.47,0.2,0.304,0
RIVN,2025-01-27,09:36:00,9:30-11AM,long,-0.16,12.49,0,4.9,0.4,0.08,0.137,0
RIVN,2025-01-27,14:37:00,2:30-4PM,long,0.97,13.2,1,2.3,0.5,0.31,2.897,0
RIVN,2025-01-27,15:28:00,2:30-4PM,long,0.86,13.44,0,4.0,0.83,0.15,0.172,0
RIVN,2025-01-29,14:30:00,2:30-4PM,long,0.32,12.57,2,13.8,0.81,1.05,-0.199,0
RIVN,2025-01-31,14:30:00,2:30-4PM,long,0.63,12.68,2,15.0,0.72,0.84,-0.131,0
RIVN,2025-01-31,14:52:00,2:30-4PM,long,1.33,12.75,1,2.4,1.03,0.1,0.113,0
RIVN,2025-02-04,14:30:00,2:30-4PM,long,2.64,12.49,2,17.1,0.49,0.64,-0.169,1
RIVN,2025-02-04,14:31:00,2:30-4PM,long,1.1,12.68,1,6.2,0.64,1.52,-0.08,0
RIVN,2025-02-10,14:31:00,2:30-4PM,long,0.16,12.84,3,8.1,0.87,0.55,0.405,0
RIVN,2025-02-12,14:30:00,2:30-4PM,long,1.77,12.44,1,17.1,0.57,0.48,-0.192,0
RIVN,2025-02-12,14:31:00,2:30-4PM,long,1.28,12.5,0,3.9,0.48,0.48,-0.18,0
RIVN,2025-02-13,15:01:00,2:30-4PM,long,2.35,12.87,0,3.2,0.51,0.45,0.087,1
RIVN,2025-02-13,15:02:00,2:30-4PM,long,1.37,12.99,1,2.5,0.45,0.95,0.149,0
RIVN,2025-02-13,15:03:00,2:30-4PM,long,1.23,13.01,2,7.1,0.95,0.12,0.528,0
RIVN,2025-02-14,14:30:00,2:30-4PM,long,1.21,13.76,4,16.8,1.26,0.87,0.728,0
RIVN,2025-02-14,14:31:00,2:30-4PM,long,1.05,13.78,1,5.8,0.87,0.16,1.036,0
RIVN,2025-02-21,14:31:00,2:30-4PM,long,0.61,13.15,2,5.0,1.41,1.62,-0.102,0
RIVN,2025-02-25,14:33:00,2:30-4PM,long,0.95,12.07,2,2.1,0.42,0.84,0.471,0
RIVN,2025-02-26,14:38:00,2:30-4PM,long,1.7,11.77,0,2.7,0.77,0.38,0.186,0
RIVN,2025-02-28,14:35:00,2:30-4PM,long,2.59,11.58,2,2.1,1.01,0.56,-1.017,1
RIVN,2025-02-28,14:36:00,2:30-4PM,long,2.15,11.63,1,2.3,0.56,0.52,-0.947,1
RIVN,2025-03-03,14:30:00,2:30-4PM,long,0.73,12.26,4,18.7,1.33,0.83,0.341,0
RIVN,2025-03-21,14:56:00,2:30-4PM,long,0.97,11.29,0,2.6,0.42,0.18,0.228,0
RIVN,2025-04-01,14:35:00,2:30-4PM,long,2.7,12.94,1,2.2,0.47,1.01,0.098,1
RIVN,2025-05-09,14:58:00,2:30-4PM,long,1.07,14.54,1,2.0,0.66,0.38,0.459,0
RIVN,2025-06-04,15:10:00,2:30-4PM,long,0.18,14.18,0,2.6,0.57,0.21,-0.002,0
LCID,2025-01-03,14:31:00,2:30-4PM,long,3.2,3.09,2,6.4,2.31,0.85,-0.3,1
LCID,2025-01-03,14:32:00,2:30-4PM,long,2.73,3.12,1,3.8,0.85,0.81,-0.122,1
LCID,2025-01-03,14:33:00,2:30-4PM,long,1.91,3.14,2,6.6,0.81,0.77,0.415,0
LCID,2025-01-07,14:31:00,2:30-4PM,long,4.87,3.45,2,7.0,1.33,0.35,0.272,1
LCID,2025-01-07,14:37:00,2:30-4PM,long,3.39,3.5,2,4.5,0.86,0.61,1.143,1
LCID,2025-01-10,14:30:00,2:30-4PM,long,2.86,2.98,2,15.3,0.86,0.86,0.032,1
LCID,2025-01-14,14:33:00,2:30-4PM,long,0.99,3.13,2,2.2,0.64,1.13,0.272,0
LCID,2025-01-15,14:32:00,2:30-4PM,long,0.48,3.12,2,2.5,0.65,1.47,1.116,0
LCID,2025-01-23,14:31:00,2:30-4PM,long,0.36,2.73,3,5.9,1.12,0.56,0.765,0
LCID,2025-01-24,14:33:00,2:30-4PM,long,0.35,2.82,2,4.6,0.54,0.53,1.325,0
LCID,2025-02-04,14:30:00,2:30-4PM,long,1.92,2.86,3,18.2,1.43,0.35,0.653,0
LCID,2025-02-18,15:19:00,2:30-4PM,long,1.61,3.42,1,2.6,0.74,0.59,0.202,0
LCID,2025-02-18,15:20:00,2:30-4PM,long,1.45,3.44,1,3.6,0.59,0.44,0.31,0
LCID,2025-03-03,09:59:00,9:30-11AM,long,0.44,2.27,0,7.0,0.44,0.0,0.054,0
LCID,2025-03-04,14:36:00,2:30-4PM,long,0.0,2.12,2,2.4,1.44,0.71,-0.987,0
LCID,2025-03-05,14:39:00,2:30-4PM,long,0.69,2.18,1,3.4,0.7,1.16,-0.703,0
LCID,2025-04-01,14:51:00,2:30-4PM,long,1.15,2.6,0,2.1,0.79,0.48,0.109,0
LCID,2025-04-17,15:00:00,2:30-4PM,long,1.14,2.36,0,4.2,0.83,0.13,0.018,0
LCID,2025-05-01,15:17:00,2:30-4PM,long,0.0,2.62,0,3.4,0.58,0.48,0.034,0
NIO,2025-01-06,14:30:00,2:30-4PM,long,0.2,4.9,1,2.6,0.52,2.3,-0.046,0
NIO,2025-01-14,14:30:00,2:30-4PM,long,0.48,4.18,1,15.8,0.48,0.38,0.064,0
NIO,2025-01-27,14:30:00,2:30-4PM,long,0.57,4.39,3,17.6,1.04,0.59,0.237,0
NIO,2025-01-27,14:33:00,2:30-4PM,long,0.23,4.41,1,3.1,0.46,0.34,0.602,0
NIO,2025-01-28,15:27:00,2:30-4PM,long,0.26,4.29,0,4.0,0.59,0.21,0.116,0
NIO,2025-02-04,14:31:00,2:30-4PM,long,0.11,4.47,2,3.8,0.45,1.02,0.411,0
NIO,2025-02-14,14:30:00,2:30-4PM,long,3.06,4.42,2,16.8,1.03,0.46,0.188,1
NIO,2025-02-14,14:36:00,2:30-4PM,long,0.11,4.55,2,4.8,0.56,0.56,1.601,0
NIO,2025-02-19,14:30:00,2:30-4PM,long,0.9,4.46,2,16.6,0.8,0.56,0.117,0
NIO,2025-02-19,14:31:00,2:30-4PM,long,0.67,4.47,0,5.8,0.56,0.34,0.242,0
NIO,2025-02-19,15:24:00,2:30-4PM,long,0.2,4.51,0,5.2,0.81,0.41,0.061,0
NIO,2025-02-20,14:30:00,2:30-4PM,long,1.12,4.47,3,16.5,0.48,1.13,0.277,0
NIO,2025-02-26,14:43:00,2:30-4PM,long,3.51,4.56,3,5.1,1.01,0.66,0.782,1
NIO,2025-02-26,14:44:00,2:30-4PM,long,2.94,4.58,2,3.4,0.66,0.77,1.052,1
NIO,2025-02-26,14:45:00,2:30-4PM,long,2.28,4.62,2,2.2,0.77,0.65,1.302,1
NIO,2025-02-26,14:46:00,2:30-4PM,long,1.29,4.66,2,2.8,0.65,0.86,1.648,0
NIO,2025-02-27,14:31:00,2:30-4PM,long,2.3,4.81,2,5.4,1.6,0.82,-0.343,1
NIO,2025-02-27,14:34:00,2:30-4PM,long,0.82,4.88,1,2.0,0.47,1.04,0.105,0
NIO,2025-02-27,14:35:00,2:30-4PM,long,0.61,4.89,2,3.8,1.04,0.41,0.401,0
NIO,2025-02-27,15:26:00,2:30-4PM,long,3.22,4.97,1,2.3,0.41,0.66,0.215,1
NIO,2025-02-27,15:27:00,2:30-4PM,long,3.01,4.98,1,3.1,0.66,0.3,0.323,1
NIO,2025-03-07,14:31:00,2:30-4PM,long,3.25,4.31,0,3.7,0.7,0.23,-0.049,1
NIO,2025-03-07,14:41:00,2:30-4PM,long,2.03,4.38,1,3.3,0.46,0.25,0.507,1
NIO,2025-03-13,09:52:00,9:30-11AM,long,0.2,5.05,0,2.3,0.5,0.4,0.029,0
XPEV,2025-01-16,14:34:00,2:30-4PM,long,0.6,13.9,4,16.3,0.95,0.92,0.308,0
XPEV,2025-01-17,14:51:00,2:30-4PM,long,0.35,14.16,0,2.6,0.46,0.36,0.151,0
XPEV,2025-01-22,14:33:00,2:30-4PM,long,-0.1,14.84,0,7.9,0.82,0.07,-0.3,0
XPEV,2025-02-03,14:32:00,2:30-4PM,long,3.58,15.09,2,7.8,1.0,0.67,-0.223,1
XPEV,2025-02-03,15:24:00,2:30-4PM,long,0.51,15.78,1,3.1,0.83,0.19,0.342,0
XPEV,2025-02-04,14:30:00,2:30-4PM,long,2.14,16.83,2,15.1,0.73,0.9,-0.142,1
