sym,time,open,high,low,close,volume,trade_count,vwap
SPY,2026-03-02 08:49:00-05:00,679.25,679.25,679.25,679.25,60.0,1.0,679.25
SPY,2026-03-02 08:51:00-05:00,679.02,679.03,679.02,679.03,215.0,3.0,679.023243
SPY,2026-03-02 08:52:00-05:00,678.83,678.83,678.82,678.82,220.0,3.0,678.827273
SPY,2026-03-02 08:59:00-05:00,678.24,678.24,678.24,678.24,125.0,1.0,678.24
SPY,2026-03-02 09:01:00-05:00,678.21,678.21,678.21,678.21,155.0,2.0,678.21
SPY,2026-03-02 09:11:00-05:00,678.63,678.64,678.59,678.59,226.0,4.0,678.625556
SPY,2026-03-03 08:01:00-05:00,676.79,676.79,676.79,676.79,64.0,1.0,676.79
SPY,2026-03-03 08:09:00-05:00,676.49,676.49,676.43,676.43,466.0,4.0,676.461395
SPY,2026-03-03 08:13:00-05:00,676.03,676.03,676.03,676.03,100.0,1.0,676.03
SPY,2026-03-03 08:18:00-05:00,677.01,677.01,677.01,677.01,54.0,2.0,677.01
SPY,2026-03-03 08:23:00-05:00,676.95,676.95,676.58,676.58,335.0,3.0,676.722308
SPY,2026-03-03 08:24:00-05:00,676.29,676.29,676.29,676.29,136.0,3.0,676.29
SPY,2026-03-03 08:26:00-05:00,676.04,676.14,676.04,676.14,359.0,4.0,676.093492
SPY,2026-03-03 08:30:00-05:00,675.63,675.63,675.63,675.63,100.0,1.0,675.63
SPY,2026-03-03 08:32:00-05:00,675.11,675.11,675.11,675.11,133.0,1.0,675.11
SPY,2026-03-03 08:33:00-05:00,674.83,674.83,674.83,674.83,60.0,1.0,674.83
SPY,2026-03-03 08:34:00-05:00,675.3,675.3,675.3,675.3,105.0,2.0,675.3
SPY,2026-03-03 08:36:00-05:00,674.94,674.94,674.74,674.74,205.0,2.0,674.861951
SPY,2026-03-03 08:38:00-05:00,674.76,674.76,674.76,674.76,125.0,1.0,674.76
SPY,2026-03-03 08:39:00-05:00,674.87,675.03,674.87,675.03,924.0,7.0,674.981299
SPY,2026-03-03 08:46:00-05:00,674.6,674.6,674.4,674.4,225.0,2.0,674.488889
SPY,2026-03-03 08:47:00-05:00,674.43,674.43,674.43,674.43,358.0,3.0,674.43
SPY,2026-03-03 08:48:00-05:00,674.48,674.48,674.48,674.48,101.0,2.0,674.48
SPY,2026-03-03 08:52:00-05:00,674.15,674.15,673.76,673.76,749.0,6.0,674.036248
SPY,2026-03-03 08:53:00-05:00,674.67,674.67,674.67,674.67,125.0,1.0,674.67
SPY,2026-03-03 08:54:00-05:00,674.78,674.78,674.42,674.42,475.0,5.0,674.535263
SPY,2026-03-03 08:56:00-05:00,674.4,674.48,674.4,674.48,916.0,6.0,674.437085
SPY,2026-03-03 08:57:00-05:00,674.33,674.35,674.33,674.35,617.0,6.0,674.338377
SPY,2026-03-03 09:05:00-05:00,674.43,674.44,674.43,674.44,383.0,3.0,674.433473
SPY,2026-03-03 09:08:00-05:00,674.37,674.39,674.37,674.39,391.0,3.0,674.380205
SPY,2026-03-03 09:09:00-05:00,674.58,674.58,674.58,674.58,125.0,1.0,674.58
SPY,2026-03-03 09:12:00-05:00,673.87,673.87,673.87,673.87,133.0,1.0,673.87
SPY,2026-03-03 09:15:00-05:00,674.09,674.1,674.09,674.1,508.0,4.0,674.097382
SPY,2026-03-03 09:16:00-05:00,673.93,673.93,673.91,673.91,266.0,2.0,673.92
SPY,2026-03-03 09:17:00-05:00,673.84,673.84,673.84,673.84,133.0,1.0,673.84
SPY,2026-03-03 09:20:00-05:00,674.47,674.47,674.47,674.47,133.0,1.0,674.47
SPY,2026-03-04 08:05:00-05:00,681.27,681.27,681.27,681.27,100.0,1.0,681.27
SPY,2026-03-04 08:06:00-05:00,681.87,681.87,681.87,681.87,80.0,2.0,681.87
SPY,2026-03-04 08:09:00-05:00,682.23,682.32,682.23,682.32,140.0,3.0,682.270909
SPY,2026-03-04 08:10:00-05:00,683.25,683.26,682.83,682.83,410.0,3.0,683.180732
SPY,2026-03-04 08:14:00-05:00,682.85,682.85,682.83,682.83,200.0,2.0,682.84
SPY,2026-03-04 08:21:00-05:00,682.31,682.32,682.31,682.32,325.0,4.0,682.317627
SPY,2026-03-04 08:28:00-05:00,682.39,682.39,682.39,682.39,100.0,1.0,682.39
SPY,2026-03-04 08:29:00-05:00,682.47,682.47,682.47,682.47,110.0,2.0,682.47
SPY,2026-03-04 08:32:00-05:00,682.56,682.56,682.56,682.56,125.0,1.0,682.56
SPY,2026-03-04 08:34:00-05:00,682.4,682.4,682.4,682.4,200.0,3.0,682.4
SPY,2026-03-04 08:42:00-05:00,682.71,682.71,682.71,682.71,225.0,2.0,682.71
SPY,2026-03-04 08:43:00-05:00,682.97,683.06,682.97,683.06,200.0,4.0,683.015
SPY,2026-03-04 08:45:00-05:00,682.7,682.7,682.7,682.7,70.0,1.0,682.7
SPY,2026-03-04 08:54:00-05:00,682.86,682.86,682.86,682.86,130.0,2.0,682.86
SPY,2026-03-04 09:06:00-05:00,682.59,682.59,682.59,682.59,100.0,1.0,682.59
SPY,2026-03-04 09:17:00-05:00,682.83,682.83,682.83,682.83,40.0,1.0,682.83
SPY,2026-03-04 09:20:00-05:00,683.3,683.3,683.3,683.3,40.0,1.0,683.3
SPY,2026-03-05 08:13:00-05:00,683.68,683.7,683.68,683.7,440.0,4.0,683.695122
SPY,2026-03-05 08:16:00-05:00,683.9,683.9,683.9,683.9,100.0,1.0,683.9
SPY,2026-03-05 08:27:00-05:00,683.55,683.55,683.55,683.55,100.0,1.0,683.55
SPY,2026-03-05 08:28:00-05:00,683.72,683.76,683.72,683.74,280.0,3.0,683.741429
SPY,2026-03-05 08:32:00-05:00,683.02,683.02,683.02,683.02,80.0,1.0,683.02
SPY,2026-03-05 08:35:00-05:00,683.02,683.02,683.02,683.02,950.0,9.0,683.02
SPY,2026-03-05 08:52:00-05:00,683.46,683.46,683.46,683.46,40.0,1.0,683.46
SPY,2026-03-05 09:00:00-05:00,682.44,682.44,682.44,682.44,100.0,2.0,682.44
SPY,2026-03-05 09:02:00-05:00,682.29,682.29,682.29,682.29,100.0,2.0,682.29
SPY,2026-03-05 09:05:00-05:00,682.11,682.11,682.11,682.11,500.0,5.0,682.11
SPY,2026-03-05 09:10:00-05:00,682.23,682.23,682.23,682.23,210.0,1.0,682.23
SPY,2026-03-05 09:19:00-05:00,681.64,681.64,681.64,681.64,100.0,2.0,681.64
SPY,2026-03-05 09:20:00-05:00,681.54,681.54,681.54,681.54,100.0,2.0,681.54
SPY,2026-03-05 09:23:00-05:00,682.17,682.17,681.9,681.9,550.0,5.0,682.054286
SPY,2026-03-06 08:04:00-05:00,677.28,677.28,677.28,677.28,225.0,3.0,677.28
SPY,2026-03-06 08:05:00-05:00,677.28,677.28,677.28,677.28,155.0,2.0,677.28
SPY,2026-03-06 08:07:00-05:00,677.7,677.73,677.7,677.73,300.0,4.0,677.711111
SPY,2026-03-06 08:13:00-05:00,677.83,677.83,677.83,677.83,130.0,2.0,677.83
SPY,2026-03-06 08:28:00-05:00,678.33,678.33,678.33,678.33,100.0,1.0,678.33
SPY,2026-03-06 08:29:00-05:00,678.13,678.13,678.13,678.13,49.0,1.0,678.13
SPY,2026-03-06 08:30:00-05:00,675.81,676.04,675.36,675.43,1760.0,19.0,675.69448
SPY,2026-03-06 08:31:00-05:00,675.91,676.3,675.91,676.3,775.0,9.0,676.201223
SPY,2026-03-06 08:32:00-05:00,676.23,676.23,676.14,676.15,210.0,3.0,676.174762
SPY,2026-03-06 08:33:00-05:00,676.2,676.32,676.2,676.32,495.0,7.0,676.298824
SPY,2026-03-06 08:34:00-05:00,676.65,676.65,676.65,676.65,125.0,1.0,676.65
SPY,2026-03-06 08:35:00-05:00,677.07,677.28,676.81,676.81,1150.0,15.0,677.143398
SPY,2026-03-06 08:36:00-05:00,676.53,676.53,676.53,676.53,210.0,3.0,676.53
SPY,2026-03-06 08:38:00-05:00,676.11,676.29,675.96,675.96,855.0,14.0,676.081942
SPY,2026-03-06 08:41:00-05:00,675.0,675.0,675.0,675.0,40.0,1.0,675.0
SPY,2026-03-06 08:45:00-05:00,674.06,674.06,674.06,674.06,70.0,1.0,674.06
SPY,2026-03-06 08:46:00-05:00,674.0,674.0,674.0,674.0,160.0,2.0,674.0
SPY,2026-03-06 08:52:00-05:00,673.07,673.77,673.07,673.77,140.0,2.0,673.27
SPY,2026-03-06 08:59:00-05:00,672.95,672.95,672.95,672.95,40.0,1.0,672.95
SPY,2026-03-06 09:02:00-05:00,672.96,672.96,672.96,672.96,70.0,1.0,672.96
SPY,2026-03-06 09:09:00-05:00,672.06,672.06,672.06,672.06,225.0,3.0,672.06
SPY,2026-03-06 09:14:00-05:00,672.54,672.54,672.54,672.54,100.0,2.0,672.54
SPY,2026-03-06 09:21:00-05:00,672.72,672.72,672.72,672.72,70.0,1.0,672.72
SPY,2026-03-06 09:23:00-05:00,673.05,673.05,672.93,672.93,255.0,4.0,673.006923
SPY,2026-03-09 08:06:00-04:00,666.31,666.31,666.31,666.31,130.0,2.0,666.31
SPY,2026-03-09 08:16:00-04:00,666.63,666.63,666.61,666.61,570.0,2.0,666.627544
SPY,2026-03-09 08:24:00-04:00,666.92,667.0,666.92,667.0,149.0,2.0,666.962416
SPY,2026-03-09 08:29:00-04:00,666.88,667.23,666.88,667.21,270.0,4.0,667.12963
SPY,2026-03-09 08:31:00-04:00,666.93,666.93,666.93,666.93,100.0,2.0,666.93
SPY,2026-03-09 08:32:00-04:00,666.54,666.54,666.54,666.54,110.0,2.0,666.54
SPY,2026-03-09 08:43:00-04:00,665.05,665.05,665.01,665.01,380.0,3.0,665.022895
SPY,2026-03-09 08:48:00-04:00,665.12,665.12,665.1,665.1,140.0,3.0,665.113333
SPY,2026-03-09 08:49:00-04:00,665.07,665.07,664.95,664.95,120.0,2.0,664.99
SPY,2026-03-09 08:51:00-04:00,664.92,664.92,664.92,664.92,520.0,2.0,664.92
SPY,2026-03-09 08:57:00-04:00,664.93,664.95,664.93,664.95,160.0,3.0,664.94
SPY,2026-03-09 08:58:00-04:00,665.02,665.02,665.02,665.02,60.0,1.0,665.02
SPY,2026-03-09 08:59:00-04:00,665.19,665.19,665.19,665.19,600.0,3.0,665.19
SPY,2026-03-09 09:05:00-04:00,665.95,665.95,665.95,665.95,70.0,1.0,665.95
SPY,2026-03-09 09:07:00-04:00,665.52,665.52,665.52,665.52,70.0,1.0,665.52
SPY,2026-03-09 09:13:00-04:00,666.25,666.25,666.25,666.25,70.0,1.0,666.25
SPY,2026-03-09 09:18:00-04:00,666.22,666.22,666.22,666.22,70.0,1.0,666.22
SPY,2026-03-09 09:20:00-04:00,665.94,665.94,665.94,665.94,70.0,1.0,665.94
SPY,2026-03-09 09:21:00-04:00,666.09,666.1,666.09,666.1,140.0,2.0,666.095
SPY,2026-03-10 08:01:00-04:00,676.77,676.77,676.77,676.77,100.0,1.0,676.77
SPY,2026-03-10 08:03:00-04:00,676.4,676.4,676.4,676.4,100.0,1.0,676.4
SPY,2026-03-10 08:05:00-04:00,676.1,676.1,676.1,676.1,250.0,1.0,676.1
SPY,2026-03-10 08:06:00-04:00,676.05,676.05,676.05,676.05,100.0,1.0,676.05
SPY,2026-03-10 08:07:00-04:00,675.71,675.71,675.71,675.71,160.0,1.0,675.71
SPY,2026-03-10 08:08:00-04:00,675.8,675.97,675.8,675.97,260.0,2.0,675.865385
SPY,2026-03-10 08:10:00-04:00,675.53,675.53,675.53,675.53,282.0,3.0,675.53
SPY,2026-03-10 08:18:00-04:00,675.95,675.95,675.95,675.95,250.0,1.0,675.95
SPY,2026-03-10 08:27:00-04:00,676.21,676.21,676.21,676.21,95.0,1.0,676.21
SPY,2026-03-10 08:31:00-04:00,675.19,675.3,675.19,675.29,600.0,5.0,675.248246
SPY,2026-03-10 08:42:00-04:00,676.59,676.59,676.59,676.59,335.0,2.0,676.59
SPY,2026-03-10 09:23:00-04:00,677.42,677.43,677.42,677.43,615.0,4.0,677.425726
SPY,2026-03-10 09:24:00-04:00,677.79,677.79,677.79,677.79,155.0,2.0,677.79
SPY,2026-03-11 08:09:00-04:00,676.07,676.07,676.07,676.07,100.0,1.0,676.07
SPY,2026-03-11 08:12:00-04:00,676.4,676.4,676.4,676.4,100.0,1.0,676.4
SPY,2026-03-11 08:18:00-04:00,676.66,676.66,676.5,676.5,440.0,6.0,676.586341
SPY,2026-03-11 08:19:00-04:00,676.54,676.7,676.54,676.7,320.0,7.0,676.641852
SPY,2026-03-11 08:29:00-04:00,677.24,677.24,677.22,677.22,180.0,2.0,677.231111
SPY,2026-03-11 08:31:00-04:00,676.91,676.91,676.91,676.91,40.0,1.0,676.91
SPY,2026-03-11 08:33:00-04:00,675.97,675.97,675.97,675.97,70.0,1.0,675.97
SPY,2026-03-11 08:34:00-04:00,675.83,675.83,675.73,675.73,270.0,3.0,675.767037
SPY,2026-03-11 08:35:00-04:00,675.85,675.85,675.85,675.85,100.0,2.0,675.85
SPY,2026-03-11 08:57:00-04:00,675.35,675.35,675.35,675.35,91.0,2.0,675.35
SPY,2026-03-11 09:00:00-04:00,675.8,675.8,675.8,675.8,70.0,1.0,675.8
SPY,2026-03-11 09:04:00-04:00,676.09,676.09,676.09,676.09,70.0,1.0,676.09
SPY,2026-03-11 09:11:00-04:00,675.86,675.86,675.86,675.86,81.0,2.0,675.86
SPY,2026-03-11 09:24:00-04:00,676.94,676.94,676.94,676.94,70.0,1.0,676.94
SPY,2026-03-12 08:02:00-04:00,672.25,672.25,672.25,672.25,100.0,1.0,672.25
SPY,2026-03-12 08:03:00-04:00,672.31,672.31,672.31,672.31,100.0,1.0,672.31
SPY,2026-03-12 08:07:00-04:00,671.49,671.51,671.48,671.51,260.0,3.0,671.494615
SPY,2026-03-12 08:13:00-04:00,672.2,672.2,672.2,672.2,40.0,1.0,672.2
SPY,2026-03-12 08:17:00-04:00,671.85,671.92,671.85,671.92,450.0,5.0,671.901905
SPY,2026-03-12 08:19:00-04:00,672.02,672.02,672.02,672.02,80.0,3.0,672.02
SPY,2026-03-12 08:22:00-04:00,671.81,671.81,671.81,671.81,230.0,2.0,671.81
SPY,2026-03-12 08:25:00-04:00,672.11,672.17,672.11,672.17,400.0,3.0,672.1325
SPY,2026-03-12 08:26:00-04:00,672.17,672.17,672.17,672.17,200.0,1.0,672.17
SPY,2026-03-12 08:28:00-04:00,672.29,672.29,672.29,672.29,75.0,1.0,672.29
SPY,2026-03-12 08:30:00-04:00,672.14,672.24,672.14,672.24,380.0,3.0,672.168947
SPY,2026-03-12 08:33:00-04:00,671.95,671.95,671.95,671.95,130.0,2.0,671.95
SPY,2026-03-12 08:36:00-04:00,671.78,671.78,671.78,671.78,100.0,1.0,671.78
SPY,2026-03-12 08:40:00-04:00,671.46,671.46,671.46,671.46,40.0,1.0,671.46
SPY,2026-03-12 09:10:00-04:00,672.23,672.23,672.23,672.23,200.0,1.0,672.23
SPY,2026-03-12 09:15:00-04:00,671.15,671.15,671.15,671.15,60.0,1.0,671.15
SPY,2026-03-12 09:20:00-04:00,671.06,671.06,671.06,671.06,200.0,1.0,671.06
SPY,2026-03-12 09:21:00-04:00,670.65,670.65,670.65,670.65,110.0,2.0,670.65
SPY,2026-03-13 08:03:00-04:00,669.53,669.53,669.53,669.53,102.0,3.0,669.53
SPY,2026-03-13 08:07:00-04:00,668.78,668.78,668.78,668.78,100.0,1.0,668.78
SPY,2026-03-13 08:13:00-04:00,668.58,668.58,668.58,668.58,40.0,1.0,668.58
SPY,2026-03-13 08:15:00-04:00,668.9,668.9,668.9,668.9,100.0,2.0,668.9
SPY,2026-03-13 08:20:00-04:00,668.48,668.48,668.48,668.48,100.0,1.0,668.48
SPY,2026-03-13 08:30:00-04:00,668.73,669.48,668.73,669.48,405.0,4.0,669.276
SPY,2026-03-13 08:32:00-04:00,669.33,669.33,669.33,669.33,130.0,2.0,669.33
SPY,2026-03-13 08:33:00-04:00,669.31,669.31,669.31,669.31,150.0,8.0,669.31
SPY,2026-03-13 08:35:00-04:00,669.11,669.11,669.11,669.11,100.0,1.0,669.11
SPY,2026-03-13 08:52:00-04:00,669.51,669.6,669.51,669.6,310.0,4.0,669.555
SPY,2026-03-13 09:16:00-04:00,669.39,669.39,669.39,669.39,155.0,2.0,669.39
SPY,2026-03-13 09:24:00-04:00,669.78,669.78,669.78,669.78,155.0,2.0,669.78
SPY,2026-03-16 08:07:00-04:00,667.77,667.77,667.77,667.77,100.0,2.0,667.77
SPY,2026-03-16 08:08:00-04:00,667.7,667.7,667.7,667.7,100.0,1.0,667.7
SPY,2026-03-16 08:09:00-04:00,667.78,667.78,667.77,667.77,200.0,3.0,667.777353
SPY,2026-03-16 08:10:00-04:00,667.84,667.84,667.84,667.84,100.0,1.0,667.84
SPY,2026-03-16 08:12:00-04:00,668.35,668.38,668.35,668.38,225.0,2.0,668.363333
SPY,2026-03-16 08:16:00-04:00,668.49,668.49,668.49,668.49,500.0,8.0,668.49
SPY,2026-03-16 08:17:00-04:00,668.45,668.45,668.44,668.44,225.0,2.0,668.444444
SPY,2026-03-16 08:18:00-04:00,668.53,668.65,668.53,668.65,1030.0,10.0,668.562
SPY,2026-03-16 08:22:00-04:00,668.33,668.33,668.33,668.33,100.0,1.0,668.33
SPY,2026-03-16 08:31:00-04:00,668.42,668.42,668.42,668.42,290.0,3.0,668.42
SPY,2026-03-16 09:20:00-04:00,668.16,668.16,668.16,668.16,155.0,2.0,668.16
SPY,2026-03-17 08:09:00-04:00,669.42,669.42,669.42,669.42,110.0,2.0,669.42
SPY,2026-03-17 08:10:00-04:00,669.42,669.42,669.41,669.41,280.0,4.0,669.416154
SPY,2026-03-17 08:15:00-04:00,669.66,669.81,669.66,669.81,205.0,4.0,669.76
SPY,2026-03-17 08:20:00-04:00,670.11,670.11,670.11,670.11,125.0,3.0,670.11
SPY,2026-03-17 08:21:00-04:00,669.97,669.97,669.93,669.93,315.0,5.0,669.951538
SPY,2026-03-17 08:26:00-04:00,670.17,670.18,670.17,670.18,280.0,3.0,670.177143
SPY,2026-03-17 08:27:00-04:00,670.12,670.12,670.12,670.12,80.0,1.0,670.12
SPY,2026-03-17 08:36:00-04:00,670.6,670.75,670.6,670.75,410.0,6.0,670.695556
SPY,2026-03-17 09:07:00-04:00,671.38,671.38,671.38,671.38,50.0,1.0,671.38
SPY,2026-03-17 09:12:00-04:00,671.64,671.65,671.64,671.65,697.0,4.0,671.644033
SPY,2026-03-17 09:22:00-04:00,672.09,672.09,672.09,672.09,110.0,2.0,672.09
SPY,2026-03-18 08:04:00-04:00,672.1,672.1,672.1,672.1,80.0,1.0,672.1
SPY,2026-03-18 08:10:00-04:00,671.74,671.74,671.74,671.74,100.0,1.0,671.74
SPY,2026-03-18 08:16:00-04:00,671.27,671.27,671.27,671.27,80.0,1.0,671.27
SPY,2026-03-18 08:18:00-04:00,671.04,671.04,670.93,670.93,310.0,4.0,670.972857
SPY,2026-03-18 08:19:00-04:00,670.69,670.69,670.67,670.67,300.0,3.0,670.676667
SPY,2026-03-18 08:20:00-04:00,670.68,670.68,670.68,670.68,80.0,1.0,670.68
SPY,2026-03-18 08:22:00-04:00,670.8,670.85,670.63,670.63,348.0,6.0,670.7724
SPY,2026-03-18 08:28:00-04:00,670.78,671.0,670.78,671.0,300.0,3.0,670.92
SPY,2026-03-18 08:29:00-04:00,671.28,671.3,671.28,671.28,300.0,3.0,671.286667
SPY,2026-03-18 08:30:00-04:00,670.65,670.87,670.37,670.37,880.0,9.0,670.524186
SPY,2026-03-18 08:31:00-04:00,670.11,670.11,669.69,669.69,404.0,7.0,669.870351
SPY,2026-03-18 08:32:00-04:00,669.71,669.71,669.34,669.34,630.0,7.0,669.535
SPY,2026-03-18 08:33:00-04:00,669.19,669.19,669.14,669.14,318.0,4.0,669.161429
SPY,2026-03-18 08:34:00-04:00,669.43,669.43,669.2,669.2,340.0,5.0,669.286667
SPY,2026-03-18 08:35:00-04:00,669.5,669.6,669.47,669.6,240.0,3.0,669.504167
SPY,2026-03-18 08:36:00-04:00,669.39,669.39,669.35,669.35,204.0,5.0,669.367778
SPY,2026-03-18 08:37:00-04:00,669.46,669.57,669.31,669.57,490.0,6.0,669.46
SPY,2026-03-18 08:42:00-04:00,669.12,669.12,669.12,669.12,120.0,3.0,669.12
SPY,2026-03-18 08:45:00-04:00,668.34,668.34,668.32,668.32,190.0,3.0,668.33
SPY,2026-03-18 08:59:00-04:00,667.33,667.33,667.33,667.33,80.0,1.0,667.33
SPY,2026-03-18 09:00:00-04:00,667.39,667.39,667.39,667.39,80.0,1.0,667.39
SPY,2026-03-18 09:01:00-04:00,667.38,667.38,667.2,667.2,220.0,4.0,667.29
SPY,2026-03-18 09:08:00-04:00,667.71,667.71,667.71,667.71,50.0,1.0,667.71
SPY,2026-03-19 08:02:00-04:00,658.86,658.86,658.86,658.86,120.0,2.0,658.86
SPY,2026-03-19 08:10:00-04:00,659.59,659.59,659.59,659.59,83.0,2.0,659.59
SPY,2026-03-19 08:14:00-04:00,658.99,658.99,658.99,658.99,130.0,2.0,658.99
SPY,2026-03-19 08:25:00-04:00,658.03,658.03,658.03,658.03,110.0,2.0,658.03
SPY,2026-03-19 08:30:00-04:00,657.8,657.83,657.8,657.83,423.0,6.0,657.810554
SPY,2026-03-19 08:31:00-04:00,657.09,657.09,657.09,657.09,110.0,2.0,657.09
SPY,2026-03-19 08:32:00-04:00,657.78,657.78,657.78,657.78,85.0,2.0,657.78
SPY,2026-03-19 08:33:00-04:00,658.05,658.09,658.05,658.09,510.0,7.0,658.063333
SPY,2026-03-19 08:34:00-04:00,657.99,657.99,657.99,657.99,85.0,2.0,657.99
SPY,2026-03-19 08:54:00-04:00,657.09,657.09,657.09,657.09,140.0,3.0,657.09
SPY,2026-03-19 09:05:00-04:00,656.52,656.52,656.52,656.52,170.0,4.0,656.52
SPY,2026-03-19 09:08:00-04:00,656.43,656.43,656.43,656.43,110.0,2.0,656.43
SPY,2026-03-20 08:00:00-04:00,656.14,656.14,656.14,656.14,40.0,1.0,656.14
SPY,2026-03-20 08:01:00-04:00,655.6,655.6,655.6,655.6,100.0,1.0,655.6
SPY,2026-03-20 08:05:00-04:00,655.9,655.9,655.9,655.9,100.0,1.0,655.9
SPY,2026-03-20 08:06:00-04:00,655.9,655.9,655.9,655.9,100.0,1.0,655.9
SPY,2026-03-20 08:07:00-04:00,656.08,656.19,656.08,656.19,280.0,4.0,656.146
SPY,2026-03-20 08:10:00-04:00,656.82,656.86,656.81,656.86,635.0,9.0,656.835248
SPY,2026-03-20 08:11:00-04:00,656.87,656.87,656.63,656.63,300.0,3.0,656.786667
SPY,2026-03-20 08:15:00-04:00,656.21,656.21,656.21,656.21,125.0,2.0,656.21
SPY,2026-03-20 08:40:00-04:00,655.72,655.72,655.71,655.71,205.0,2.0,655.716098
SPY,2026-03-20 08:41:00-04:00,655.66,655.66,655.66,655.66,125.0,1.0,655.66
SPY,2026-03-20 08:50:00-04:00,656.34,656.34,656.34,656.34,80.0,1.0,656.34
SPY,2026-03-20 09:05:00-04:00,656.22,656.22,656.22,656.22,40.0,1.0,656.22
SPY,2026-03-20 09:22:00-04:00,656.37,656.37,656.37,656.37,40.0,1.0,656.37
SPY,2026-03-23 08:00:00-04:00,655.52,655.52,655.52,655.52,50.0,1.0,655.52
SPY,2026-03-23 08:01:00-04:00,655.36,655.36,655.36,655.36,100.0,1.0,655.36
SPY,2026-03-23 08:03:00-04:00,656.02,656.56,656.02,656.51,928.0,8.0,656.368372
SPY,2026-03-23 08:05:00-04:00,656.18,656.18,656.18,656.18,100.0,1.0,656.18
SPY,2026-03-23 08:08:00-04:00,656.59,656.59,656.59,656.59,230.0,5.0,656.59
SPY,2026-03-23 08:09:00-04:00,657.12,658.06,657.12,658.06,460.0,4.0,657.699565
SPY,2026-03-23 08:16:00-04:00,657.57,657.6,657.57,657.6,390.0,4.0,657.587222
SPY,2026-03-23 08:17:00-04:00,658.07,658.61,658.07,658.61,725.0,8.0,658.494286
SPY,2026-03-23 08:19:00-04:00,659.32,659.32,659.32,659.32,130.0,2.0,659.32
SPY,2026-03-23 08:21:00-04:00,659.5,659.6,659.41,659.6,1070.0,13.0,659.493478
SPY,2026-03-23 08:27:00-04:00,659.02,659.02,659.02,659.02,100.0,1.0,659.02
SPY,2026-03-23 08:28:00-04:00,659.23,659.23,659.23,659.23,100.0,1.0,659.23
SPY,2026-03-23 08:29:00-04:00,658.84,658.84,658.84,658.84,100.0,1.0,658.84
SPY,2026-03-23 08:30:00-04:00,658.53,658.53,658.53,658.53,130.0,2.0,658.53
SPY,2026-03-24 08:02:00-04:00,655.02,655.02,655.02,655.02,100.0,1.0,655.02
SPY,2026-03-24 08:11:00-04:00,653.74,653.79,653.74,653.79,300.0,3.0,653.761667
SPY,2026-03-24 08:14:00-04:00,654.15,654.15,654.15,654.15,100.0,1.0,654.15
SPY,2026-03-24 08:22:00-04:00,653.86,653.86,653.86,653.86,156.0,2.0,653.86
SPY,2026-03-24 08:23:00-04:00,653.76,653.76,653.75,653.75,261.0,3.0,653.756522
SPY,2026-03-24 08:26:00-04:00,654.44,654.54,654.44,654.54,90.0,2.0,654.495556
SPY,2026-03-24 08:29:00-04:00,654.26,654.26,654.25,654.25,236.0,3.0,654.253902
SPY,2026-03-24 08:32:00-04:00,653.78,653.78,653.65,653.65,486.0,5.0,653.742088
SPY,2026-03-24 08:34:00-04:00,653.09,653.1,653.09,653.1,230.0,2.0,653.096522
SPY,2026-03-24 08:35:00-04:00,653.03,653.03,653.03,653.03,40.0,1.0,653.03
SPY,2026-03-24 08:36:00-04:00,653.16,653.17,653.16,653.17,200.0,2.0,653.1625
SPY,2026-03-24 09:06:00-04:00,652.27,652.27,652.26,652.26,275.0,2.0,652.264545
SPY,2026-03-24 09:07:00-04:00,651.83,651.83,651.83,651.83,80.0,1.0,651.83
SPY,2026-03-24 09:08:00-04:00,651.53,651.53,651.53,651.53,80.0,2.0,651.53
SPY,2026-03-24 09:09:00-04:00,651.0,651.0,651.0,651.0,150.0,1.0,651.0
SPY,2026-03-24 09:12:00-04:00,651.8,651.8,651.8,651.8,80.0,1.0,651.8
SPY,2026-03-24 09:20:00-04:00,651.32,651.32,651.32,651.32,80.0,1.0,651.32
SPY,2026-03-24 09:21:00-04:00,651.39,651.39,651.39,651.39,150.0,1.0,651.39
SPY,2026-03-25 08:00:00-04:00,659.97,659.99,659.96,659.96,305.0,5.0,659.973704
SPY,2026-03-25 08:04:00-04:00,659.78,659.78,659.72,659.78,845.0,8.0,659.744268
SPY,2026-03-25 08:05:00-04:00,659.68,659.68,659.68,659.68,100.0,1.0,659.68
SPY,2026-03-25 08:06:00-04:00,660.04,660.05,660.04,660.05,100.0,3.0,660.045
SPY,2026-03-25 08:09:00-04:00,660.14,660.14,660.14,660.14,80.0,1.0,660.14
SPY,2026-03-25 08:10:00-04:00,660.06,660.06,660.06,660.06,100.0,1.0,660.06
SPY,2026-03-25 08:12:00-04:00,660.15,660.15,660.15,660.15,100.0,1.0,660.15
SPY,2026-03-25 08:15:00-04:00,659.81,659.81,659.81,659.81,100.0,1.0,659.81
SPY,2026-03-25 08:16:00-04:00,659.33,659.33,658.77,658.77,300.0,3.0,658.956667
SPY,2026-03-25 08:17:00-04:00,658.45,658.61,658.06,658.06,1302.0,12.0,658.319163
SPY,2026-03-25 08:18:00-04:00,658.03,658.34,657.78,657.78,930.0,9.0,658.057957
SPY,2026-03-25 08:19:00-04:00,658.11,658.43,658.0,658.42,330.0,5.0,658.178333
SPY,2026-03-25 08:20:00-04:00,658.14,658.46,658.14,658.46,790.0,9.0,658.327123
SPY,2026-03-25 08:21:00-04:00,658.56,658.66,658.56,658.63,240.0,4.0,658.612885
