sym,time,open,high,low,close,volume,trade_count,vwap
QQQ,2026-03-02 09:02:00-05:00,598.12,598.12,598.06,598.06,116.0,5.0,598.082222
QQQ,2026-03-02 09:05:00-05:00,598.49,598.49,598.49,598.49,80.0,1.0,598.49
QQQ,2026-03-02 09:09:00-05:00,598.8,598.8,598.8,598.8,45.0,2.0,598.8
QQQ,2026-03-02 09:15:00-05:00,598.59,598.59,598.59,598.59,40.0,1.0,598.59
QQQ,2026-03-03 08:16:00-05:00,596.52,596.52,596.52,596.52,50.0,1.0,596.52
QQQ,2026-03-03 08:23:00-05:00,596.75,596.75,596.67,596.67,423.0,4.0,596.710757
QQQ,2026-03-03 08:26:00-05:00,596.18,596.18,596.17,596.17,173.0,2.0,596.173468
QQQ,2026-03-03 08:28:00-05:00,595.94,595.94,595.9,595.9,173.0,2.0,595.930751
QQQ,2026-03-03 08:29:00-05:00,596.17,596.17,596.17,596.17,144.0,1.0,596.17
QQQ,2026-03-03 08:30:00-05:00,596.22,596.22,596.22,596.22,60.0,1.0,596.22
QQQ,2026-03-03 08:38:00-05:00,595.21,595.23,595.21,595.23,503.0,5.0,595.221392
QQQ,2026-03-03 08:54:00-05:00,594.8,594.8,594.78,594.78,483.0,5.0,594.791925
QQQ,2026-03-03 08:56:00-05:00,595.04,595.11,595.04,595.11,513.0,6.0,595.064172
QQQ,2026-03-03 08:57:00-05:00,595.04,595.06,595.04,595.06,510.0,6.0,595.050196
QQQ,2026-03-03 08:59:00-05:00,595.4,595.4,595.4,595.4,40.0,1.0,595.4
QQQ,2026-03-03 09:05:00-05:00,594.96,595.01,594.96,595.01,140.0,2.0,594.974286
QQQ,2026-03-03 09:06:00-05:00,595.54,595.54,595.54,595.54,40.0,1.0,595.54
QQQ,2026-03-03 09:11:00-05:00,594.74,594.74,594.74,594.74,60.0,1.0,594.74
QQQ,2026-03-03 09:19:00-05:00,595.63,595.63,595.63,595.63,100.0,1.0,595.63
QQQ,2026-03-03 09:22:00-05:00,595.93,596.14,595.93,596.14,1086.0,10.0,596.01651
QQQ,2026-03-03 09:23:00-05:00,596.07,596.07,595.97,595.98,336.0,5.0,595.988036
QQQ,2026-03-04 08:24:00-05:00,604.48,604.48,604.48,604.48,40.0,1.0,604.48
QQQ,2026-03-04 08:29:00-05:00,604.86,604.96,604.86,604.96,410.0,4.0,604.899634
QQQ,2026-03-04 08:37:00-05:00,604.5,604.51,604.5,604.51,250.0,2.0,604.505
QQQ,2026-03-04 08:39:00-05:00,604.83,604.83,604.83,604.83,50.0,1.0,604.83
QQQ,2026-03-04 08:42:00-05:00,605.18,605.18,605.18,605.18,60.0,1.0,605.18
QQQ,2026-03-04 08:43:00-05:00,605.22,605.22,605.22,605.22,125.0,1.0,605.22
QQQ,2026-03-04 08:47:00-05:00,605.48,605.48,605.48,605.48,40.0,1.0,605.48
QQQ,2026-03-04 08:50:00-05:00,605.55,605.55,605.55,605.55,160.0,2.0,605.55
QQQ,2026-03-04 08:51:00-05:00,605.41,605.41,605.41,605.41,80.0,1.0,605.41
QQQ,2026-03-04 08:54:00-05:00,605.1,605.1,605.1,605.1,125.0,1.0,605.1
QQQ,2026-03-04 08:58:00-05:00,605.04,605.04,605.04,605.04,125.0,1.0,605.04
QQQ,2026-03-04 09:05:00-05:00,604.76,604.76,604.76,604.76,60.0,1.0,604.76
QQQ,2026-03-04 09:06:00-05:00,604.99,604.99,604.99,604.99,125.0,1.0,604.99
QQQ,2026-03-04 09:07:00-05:00,605.34,605.35,605.34,605.35,185.0,2.0,605.346757
QQQ,2026-03-04 09:08:00-05:00,604.49,604.49,604.49,604.49,60.0,1.0,604.49
QQQ,2026-03-04 09:18:00-05:00,605.0,605.04,605.0,605.04,470.0,5.0,605.019362
QQQ,2026-03-05 08:01:00-05:00,609.34,609.34,609.34,609.34,60.0,1.0,609.34
QQQ,2026-03-05 08:05:00-05:00,608.53,608.53,608.53,608.53,60.0,1.0,608.53
QQQ,2026-03-05 08:18:00-05:00,608.86,608.86,608.85,608.85,180.0,3.0,608.853333
QQQ,2026-03-05 08:22:00-05:00,608.88,608.88,608.88,608.88,60.0,1.0,608.88
QQQ,2026-03-05 08:33:00-05:00,608.8,608.8,608.8,608.8,40.0,1.0,608.8
QQQ,2026-03-05 08:36:00-05:00,607.73,607.73,607.72,607.72,185.0,2.0,607.726757
QQQ,2026-03-05 08:58:00-05:00,607.62,607.62,607.61,607.61,185.0,2.0,607.613243
QQQ,2026-03-05 09:00:00-05:00,607.78,607.78,607.77,607.77,240.0,4.0,607.7725
QQQ,2026-03-05 09:02:00-05:00,607.49,607.5,607.49,607.5,185.0,2.0,607.493243
QQQ,2026-03-05 09:03:00-05:00,607.74,607.74,607.74,607.74,60.0,1.0,607.74
QQQ,2026-03-05 09:10:00-05:00,607.74,607.74,607.74,607.74,60.0,1.0,607.74
QQQ,2026-03-05 09:14:00-05:00,607.41,607.41,607.41,607.41,60.0,1.0,607.41
QQQ,2026-03-05 09:15:00-05:00,607.49,607.49,607.49,607.49,125.0,1.0,607.49
QQQ,2026-03-05 09:17:00-05:00,607.09,607.09,607.09,607.09,60.0,1.0,607.09
QQQ,2026-03-05 09:19:00-05:00,606.99,607.03,606.99,607.03,180.0,3.0,607.003333
QQQ,2026-03-06 08:05:00-05:00,604.01,604.01,603.99,603.99,506.0,5.0,604.000526
QQQ,2026-03-06 08:06:00-05:00,604.24,604.26,604.24,604.26,540.0,5.0,604.249804
QQQ,2026-03-06 08:07:00-05:00,604.33,604.33,604.33,604.33,230.0,2.0,604.33
QQQ,2026-03-06 08:19:00-05:00,604.27,604.27,604.27,604.27,61.0,2.0,604.27
QQQ,2026-03-06 08:21:00-05:00,604.3,604.3,604.3,604.3,200.0,1.0,604.3
QQQ,2026-03-06 08:30:00-05:00,602.69,602.88,602.69,602.86,979.0,11.0,602.769012
QQQ,2026-03-06 08:31:00-05:00,603.11,603.13,603.1,603.1,658.0,11.0,603.115962
QQQ,2026-03-06 08:32:00-05:00,602.86,602.86,602.86,602.86,110.0,3.0,602.86
QQQ,2026-03-06 08:35:00-05:00,603.86,604.15,603.86,604.09,720.0,6.0,603.978261
QQQ,2026-03-06 08:37:00-05:00,603.33,603.33,603.33,603.33,70.0,2.0,603.33
QQQ,2026-03-06 08:38:00-05:00,602.74,602.74,602.74,602.74,120.0,3.0,602.74
QQQ,2026-03-06 08:42:00-05:00,601.89,601.89,601.89,601.89,120.0,1.0,601.89
QQQ,2026-03-06 08:48:00-05:00,600.07,600.5,600.07,600.46,840.0,12.0,600.331575
QQQ,2026-03-06 08:55:00-05:00,599.91,599.92,599.91,599.92,185.0,2.0,599.913243
QQQ,2026-03-06 08:56:00-05:00,599.22,599.22,599.22,599.22,156.0,3.0,599.22
QQQ,2026-03-06 08:58:00-05:00,599.41,599.41,599.41,599.41,60.0,1.0,599.41
QQQ,2026-03-06 09:00:00-05:00,599.07,599.08,599.07,599.08,160.0,2.0,599.075
QQQ,2026-03-06 09:02:00-05:00,599.74,599.77,599.74,599.77,410.0,4.0,599.759512
QQQ,2026-03-06 09:06:00-05:00,599.4,599.4,599.37,599.37,280.0,3.0,599.385
QQQ,2026-03-06 09:10:00-05:00,598.81,598.81,598.72,598.72,465.0,6.0,598.746452
QQQ,2026-03-06 09:14:00-05:00,599.22,599.28,599.22,599.28,250.0,2.0,599.25
QQQ,2026-03-09 08:17:00-04:00,594.52,594.52,594.52,594.52,40.0,1.0,594.52
QQQ,2026-03-09 08:27:00-04:00,594.38,594.38,594.38,594.38,80.0,2.0,594.38
QQQ,2026-03-09 08:56:00-04:00,592.73,592.73,592.73,592.73,70.0,2.0,592.73
QQQ,2026-03-09 09:01:00-04:00,593.06,593.06,593.06,593.06,160.0,1.0,593.06
QQQ,2026-03-09 09:02:00-04:00,593.15,593.15,593.15,593.15,60.0,1.0,593.15
QQQ,2026-03-09 09:20:00-04:00,593.78,593.78,593.75,593.75,253.0,3.0,593.762372
QQQ,2026-03-10 08:07:00-04:00,606.48,606.48,606.47,606.47,483.0,3.0,606.472484
QQQ,2026-03-10 08:38:00-04:00,606.79,606.79,606.79,606.79,40.0,1.0,606.79
QQQ,2026-03-10 08:47:00-04:00,607.49,607.49,607.49,607.49,40.0,1.0,607.49
QQQ,2026-03-10 08:53:00-04:00,607.89,607.89,607.89,607.89,40.0,1.0,607.89
QQQ,2026-03-10 08:54:00-04:00,607.82,607.83,607.82,607.83,200.0,2.0,607.826
QQQ,2026-03-10 08:57:00-04:00,607.32,607.32,607.32,607.32,150.0,3.0,607.32
QQQ,2026-03-10 09:04:00-04:00,607.32,607.32,607.32,607.32,40.0,1.0,607.32
QQQ,2026-03-10 09:10:00-04:00,607.61,607.61,607.61,607.61,40.0,1.0,607.61
QQQ,2026-03-10 09:24:00-04:00,608.16,608.16,608.16,608.16,60.0,1.0,608.16
QQQ,2026-03-11 08:18:00-04:00,607.33,607.33,607.13,607.13,600.0,3.0,607.206
QQQ,2026-03-11 08:33:00-04:00,607.05,607.05,607.05,607.05,90.0,1.0,607.05
QQQ,2026-03-11 08:47:00-04:00,606.01,606.01,606.01,606.01,40.0,1.0,606.01
QQQ,2026-03-11 09:01:00-04:00,607.44,607.44,607.44,607.44,150.0,2.0,607.44
QQQ,2026-03-11 09:08:00-04:00,607.46,607.46,607.46,607.46,40.0,1.0,607.46
QQQ,2026-03-11 09:21:00-04:00,608.17,608.17,608.17,608.17,103.0,1.0,608.17
QQQ,2026-03-11 09:23:00-04:00,607.93,607.93,607.93,607.93,60.0,1.0,607.93
QQQ,2026-03-12 08:02:00-04:00,604.31,604.31,604.31,604.31,60.0,1.0,604.31
QQQ,2026-03-12 08:13:00-04:00,604.1,604.1,604.1,604.1,40.0,1.0,604.1
QQQ,2026-03-12 08:43:00-04:00,603.59,603.59,603.59,603.59,60.0,1.0,603.59
QQQ,2026-03-12 08:56:00-04:00,603.93,603.93,603.93,603.93,100.0,2.0,603.93
QQQ,2026-03-12 09:13:00-04:00,603.81,603.81,603.81,603.81,40.0,1.0,603.81
QQQ,2026-03-13 08:13:00-04:00,599.67,599.67,599.67,599.67,40.0,1.0,599.67
QQQ,2026-03-13 08:25:00-04:00,599.57,599.57,599.57,599.57,40.0,1.0,599.57
QQQ,2026-03-13 08:48:00-04:00,600.96,600.96,600.96,600.96,125.0,1.0,600.96
QQQ,2026-03-13 09:09:00-04:00,599.99,599.99,599.99,599.99,40.0,1.0,599.99
QQQ,2026-03-13 09:16:00-04:00,600.2,600.2,600.2,600.2,40.0,1.0,600.2
QQQ,2026-03-13 09:29:00-04:00,599.68,599.81,599.67,599.81,760.0,3.0,599.727368
QQQ,2026-03-16 08:18:00-04:00,600.26,600.27,600.26,600.27,755.0,7.0,600.264967
QQQ,2026-03-16 08:30:00-04:00,600.32,600.32,600.32,600.32,62.0,2.0,600.32
QQQ,2026-03-16 08:33:00-04:00,600.47,600.47,600.47,600.47,60.0,1.0,600.47
QQQ,2026-03-16 08:46:00-04:00,600.75,600.75,600.75,600.75,100.0,3.0,600.75
QQQ,2026-03-16 08:50:00-04:00,600.27,600.27,600.27,600.27,40.0,1.0,600.27
QQQ,2026-03-16 09:02:00-04:00,600.38,600.38,600.38,600.38,132.0,2.0,600.38
QQQ,2026-03-16 09:05:00-04:00,600.5,600.5,600.5,600.5,40.0,1.0,600.5
QQQ,2026-03-17 08:09:00-04:00,600.21,600.21,600.21,600.21,100.0,2.0,600.21
QQQ,2026-03-17 08:48:00-04:00,601.41,601.41,601.41,601.41,40.0,1.0,601.41
QQQ,2026-03-17 09:07:00-04:00,602.19,602.19,602.19,602.19,100.0,2.0,602.19
QQQ,2026-03-17 09:09:00-04:00,602.25,602.25,602.25,602.25,40.0,1.0,602.25
QQQ,2026-03-17 09:21:00-04:00,603.18,603.18,603.15,603.16,1250.0,7.0,603.167755
QQQ,2026-03-17 09:24:00-04:00,603.6,603.6,603.6,603.6,40.0,1.0,603.6
QQQ,2026-03-17 09:28:00-04:00,603.21,603.21,603.21,603.21,300.0,1.0,603.21
QQQ,2026-03-18 08:21:00-04:00,603.52,603.52,603.52,603.52,80.0,2.0,603.52
QQQ,2026-03-18 08:24:00-04:00,603.58,603.58,603.58,603.58,120.0,1.0,603.58
QQQ,2026-03-18 08:25:00-04:00,603.58,603.58,603.58,603.58,150.0,2.0,603.58
QQQ,2026-03-18 08:26:00-04:00,603.34,603.34,603.34,603.34,90.0,3.0,603.34
QQQ,2026-03-18 08:27:00-04:00,603.58,603.58,603.58,603.58,146.0,3.0,603.58
QQQ,2026-03-18 08:32:00-04:00,602.44,602.44,602.32,602.32,458.0,5.0,602.383038
QQQ,2026-03-18 08:39:00-04:00,602.72,602.72,602.72,602.72,245.0,3.0,602.72
QQQ,2026-03-18 08:45:00-04:00,601.41,601.41,601.4,601.4,372.0,4.0,601.403746
QQQ,2026-03-18 08:48:00-04:00,600.67,600.67,600.67,600.67,40.0,1.0,600.67
QQQ,2026-03-18 08:53:00-04:00,600.74,600.74,600.74,600.74,150.0,1.0,600.74
QQQ,2026-03-18 08:58:00-04:00,600.26,600.26,600.26,600.26,60.0,1.0,600.26
QQQ,2026-03-18 09:00:00-04:00,600.36,600.36,600.36,600.36,150.0,1.0,600.36
QQQ,2026-03-18 09:02:00-04:00,600.36,600.36,600.36,600.36,60.0,1.0,600.36
QQQ,2026-03-18 09:06:00-04:00,600.49,600.49,600.49,600.49,60.0,1.0,600.49
QQQ,2026-03-18 09:09:00-04:00,600.8,600.8,600.72,600.72,100.0,3.0,600.76
QQQ,2026-03-18 09:10:00-04:00,600.77,600.77,600.77,600.77,40.0,1.0,600.77
QQQ,2026-03-18 09:19:00-04:00,600.81,600.81,600.81,600.81,302.0,2.0,600.81
QQQ,2026-03-18 09:24:00-04:00,600.96,600.96,600.96,600.96,608.0,3.0,600.96
QQQ,2026-03-18 09:27:00-04:00,601.64,601.64,601.64,601.64,300.0,1.0,601.64
QQQ,2026-03-19 08:04:00-04:00,590.92,590.92,590.92,590.92,60.0,1.0,590.92
QQQ,2026-03-19 08:19:00-04:00,591.26,591.26,591.26,591.26,40.0,1.0,591.26
QQQ,2026-03-19 08:23:00-04:00,591.47,591.47,591.47,591.47,285.0,3.0,591.47
QQQ,2026-03-19 08:58:00-04:00,589.96,589.96,589.96,589.96,60.0,1.0,589.96
QQQ,2026-03-19 09:03:00-04:00,589.63,589.63,589.63,589.63,65.0,2.0,589.63
QQQ,2026-03-20 08:29:00-04:00,591.26,591.26,591.26,591.26,95.0,2.0,591.26
QQQ,2026-03-20 09:10:00-04:00,590.52,590.52,590.52,590.52,60.0,1.0,590.52
QQQ,2026-03-20 09:25:00-04:00,591.96,591.96,591.95,591.95,280.0,2.0,591.954286
QQQ,2026-03-23 08:05:00-04:00,589.01,589.01,589.01,589.01,60.0,1.0,589.01
QQQ,2026-03-23 08:06:00-04:00,588.54,588.54,588.54,588.54,200.0,1.0,588.54
QQQ,2026-03-23 08:09:00-04:00,589.25,589.44,589.25,589.44,600.0,4.0,589.363
QQQ,2026-03-23 08:14:00-04:00,588.59,588.59,588.59,588.59,40.0,1.0,588.59
QQQ,2026-03-23 08:19:00-04:00,590.92,590.99,590.92,590.99,314.0,5.0,590.947333
QQQ,2026-03-23 08:20:00-04:00,591.02,591.04,591.02,591.04,149.0,4.0,591.034286
QQQ,2026-03-23 08:21:00-04:00,591.01,591.04,591.01,591.04,82.0,3.0,591.025
QQQ,2026-03-23 08:30:00-04:00,590.22,590.22,590.04,590.04,860.0,5.0,590.150698
QQQ,2026-03-23 08:40:00-04:00,590.23,590.23,590.23,590.23,74.0,2.0,590.23
QQQ,2026-03-23 08:41:00-04:00,591.64,591.81,591.64,591.78,340.0,3.0,591.749412
QQQ,2026-03-23 08:43:00-04:00,592.26,592.26,592.11,592.11,1160.0,6.0,592.138182
QQQ,2026-03-23 08:44:00-04:00,591.97,592.08,591.66,591.67,1840.0,9.0,592.040778
QQQ,2026-03-23 08:52:00-04:00,593.46,593.46,593.46,593.46,500.0,1.0,593.46
QQQ,2026-03-23 09:01:00-04:00,594.01,594.01,594.01,594.01,130.0,2.0,594.01
QQQ,2026-03-23 09:06:00-04:00,592.08,592.08,592.08,592.08,360.0,1.0,592.08
QQQ,2026-03-23 09:15:00-04:00,591.91,591.91,591.91,591.91,100.0,1.0,591.91
QQQ,2026-03-24 08:28:00-04:00,587.54,587.54,587.54,587.54,51.0,2.0,587.54
QQQ,2026-03-24 08:51:00-04:00,585.46,585.46,585.46,585.46,183.0,2.0,585.46
QQQ,2026-03-24 08:52:00-04:00,585.94,585.94,585.94,585.94,40.0,1.0,585.94
QQQ,2026-03-24 09:08:00-04:00,585.01,585.01,585.01,585.01,50.0,1.0,585.01
QQQ,2026-03-25 08:18:00-04:00,589.32,589.38,589.32,589.38,140.0,2.0,589.337143
QQQ,2026-03-25 08:25:00-04:00,589.68,589.68,589.68,589.68,80.0,2.0,589.68
QQQ,2026-03-25 08:28:00-04:00,588.84,589.04,588.84,589.04,210.0,4.0,588.922353
QQQ,2026-03-25 08:30:00-04:00,589.11,589.11,589.11,589.11,820.0,11.0,589.11
QQQ,2026-03-25 08:32:00-04:00,588.12,588.12,588.12,588.12,40.0,1.0,588.12
QQQ,2026-03-25 08:33:00-04:00,588.21,588.21,588.2,588.2,190.0,3.0,588.205882
QQQ,2026-03-25 08:43:00-04:00,589.32,589.32,589.32,589.32,60.0,1.0,589.32
QQQ,2026-03-25 08:47:00-04:00,589.2,589.2,589.2,589.2,100.0,1.0,589.2
QQQ,2026-03-25 08:56:00-04:00,590.01,590.01,590.0,590.0,190.0,4.0,590.005
QQQ,2026-03-25 09:09:00-04:00,589.86,589.86,589.8,589.8,160.0,3.0,589.817143
QQQ,2026-03-25 09:22:00-04:00,589.08,589.08,589.08,589.08,220.0,3.0,589.08
QQQ,2026-03-26 08:06:00-04:00,581.32,581.32,581.32,581.32,70.0,1.0,581.32
QQQ,2026-03-26 08:19:00-04:00,582.02,582.02,582.02,582.02,40.0,1.0,582.02
QQQ,2026-03-26 08:23:00-04:00,582.24,582.24,582.24,582.24,150.0,2.0,582.24
QQQ,2026-03-26 08:31:00-04:00,581.58,581.58,581.58,581.58,47.0,3.0,581.58
QQQ,2026-03-26 08:32:00-04:00,581.55,581.55,581.55,581.55,80.0,1.0,581.55
QQQ,2026-03-26 08:46:00-04:00,581.7,581.7,581.7,581.7,75.0,1.0,581.7
QQQ,2026-03-26 08:54:00-04:00,581.34,581.34,581.34,581.34,60.0,1.0,581.34
QQQ,2026-03-26 09:00:00-04:00,581.76,581.76,581.73,581.73,240.0,3.0,581.746667
QQQ,2026-03-26 09:12:00-04:00,581.81,581.81,581.81,581.81,300.0,1.0,581.81
QQQ,2026-03-26 09:13:00-04:00,582.34,582.34,582.33,582.33,140.0,3.0,582.332857
QQQ,2026-03-27 08:08:00-04:00,570.0,570.0,570.0,570.0,302.0,5.0,570.0
QQQ,2026-03-27 08:11:00-04:00,570.0,570.0,570.0,570.0,240.0,3.0,570.0
QQQ,2026-03-27 08:16:00-04:00,570.54,570.54,570.53,570.53,451.0,5.0,570.532976
QQQ,2026-03-27 08:24:00-04:00,570.5,570.5,570.5,570.5,100.0,1.0,570.5
QQQ,2026-03-27 08:49:00-04:00,569.71,569.71,569.71,569.71,60.0,1.0,569.71
QQQ,2026-03-27 09:01:00-04:00,569.62,569.62,569.62,569.62,107.0,3.0,569.62
QQQ,2026-03-27 09:05:00-04:00,569.41,569.41,569.41,569.41,100.0,1.0,569.41
QQQ,2026-03-30 08:01:00-04:00,565.77,566.06,565.77,566.06,349.0,3.0,565.873868
QQQ,2026-03-30 08:08:00-04:00,566.22,566.22,566.14,566.14,120.0,3.0,566.188
QQQ,2026-03-30 08:15:00-04:00,566.3,566.3,566.3,566.3,145.0,2.0,566.3
QQQ,2026-03-30 08:32:00-04:00,567.48,567.48,567.48,567.48,40.0,1.0,567.48
QQQ,2026-03-30 08:33:00-04:00,567.45,567.5,567.45,567.5,140.0,2.0,567.464286
QQQ,2026-03-30 08:35:00-04:00,567.42,567.42,567.42,567.42,40.0,1.0,567.42
QQQ,2026-03-30 08:42:00-04:00,567.32,567.32,567.32,567.32,40.0,1.0,567.32
QQQ,2026-03-30 08:47:00-04:00,567.25,567.25,567.25,567.25,60.0,2.0,567.25
QQQ,2026-03-30 08:58:00-04:00,567.27,567.27,567.27,567.27,40.0,1.0,567.27
QQQ,2026-03-30 08:59:00-04:00,567.16,567.16,567.16,567.16,40.0,1.0,567.16
QQQ,2026-03-30 09:05:00-04:00,567.13,567.13,567.13,567.13,155.0,3.0,567.13
QQQ,2026-03-30 09:09:00-04:00,566.8,566.8,566.8,566.8,50.0,1.0,566.8
QQQ,2026-03-30 09:16:00-04:00,567.31,567.31,567.31,567.31,60.0,1.0,567.31
QQQ,2026-03-31 08:04:00-04:00,564.42,564.42,564.42,564.42,77.0,1.0,564.42
QQQ,2026-03-31 08:10:00-04:00,564.87,564.87,564.87,564.87,50.0,1.0,564.87
QQQ,2026-03-31 08:11:00-04:00,564.08,564.08,564.08,564.08,200.0,2.0,564.08
QQQ,2026-03-31 08:12:00-04:00,563.61,563.61,563.61,563.61,60.0,2.0,563.61
QQQ,2026-03-31 08:13:00-04:00,563.53,563.53,563.49,563.49,130.0,2.0,563.505385
QQQ,2026-03-31 08:14:00-04:00,563.04,563.04,563.04,563.04,200.0,1.0,563.04
QQQ,2026-03-31 08:17:00-04:00,562.8,562.99,562.8,562.99,300.0,3.0,562.838
QQQ,2026-03-31 08:18:00-04:00,563.4,564.0,563.4,564.0,355.0,5.0,563.922581
QQQ,2026-03-31 08:28:00-04:00,564.41,564.41,564.41,564.41,60.0,2.0,564.41
QQQ,2026-03-31 08:29:00-04:00,564.62,564.62,564.62,564.62,70.0,2.0,564.62
QQQ,2026-03-31 08:33:00-04:00,564.68,564.68,564.68,564.68,60.0,1.0,564.68
QQQ,2026-03-31 08:55:00-04:00,564.76,564.76,564.76,564.76,90.0,3.0,564.76
QQQ,2026-03-31 08:57:00-04:00,564.27,564.27,564.27,564.27,40.0,1.0,564.27
QQQ,2026-03-31 09:14:00-04:00,564.32,564.32,564.32,564.32,182.0,3.0,564.32
QQQ,2026-04-01 08:17:00-04:00,583.42,583.42,583.42,583.42,60.0,1.0,583.42
QQQ,2026-04-01 08:25:00-04:00,582.88,582.88,582.88,582.88,40.0,1.0,582.88
QQQ,2026-04-01 08:26:00-04:00,582.78,582.78,582.78,582.78,95.0,4.0,582.78
QQQ,2026-04-01 08:45:00-04:00,583.78,583.99,583.27,583.97,1225.0,8.0,583.481833
QQQ,2026-04-01 08:51:00-04:00,581.21,581.24,581.1,581.1,425.0,4.0,581.170769
QQQ,2026-04-01 08:52:00-04:00,581.18,581.18,581.18,581.18,65.0,2.0,581.18
QQQ,2026-04-01 08:56:00-04:00,580.98,580.98,580.98,580.98,50.0,1.0,580.98
QQQ,2026-04-01 08:57:00-04:00,581.01,581.01,581.01,581.01,40.0,1.0,581.01
QQQ,2026-04-01 08:59:00-04:00,580.76,580.76,580.76,580.76,40.0,1.0,580.76
QQQ,2026-04-01 09:01:00-04:00,580.56,580.75,580.56,580.75,140.0,2.0,580.695714
QQQ,2026-04-01 09:05:00-04:00,580.61,580.61,580.43,580.43,80.0,2.0,580.52
QQQ,2026-04-01 09:16:00-04:00,581.23,581.23,581.23,581.23,90.0,3.0,581.23
QQQ,2026-04-02 08:00:00-04:00,572.01,572.01,572.01,572.01,40.0,1.0,572.01
QQQ,2026-04-02 08:01:00-04:00,572.0,572.0,572.0,572.0,280.0,4.0,572.0
QQQ,2026-04-02 08:13:00-04:00,572.1,572.1,572.1,572.1,40.0,1.0,572.1
QQQ,2026-04-02 09:08:00-04:00,573.36,573.36,573.36,573.36,40.0,1.0,573.36
QQQ,2026-04-06 08:15:00-04:00,587.1,587.1,587.1,587.1,70.0,1.0,587.1
QQQ,2026-04-06 09:04:00-04:00,586.83,586.83,586.83,586.83,140.0,2.0,586.83
QQQ,2026-04-06 09:10:00-04:00,586.95,586.95,586.95,586.95,40.0,1.0,586.95
QQQ,2026-04-06 09:20:00-04:00,586.89,586.89,586.89,586.89,120.0,2.0,586.89
QQQ,2026-04-07 08:06:00-04:00,584.28,584.31,584.28,584.31,200.0,4.0,584.296111
QQQ,2026-04-07 08:18:00-04:00,584.78,584.78,584.78,584.78,50.0,2.0,584.78
QQQ,2026-04-07 08:23:00-04:00,584.87,584.87,584.87,584.87,50.0,2.0,584.87
QQQ,2026-04-07 08:43:00-04:00,584.41,584.41,584.41,584.41,40.0,1.0,584.41
QQQ,2026-04-07 08:53:00-04:00,584.84,584.85,584.84,584.85,200.0,4.0,584.847778
QQQ,2026-04-07 09:07:00-04:00,585.53,585.53,585.53,585.53,40.0,1.0,585.53
QQQ,2026-04-07 09:14:00-04:00,584.88,584.88,584.88,584.88,60.0,1.0,584.88
QQQ,2026-04-08 08:20:00-04:00,608.49,608.49,608.49,608.49,40.0,1.0,608.49
QQQ,2026-04-08 08:28:00-04:00,608.26,608.26,608.26,608.26,40.0,1.0,608.26
QQQ,2026-04-08 08:31:00-04:00,608.67,608.67,608.67,608.67,160.0,2.0,608.67
QQQ,2026-04-08 08:34:00-04:00,608.7,608.7,608.7,608.7,125.0,1.0,608.7
QQQ,2026-04-08 08:35:00-04:00,608.53,608.53,608.53,608.53,100.0,1.0,608.53
QQQ,2026-04-08 08:41:00-04:00,608.54,608.55,608.54,608.55,300.0,4.0,608.542157
QQQ,2026-04-08 08:42:00-04:00,608.34,608.34,608.34,608.34,275.0,2.0,608.34
QQQ,2026-04-08 08:47:00-04:00,608.79,608.79,608.79,608.79,40.0,1.0,608.79
QQQ,2026-04-08 08:51:00-04:00,609.14,609.14,609.14,609.14,75.0,1.0,609.14
QQQ,2026-04-08 08:53:00-04:00,609.06,609.06,609.06,609.06,40.0,1.0,609.06
QQQ,2026-04-08 08:57:00-04:00,608.82,608.82,608.82,608.82,40.0,1.0,608.82
QQQ,2026-04-08 09:06:00-04:00,609.25,609.25,609.25,609.25,40.0,1.0,609.25
QQQ,2026-04-08 09:14:00-04:00,609.21,609.21,609.21,609.21,40.0,1.0,609.21
QQQ,2026-04-08 09:16:00-04:00,609.06,609.06,609.06,609.06,40.0,1.0,609.06
QQQ,2026-04-08 09:20:00-04:00,608.8,608.8,608.8,608.8,40.0,1.0,608.8
QQQ,2026-04-09 08:16:00-04:00,604.82,604.82,604.82,604.82,120.0,1.0,604.82
QQQ,2026-04-09 08:38:00-04:00,604.93,604.93,604.93,604.93,120.0,1.0,604.93
QQQ,2026-04-09 08:53:00-04:00,604.64,604.64,604.62,604.62,160.0,2.0,604.635
QQQ,2026-04-09 09:00:00-04:00,604.78,604.8,604.78,604.8,710.0,4.0,604.795493
QQQ,2026-04-09 09:05:00-04:00,605.11,605.11,605.11,605.11,50.0,1.0,605.11
QQQ,2026-04-09 09:06:00-04:00,604.92,604.92,604.92,604.92,300.0,2.0,604.92
QQQ,2026-04-09 09:26:00-04:00,605.26,605.27,605.26,605.27,460.0,3.0,605.266364
QQQ,2026-04-10 08:00:00-04:00,610.68,610.68,610.68,610.68,120.0,3.0,610.68
QQQ,2026-04-10 08:42:00-04:00,611.62,611.62,611.62,611.62,50.0,1.0,611.62
QQQ,2026-04-10 08:50:00-04:00,611.98,611.98,611.98,611.98,50.0,1.0,611.98
QQQ,2026-04-10 08:53:00-04:00,611.95,611.95,611.95,611.95,300.0,1.0,611.95
QQQ,2026-04-10 09:08:00-04:00,611.79,611.79,611.79,611.79,340.0,3.0,611.79
QQQ,2026-04-10 09:22:00-04:00,611.79,611.79,611.79,611.79,201.0,2.0,611.79
QQQ,2026-04-13 08:24:00-04:00,607.1,607.1,607.1,607.1,40.0,1.0,607.1
